trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
594,xgboost,34,2024-06-04 15:50:00-04:00,2024-06-05 09:30:00-04:00,3,1060.0,SHORT,1,5303.375,5322.875,-975.0,5.0,12.5,-992.5,-992.5,193.75,1231.25,15,98,0.3885,stop_loss,-15600.0,5328.0,5299.5
595,xgboost,34,2024-06-05 09:40:00-04:00,2024-06-05 09:55:00-04:00,4,15.0,LONG,1,5322.125,5320.375,-87.5,5.0,12.5,-105.0,-105.0,131.25,368.75,10,29,0.6469,hold_bars,-15705.0,5324.75,5314.75
596,xgboost,34,2024-06-06 09:45:00-04:00,2024-06-06 09:55:00-04:00,3,10.0,LONG,1,5369.625,5362.375,-362.5,5.0,12.5,-380.0,-380.0,181.25,368.75,14,29,0.734,stop_loss,-16085.0,5373.25,5362.25
597,xgboost,34,2024-06-06 10:55:00-04:00,2024-06-06 11:10:00-04:00,4,15.0,LONG,1,5363.625,5364.875,62.5,5.0,12.5,45.0,45.0,181.25,131.25,14,10,0.6008,hold_bars,-16040.0,5367.25,5361.0
598,xgboost,34,2024-06-06 12:10:00-04:00,2024-06-06 12:25:00-04:00,4,15.0,LONG,1,5358.875,5356.125,-137.5,5.0,12.5,-155.0,-155.0,106.25,231.25,8,18,0.6331,hold_bars,-16195.0,5361.0,5354.25
599,xgboost,34,2024-06-06 14:05:00-04:00,2024-06-06 14:20:00-04:00,4,15.0,LONG,1,5347.875,5354.875,350.0,5.0,12.5,332.5,332.5,431.25,131.25,34,10,0.6158,hold_bars,-15862.5,5356.5,5345.25
600,xgboost,34,2024-06-07 09:30:00-04:00,2024-06-07 09:40:00-04:00,3,10.0,LONG,1,5342.125,5353.375,562.5,5.0,12.5,545.0,545.0,618.75,56.25,49,4,0.607,take_profit,-15317.5,5354.5,5341.0
601,xgboost,34,2024-06-07 12:25:00-04:00,2024-06-07 12:40:00-04:00,4,15.0,SHORT,1,5375.375,5371.625,187.5,5.0,12.5,170.0,170.0,318.75,168.75,25,13,0.3878,hold_bars,-15147.5,5378.75,5369.0
602,xgboost,34,2024-06-07 14:00:00-04:00,2024-06-07 14:10:00-04:00,3,10.0,LONG,1,5364.625,5352.625,-600.0,5.0,12.5,-617.5,-617.5,543.75,618.75,43,49,0.6715,stop_loss,-15765.0,5375.5,5352.25
603,xgboost,35,2024-06-07 15:30:00-04:00,2024-06-07 15:45:00-04:00,4,15.0,LONG,1,5362.625,5356.875,-287.5,5.0,12.5,-305.0,-305.0,131.25,343.75,10,27,0.6066,stop_loss,-16070.0,5365.25,5355.75
604,xgboost,35,2024-06-10 10:30:00-04:00,2024-06-10 10:45:00-04:00,4,15.0,LONG,1,5349.875,5352.375,125.0,5.0,12.5,107.5,107.5,206.25,6.25,16,0,0.6172,hold_bars,-15962.5,5354.0,5349.75
605,xgboost,35,2024-06-10 12:40:00-04:00,2024-06-10 12:55:00-04:00,4,15.0,SHORT,1,5366.125,5364.125,100.0,5.0,12.5,82.5,82.5,181.25,6.25,14,0,0.3935,hold_bars,-15880.0,5366.25,5362.5
606,xgboost,35,2024-06-10 14:05:00-04:00,2024-06-10 14:20:00-04:00,4,15.0,LONG,1,5366.875,5362.125,-237.5,5.0,12.5,-255.0,-255.0,218.75,356.25,17,28,0.6112,hold_bars,-16135.0,5371.25,5359.75
607,xgboost,35,2024-06-11 09:30:00-04:00,2024-06-11 09:45:00-04:00,4,15.0,LONG,1,5350.625,5335.375,-762.5,5.0,12.5,-780.0,-780.0,256.25,806.25,20,64,0.6141,stop_loss,-16915.0,5355.75,5334.5
608,xgboost,35,2024-06-11 09:50:00-04:00,2024-06-11 10:05:00-04:00,4,15.0,LONG,1,5335.375,5344.625,462.5,5.0,12.5,445.0,445.0,543.75,43.75,43,3,0.6674,hold_bars,-16470.0,5346.25,5334.5
609,xgboost,35,2024-06-11 11:00:00-04:00,2024-06-11 11:15:00-04:00,4,15.0,LONG,1,5357.875,5357.875,0.0,5.0,12.5,-17.5,-17.5,206.25,181.25,16,14,0.7326,hold_bars,-16487.5,5362.0,5354.25
610,xgboost,35,2024-06-11 14:50:00-04:00,2024-06-11 15:05:00-04:00,4,15.0,LONG,1,5374.625,5376.625,100.0,5.0,12.5,82.5,82.5,293.75,68.75,23,5,0.6002,hold_bars,-16405.0,5380.5,5373.25
611,xgboost,35,2024-06-12 09:45:00-04:00,2024-06-12 09:50:00-04:00,2,5.0,LONG,1,5442.625,5437.375,-262.5,5.0,12.5,-280.0,-280.0,18.75,268.75,1,21,0.6765,stop_loss,-16685.0,5443.0,5437.25
612,xgboost,35,2024-06-12 11:15:00-04:00,2024-06-12 11:30:00-04:00,4,15.0,LONG,1,5445.125,5444.375,-37.5,5.0,12.5,-55.0,-55.0,143.75,281.25,11,22,0.6821,hold_bars,-16740.0,5448.0,5439.5
613,xgboost,35,2024-06-12 13:55:00-04:00,2024-06-12 14:00:00-04:00,2,5.0,LONG,1,5439.375,5430.125,-462.5,5.0,12.5,-480.0,-480.0,93.75,868.75,7,69,0.6033,stop_loss,-17220.0,5441.25,5422.0
614,xgboost,35,2024-06-12 14:25:00-04:00,2024-06-12 14:40:00-04:00,4,15.0,LONG,1,5440.375,5433.625,-337.5,5.0,12.5,-355.0,-355.0,206.25,556.25,16,44,0.6357,stop_loss,-17575.0,5444.5,5429.25
615,xgboost,35,2024-06-13 09:35:00-04:00,2024-06-13 09:50:00-04:00,4,15.0,SHORT,1,5441.125,5435.625,275.0,5.0,12.5,257.5,257.5,356.25,81.25,28,6,0.3863,hold_bars,-17317.5,5442.75,5434.0
616,xgboost,35,2024-06-13 10:10:00-04:00,2024-06-13 10:20:00-04:00,3,10.0,LONG,1,5426.125,5420.125,-300.0,5.0,12.5,-317.5,-317.5,381.25,331.25,30,26,0.6644,stop_loss,-17635.0,5433.75,5419.5
617,xgboost,35,2024-06-13 10:50:00-04:00,2024-06-13 11:05:00-04:00,4,15.0,SHORT,1,5421.125,5422.125,-50.0,5.0,12.5,-67.5,-67.5,306.25,143.75,24,11,0.378,hold_bars,-17702.5,5424.0,5415.0
618,xgboost,35,2024-06-13 11:25:00-04:00,2024-06-13 11:40:00-04:00,4,15.0,LONG,1,5424.375,5428.375,200.0,5.0,12.5,182.5,182.5,243.75,168.75,19,13,0.6165,hold_bars,-17520.0,5429.25,5421.0
619,xgboost,35,2024-06-13 12:15:00-04:00,2024-06-13 12:25:00-04:00,3,10.0,LONG,1,5415.375,5409.625,-287.5,5.0,12.5,-305.0,-305.0,268.75,318.75,21,25,0.6356,stop_loss,-17825.0,5420.75,5409.0
620,xgboost,35,2024-06-14 09:50:00-04:00,2024-06-14 10:00:00-04:00,3,10.0,LONG,1,5423.125,5415.125,-400.0,5.0,12.5,-417.5,-417.5,131.25,443.75,10,35,0.7468,stop_loss,-18242.5,5425.75,5414.25
621,xgboost,35,2024-06-14 13:10:00-04:00,2024-06-14 13:25:00-04:00,4,15.0,SHORT,1,5431.875,5431.375,25.0,5.0,12.5,7.5,7.5,131.25,131.25,10,10,0.3315,hold_bars,-18235.0,5434.5,5429.25
622,xgboost,35,2024-06-14 13:35:00-04:00,2024-06-14 13:50:00-04:00,4,15.0,SHORT,1,5432.625,5430.875,87.5,5.0,12.5,70.0,70.0,218.75,56.25,17,4,0.383,hold_bars,-18165.0,5433.75,5428.25
623,xgboost,36,2024-06-17 11:00:00-04:00,2024-06-17 11:15:00-04:00,4,15.0,SHORT,1,5441.875,5447.625,-287.5,5.0,12.5,-305.0,-305.0,181.25,306.25,14,24,0.3741,stop_loss,-18470.0,5448.0,5438.25
624,xgboost,36,2024-06-17 11:20:00-04:00,2024-06-17 11:35:00-04:00,4,15.0,SHORT,1,5449.125,5445.375,187.5,5.0,12.5,170.0,170.0,256.25,31.25,20,2,0.3314,hold_bars,-18300.0,5449.75,5444.0
625,xgboost,36,2024-06-17 11:40:00-04:00,2024-06-17 11:55:00-04:00,4,15.0,SHORT,1,5447.125,5446.375,37.5,5.0,12.5,20.0,20.0,156.25,68.75,12,5,0.3988,hold_bars,-18280.0,5448.5,5444.0
626,xgboost,36,2024-06-17 12:25:00-04:00,2024-06-17 12:40:00-04:00,4,15.0,SHORT,1,5463.375,5462.625,37.5,5.0,12.5,20.0,20.0,431.25,68.75,34,5,0.3881,hold_bars,-18260.0,5464.75,5454.75
627,xgboost,36,2024-06-17 13:40:00-04:00,2024-06-17 13:55:00-04:00,4,15.0,LONG,1,5479.125,5483.375,212.5,5.0,12.5,195.0,195.0,268.75,31.25,21,2,0.604,hold_bars,-18065.0,5484.5,5478.5
628,xgboost,36,2024-06-17 14:55:00-04:00,2024-06-17 15:10:00-04:00,4,15.0,SHORT,1,5487.125,5489.375,-112.5,5.0,12.5,-130.0,-130.0,168.75,118.75,13,9,0.3992,hold_bars,-18195.0,5489.5,5483.75
629,xgboost,36,2024-06-18 11:30:00-04:00,2024-06-18 11:45:00-04:00,4,15.0,SHORT,1,5478.625,5484.625,-300.0,5.0,12.5,-317.5,-317.5,56.25,293.75,4,23,0.3897,stop_loss,-18512.5,5484.5,5477.5
630,xgboost,36,2024-06-18 14:10:00-04:00,2024-06-18 14:25:00-04:00,4,15.0,LONG,1,5485.625,5484.875,-37.5,5.0,12.5,-55.0,-55.0,156.25,193.75,12,15,0.6044,hold_bars,-18567.5,5488.75,5481.75
631,xgboost,36,2024-06-19 09:30:00-04:00,2024-06-19 09:45:00-04:00,4,15.0,SHORT,1,5496.625,5495.375,62.5,5.0,12.5,45.0,45.0,68.75,56.25,5,4,0.3426,hold_bars,-18522.5,5497.75,5495.25
632,xgboost,36,2024-06-19 09:50:00-04:00,2024-06-19 10:05:00-04:00,4,15.0,SHORT,1,5495.375,5495.375,-0.0,5.0,12.5,-17.5,-17.5,43.75,31.25,3,2,0.3197,hold_bars,-18540.0,5496.0,5494.5
633,xgboost,36,2024-06-19 10:50:00-04:00,2024-06-19 11:05:00-04:00,4,15.0,SHORT,1,5493.875,5493.875,-0.0,5.0,12.5,-17.5,-17.5,31.25,31.25,2,2,0.3904,hold_bars,-18557.5,5494.5,5493.25
634,xgboost,36,2024-06-19 11:15:00-04:00,2024-06-19 11:30:00-04:00,4,15.0,SHORT,1,5493.625,5493.875,-12.5,5.0,12.5,-30.0,-30.0,18.75,43.75,1,3,0.3498,hold_bars,-18587.5,5494.5,5493.25
635,xgboost,36,2024-06-19 12:25:00-04:00,2024-06-19 12:40:00-04:00,4,15.0,SHORT,1,5493.625,5493.625,-0.0,5.0,12.5,-17.5,-17.5,31.25,6.25,2,0,0.3877,hold_bars,-18605.0,5493.75,5493.0
636,xgboost,36,2024-06-20 10:05:00-04:00,2024-06-20 10:15:00-04:00,3,10.0,LONG,1,5498.125,5491.625,-325.0,5.0,12.5,-342.5,-342.5,281.25,343.75,22,27,0.6332,stop_loss,-18947.5,5503.75,5491.25
637,xgboost,37,2024-06-24 11:40:00-04:00,2024-06-24 11:55:00-04:00,4,15.0,LONG,1,5549.375,5550.875,75.0,5.0,12.5,57.5,57.5,131.25,168.75,10,13,0.623,hold_bars,-18890.0,5552.0,5546.0
638,xgboost,37,2024-06-24 13:05:00-04:00,2024-06-24 13:20:00-04:00,4,15.0,SHORT,1,5532.375,5529.375,150.0,5.0,12.5,132.5,132.5,218.75,418.75,17,33,0.3967,hold_bars,-18757.5,5540.75,5528.0
639,xgboost,37,2024-06-24 14:15:00-04:00,2024-06-24 14:30:00-04:00,4,15.0,LONG,1,5526.125,5523.375,-137.5,5.0,12.5,-155.0,-155.0,106.25,181.25,8,14,0.6007,hold_bars,-18912.5,5528.25,5522.5
640,xgboost,37,2024-06-24 15:10:00-04:00,2024-06-24 15:25:00-04:00,4,15.0,LONG,1,5531.875,5530.375,-75.0,5.0,12.5,-92.5,-92.5,143.75,193.75,11,15,0.6224,hold_bars,-19005.0,5534.75,5528.0
641,xgboost,37,2024-06-24 15:55:00-04:00,2024-06-25 09:30:00-04:00,2,1055.0,SHORT,1,5514.375,5522.625,-412.5,5.0,12.5,-430.0,-430.0,-6.25,693.75,0,55,0.3717,stop_loss,-19435.0,5528.25,5514.5
642,xgboost,37,2024-06-25 09:40:00-04:00,2024-06-25 09:55:00-04:00,4,15.0,SHORT,1,5523.875,5519.125,237.5,5.0,12.5,220.0,220.0,318.75,118.75,25,9,0.396,hold_bars,-19215.0,5526.25,5517.5
643,xgboost,37,2024-06-25 14:25:00-04:00,2024-06-25 14:40:00-04:00,4,15.0,SHORT,1,5535.875,5533.125,137.5,5.0,12.5,120.0,120.0,281.25,18.75,22,1,0.3321,hold_bars,-19095.0,5536.25,5530.25
644,xgboost,37,2024-06-26 10:20:00-04:00,2024-06-26 10:35:00-04:00,4,15.0,SHORT,1,5532.625,5525.125,375.0,5.0,12.5,357.5,357.5,518.75,93.75,41,7,0.3554,hold_bars,-18737.5,5534.5,5522.25
645,xgboost,37,2024-06-26 11:25:00-04:00,2024-06-26 11:40:00-04:00,4,15.0,SHORT,1,5525.875,5529.375,-175.0,5.0,12.5,-192.5,-192.5,156.25,168.75,12,13,0.3921,hold_bars,-18930.0,5529.25,5522.75
646,xgboost,37,2024-06-26 11:50:00-04:00,2024-06-26 12:05:00-04:00,4,15.0,SHORT,1,5540.875,5538.625,112.5,5.0,12.5,95.0,95.0,443.75,31.25,35,2,0.3404,hold_bars,-18835.0,5541.5,5532.0
647,xgboost,37,2024-06-26 13:40:00-04:00,2024-06-26 13:55:00-04:00,4,15.0,SHORT,1,5532.125,5534.875,-137.5,5.0,12.5,-155.0,-155.0,143.75,181.25,11,14,0.3748,hold_bars,-18990.0,5535.75,5529.25
648,xgboost,37,2024-06-27 09:45:00-04:00,2024-06-27 10:00:00-04:00,4,15.0,LONG,1,5547.875,5545.875,-100.0,5.0,12.5,-117.5,-117.5,318.75,568.75,25,45,0.6802,hold_bars,-19107.5,5554.25,5536.5
649,xgboost,37,2024-06-27 14:25:00-04:00,2024-06-27 14:40:00-04:00,4,15.0,LONG,1,5531.375,5530.875,-25.0,5.0,12.5,-42.5,-42.5,156.25,68.75,12,5,0.6563,hold_bars,-19150.0,5534.5,5530.0
650,xgboost,37,2024-06-28 09:40:00-04:00,2024-06-28 09:55:00-04:00,4,15.0,LONG,1,5560.125,5561.875,87.5,5.0,12.5,70.0,70.0,181.25,168.75,14,13,0.6081,hold_bars,-19080.0,5563.75,5556.75
651,xgboost,37,2024-06-28 10:10:00-04:00,2024-06-28 10:15:00-04:00,2,5.0,LONG,1,5584.375,5575.625,-437.5,5.0,12.5,-455.0,-455.0,31.25,443.75,2,35,0.6452,stop_loss,-19535.0,5585.0,5575.5
652,xgboost,37,2024-06-28 10:40:00-04:00,2024-06-28 10:50:00-04:00,3,10.0,LONG,1,5576.875,5570.125,-337.5,5.0,12.5,-355.0,-355.0,156.25,343.75,12,27,0.6102,stop_loss,-19890.0,5580.0,5570.0
653,xgboost,37,2024-06-28 11:40:00-04:00,2024-06-28 11:55:00-04:00,4,15.0,LONG,1,5559.125,5558.125,-50.0,5.0,12.5,-67.5,-67.5,268.75,131.25,21,10,0.6268,hold_bars,-19957.5,5564.5,5556.5
654,xgboost,37,2024-06-28 12:10:00-04:00,2024-06-28 12:25:00-04:00,4,15.0,SHORT,1,5548.375,5550.625,-112.5,5.0,12.5,-130.0,-130.0,268.75,168.75,21,13,0.3911,hold_bars,-20087.5,5551.75,5543.0
655,xgboost,37,2024-07-01 09:40:00-04:00,2024-07-01 09:45:00-04:00,2,5.0,LONG,1,5531.375,5523.875,-375.0,5.0,12.5,-392.5,-392.5,206.25,393.75,16,31,0.6011,stop_loss,-20480.0,5535.5,5523.5
656,xgboost,38,2024-07-01 11:40:00-04:00,2024-07-01 11:55:00-04:00,4,15.0,LONG,1,5516.875,5524.625,387.5,5.0,12.5,370.0,370.0,406.25,6.25,32,0,0.613,hold_bars,-20110.0,5525.0,5516.75
657,xgboost,38,2024-07-01 12:20:00-04:00,2024-07-01 12:35:00-04:00,4,15.0,LONG,1,5530.875,5532.625,87.5,5.0,12.5,70.0,70.0,143.75,56.25,11,4,0.6007,hold_bars,-20040.0,5533.75,5529.75
658,xgboost,38,2024-07-01 15:35:00-04:00,2024-07-01 15:50:00-04:00,4,15.0,LONG,1,5528.125,5535.375,362.5,5.0,12.5,345.0,345.0,381.25,106.25,30,8,0.6668,hold_bars,-19695.0,5535.75,5526.0
659,xgboost,38,2024-07-02 09:45:00-04:00,2024-07-02 10:00:00-04:00,4,15.0,LONG,1,5530.375,5533.625,162.5,5.0,12.5,145.0,145.0,243.75,256.25,19,20,0.6288,hold_bars,-19550.0,5535.25,5525.25
660,xgboost,38,2024-07-02 10:25:00-04:00,2024-07-02 10:40:00-04:00,4,15.0,SHORT,1,5532.375,5532.125,12.5,5.0,12.5,-5.0,-5.0,293.75,281.25,23,22,0.3962,hold_bars,-19555.0,5538.0,5526.5
661,xgboost,38,2024-07-02 10:45:00-04:00,2024-07-02 11:00:00-04:00,4,15.0,SHORT,1,5534.625,5538.125,-175.0,5.0,12.5,-192.5,-192.5,231.25,218.75,18,17,0.3772,hold_bars,-19747.5,5539.0,5530.0
662,xgboost,38,2024-07-02 11:15:00-04:00,2024-07-02 11:30:00-04:00,4,15.0,SHORT,1,5536.125,5540.125,-200.0,5.0,12.5,-217.5,-217.5,131.25,381.25,10,30,0.3807,hold_bars,-19965.0,5543.75,5533.5
663,xgboost,38,2024-07-02 13:00:00-04:00,2024-07-02 13:15:00-04:00,4,15.0,LONG,1,5540.625,5546.625,300.0,5.0,12.5,282.5,282.5,393.75,131.25,31,10,0.6021,hold_bars,-19682.5,5548.5,5538.0
664,xgboost,38,2024-07-02 14:00:00-04:00,2024-07-02 14:15:00-04:00,4,15.0,SHORT,1,5553.875,5554.875,-50.0,5.0,12.5,-67.5,-67.5,118.75,181.25,9,14,0.3823,hold_bars,-19750.0,5557.5,5551.5
665,xgboost,38,2024-07-02 14:20:00-04:00,2024-07-02 14:35:00-04:00,4,15.0,SHORT,1,5556.875,5556.625,12.5,5.0,12.5,-5.0,-5.0,143.75,68.75,11,5,0.3942,hold_bars,-19755.0,5558.25,5554.0
666,xgboost,38,2024-07-02 14:40:00-04:00,2024-07-02 14:55:00-04:00,4,15.0,SHORT,1,5556.625,5555.625,50.0,5.0,12.5,32.5,32.5,93.75,131.25,7,10,0.3449,hold_bars,-19722.5,5559.25,5554.75
667,xgboost,38,2024-07-03 09:50:00-04:00,2024-07-03 10:05:00-04:00,4,15.0,LONG,1,5570.625,5573.875,162.5,5.0,12.5,145.0,145.0,468.75,193.75,37,15,0.6278,hold_bars,-19577.5,5580.0,5566.75
668,xgboost,38,2024-07-03 11:15:00-04:00,2024-07-03 11:30:00-04:00,4,15.0,SHORT,1,5580.125,5577.375,137.5,5.0,12.5,120.0,120.0,193.75,118.75,15,9,0.3973,hold_bars,-19457.5,5582.5,5576.25
669,xgboost,38,2024-07-03 12:25:00-04:00,2024-07-03 12:40:00-04:00,4,15.0,SHORT,1,5588.875,5585.125,187.5,5.0,12.5,170.0,170.0,218.75,6.25,17,0,0.388,hold_bars,-19287.5,5589.0,5584.5
670,xgboost,38,2024-07-03 13:10:00-04:00,2024-07-04 09:40:00-04:00,4,1230.0,LONG,1,5591.125,5591.875,37.5,5.0,12.5,20.0,20.0,218.75,68.75,17,5,0.6084,hold_bars,-19267.5,5595.5,5589.75
671,xgboost,38,2024-07-04 10:45:00-04:00,2024-07-04 11:00:00-04:00,4,15.0,SHORT,1,5586.375,5587.625,-62.5,5.0,12.5,-80.0,-80.0,18.75,68.75,1,5,0.3873,hold_bars,-19347.5,5587.75,5586.0
672,xgboost,38,2024-07-04 11:25:00-04:00,2024-07-04 11:40:00-04:00,4,15.0,SHORT,1,5588.875,5589.375,-25.0,5.0,12.5,-42.5,-42.5,31.25,43.75,2,3,0.3986,hold_bars,-19390.0,5589.75,5588.25
673,xgboost,38,2024-07-04 12:15:00-04:00,2024-07-04 12:30:00-04:00,4,15.0,SHORT,1,5587.125,5587.875,-37.5,5.0,12.5,-55.0,-55.0,6.25,68.75,0,5,0.3674,hold_bars,-19445.0,5588.5,5587.0
674,xgboost,38,2024-07-04 12:40:00-04:00,2024-07-04 12:55:00-04:00,4,15.0,SHORT,1,5588.125,5588.625,-25.0,5.0,12.5,-42.5,-42.5,56.25,18.75,4,1,0.396,hold_bars,-19487.5,5588.5,5587.0
675,xgboost,38,2024-07-05 10:05:00-04:00,2024-07-05 10:20:00-04:00,4,15.0,LONG,1,5590.125,5595.625,275.0,5.0,12.5,257.5,257.5,518.75,231.25,41,18,0.735,hold_bars,-19230.0,5600.5,5585.5
676,xgboost,38,2024-07-05 11:00:00-04:00,2024-07-05 11:15:00-04:00,4,15.0,LONG,1,5599.125,5604.375,262.5,5.0,12.5,245.0,245.0,368.75,181.25,29,14,0.6029,hold_bars,-18985.0,5606.5,5595.5
677,xgboost,38,2024-07-05 11:25:00-04:00,2024-07-05 11:40:00-04:00,4,15.0,SHORT,1,5603.625,5609.625,-300.0,5.0,12.5,-317.5,-317.5,56.25,306.25,4,24,0.3673,stop_loss,-19302.5,5609.75,5602.5
678,xgboost,38,2024-07-05 11:45:00-04:00,2024-07-05 12:00:00-04:00,4,15.0,SHORT,1,5610.875,5608.125,137.5,5.0,12.5,120.0,120.0,143.75,81.25,11,6,0.3709,hold_bars,-19182.5,5612.5,5608.0
679,xgboost,38,2024-07-05 12:10:00-04:00,2024-07-05 12:25:00-04:00,4,15.0,SHORT,1,5611.875,5611.375,25.0,5.0,12.5,7.5,7.5,193.75,43.75,15,3,0.3201,hold_bars,-19175.0,5612.75,5608.0
680,xgboost,38,2024-07-05 14:50:00-04:00,2024-07-05 15:05:00-04:00,4,15.0,LONG,1,5617.875,5619.375,75.0,5.0,12.5,57.5,57.5,106.25,18.75,8,1,0.6016,hold_bars,-19117.5,5620.0,5617.5
681,xgboost,38,2024-07-08 09:45:00-04:00,2024-07-08 10:00:00-04:00,4,15.0,LONG,1,5634.875,5632.875,-100.0,5.0,12.5,-117.5,-117.5,131.25,206.25,10,16,0.6028,hold_bars,-19235.0,5637.5,5630.75
682,xgboost,38,2024-07-08 11:00:00-04:00,2024-07-08 11:15:00-04:00,4,15.0,SHORT,1,5628.125,5626.875,62.5,5.0,12.5,45.0,45.0,156.25,93.75,12,7,0.3968,hold_bars,-19190.0,5630.0,5625.0
683,xgboost,38,2024-07-08 14:40:00-04:00,2024-07-08 14:55:00-04:00,4,15.0,LONG,1,5619.125,5623.375,212.5,5.0,12.5,195.0,195.0,293.75,193.75,23,15,0.6379,hold_bars,-18995.0,5625.0,5615.25
684,xgboost,38,2024-07-09 09:50:00-04:00,2024-07-09 10:05:00-04:00,4,15.0,SHORT,1,5639.125,5636.625,125.0,5.0,12.5,107.5,107.5,231.25,181.25,18,14,0.3647,hold_bars,-18887.5,5642.75,5634.5
685,xgboost,39,2024-07-09 12:40:00-04:00,2024-07-09 12:55:00-04:00,4,15.0,SHORT,1,5638.125,5641.125,-150.0,5.0,12.5,-167.5,-167.5,168.75,143.75,13,11,0.3849,hold_bars,-19055.0,5641.0,5634.75
686,xgboost,39,2024-07-09 14:05:00-04:00,2024-07-09 14:20:00-04:00,4,15.0,SHORT,1,5633.625,5632.625,50.0,5.0,12.5,32.5,32.5,131.25,43.75,10,3,0.3855,hold_bars,-19022.5,5634.5,5631.0
687,xgboost,39,2024-07-10 09:30:00-04:00,2024-07-10 09:45:00-04:00,4,15.0,SHORT,1,5642.875,5645.875,-150.0,5.0,12.5,-167.5,-167.5,118.75,168.75,9,13,0.3502,hold_bars,-19190.0,5646.25,5640.5
688,xgboost,39,2024-07-10 09:50:00-04:00,2024-07-10 10:05:00-04:00,4,15.0,SHORT,1,5645.875,5649.375,-175.0,5.0,12.5,-192.5,-192.5,93.75,218.75,7,17,0.3211,hold_bars,-19382.5,5650.25,5644.0
689,xgboost,39,2024-07-10 11:55:00-04:00,2024-07-10 12:10:00-04:00,4,15.0,SHORT,1,5651.375,5653.875,-125.0,5.0,12.5,-142.5,-142.5,68.75,131.25,5,10,0.3625,hold_bars,-19525.0,5654.0,5650.0
690,xgboost,39,2024-07-10 13:20:00-04:00,2024-07-10 13:35:00-04:00,4,15.0,LONG,1,5664.625,5667.375,137.5,5.0,12.5,120.0,120.0,193.75,31.25,15,2,0.6162,hold_bars,-19405.0,5668.5,5664.0
691,xgboost,39,2024-07-10 13:55:00-04:00,2024-07-10 14:10:00-04:00,4,15.0,SHORT,1,5670.875,5670.625,12.5,5.0,12.5,-5.0,-5.0,131.25,43.75,10,3,0.3369,hold_bars,-19410.0,5671.75,5668.25
692,xgboost,39,2024-07-10 15:40:00-04:00,2024-07-10 15:50:00-04:00,3,10.0,LONG,1,5675.625,5687.125,575.0,5.0,12.5,557.5,557.5,593.75,56.25,47,4,0.6659,take_profit,-18852.5,5687.5,5674.5
693,xgboost,39,2024-07-10 15:55:00-04:00,2024-07-11 09:40:00-04:00,4,1065.0,LONG,1,5686.375,5691.625,262.5,5.0,12.5,245.0,245.0,281.25,93.75,22,7,0.6542,hold_bars,-18607.5,5692.0,5684.5
694,xgboost,39,2024-07-11 09:45:00-04:00,2024-07-11 10:00:00-04:00,4,15.0,LONG,1,5688.625,5695.125,325.0,5.0,12.5,307.5,307.5,343.75,93.75,27,7,0.6801,hold_bars,-18300.0,5695.5,5686.75
695,xgboost,39,2024-07-11 10:15:00-04:00,2024-07-11 10:30:00-04:00,4,15.0,LONG,1,5670.625,5668.125,-125.0,5.0,12.5,-142.5,-142.5,643.75,281.25,51,22,0.6999,hold_bars,-18442.5,5683.5,5665.0
696,xgboost,39,2024-07-11 12:05:00-04:00,2024-07-11 12:20:00-04:00,4,15.0,SHORT,1,5643.125,5637.375,287.5,5.0,12.5,270.0,270.0,431.25,156.25,34,12,0.3818,hold_bars,-18172.5,5646.25,5634.5
697,xgboost,39,2024-07-11 13:05:00-04:00,2024-07-11 13:20:00-04:00,4,15.0,SHORT,1,5637.625,5638.125,-25.0,5.0,12.5,-42.5,-42.5,368.75,281.25,29,22,0.3897,hold_bars,-18215.0,5643.25,5630.25
698,xgboost,39,2024-07-11 15:50:00-04:00,2024-07-12 09:35:00-04:00,4,1065.0,LONG,1,5640.625,5648.625,400.0,5.0,12.5,382.5,382.5,468.75,243.75,37,19,0.6065,hold_bars,-17832.5,5650.0,5635.75
699,xgboost,39,2024-07-12 09:45:00-04:00,2024-07-12 09:55:00-04:00,3,10.0,SHORT,1,5652.625,5658.875,-312.5,5.0,12.5,-330.0,-330.0,418.75,406.25,33,32,0.3781,stop_loss,-18162.5,5660.75,5644.25
700,xgboost,39,2024-07-12 11:25:00-04:00,2024-07-12 11:40:00-04:00,4,15.0,SHORT,1,5687.875,5687.875,-0.0,5.0,12.5,-17.5,-17.5,218.75,31.25,17,2,0.3462,hold_bars,-18180.0,5688.5,5683.5
701,xgboost,39,2024-07-12 11:45:00-04:00,2024-07-12 12:00:00-04:00,4,15.0,SHORT,1,5687.375,5680.125,362.5,5.0,12.5,345.0,345.0,606.25,43.75,48,3,0.3795,hold_bars,-17835.0,5688.25,5675.25
702,xgboost,39,2024-07-12 12:15:00-04:00,2024-07-12 12:30:00-04:00,4,15.0,SHORT,1,5676.625,5676.625,-0.0,5.0,12.5,-17.5,-17.5,206.25,131.25,16,10,0.3876,hold_bars,-17852.5,5679.25,5672.5
703,xgboost,39,2024-07-12 12:45:00-04:00,2024-07-12 12:50:00-04:00,2,5.0,SHORT,1,5678.125,5684.125,-300.0,5.0,12.5,-317.5,-317.5,6.25,293.75,0,23,0.3667,stop_loss,-18170.0,5684.0,5678.0
