trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
680,xgboost,13,2024-01-03 13:50:00-05:00,2024-01-03 14:05:00-05:00,4,15.0,SHORT,1,4759.875,4758.375,75.0,5.0,12.5,57.5,57.5,556.25,256.25,44,20,0.3202,hold_bars,136720.0,4765.0,4748.75
681,xgboost,13,2024-01-03 14:10:00-05:00,2024-01-03 14:25:00-05:00,4,15.0,LONG,1,4754.875,4768.625,687.5,5.0,12.5,670.0,670.0,843.75,181.25,67,14,0.7942,hold_bars,137390.0,4771.75,4751.25
682,xgboost,13,2024-01-03 14:40:00-05:00,2024-01-03 14:55:00-05:00,4,15.0,SHORT,1,4769.375,4761.625,387.5,5.0,12.5,370.0,370.0,406.25,93.75,32,7,0.0243,hold_bars,137760.0,4771.25,4761.25
683,xgboost,13,2024-01-03 15:00:00-05:00,2024-01-03 15:15:00-05:00,4,15.0,SHORT,1,4756.625,4752.875,187.5,5.0,12.5,170.0,170.0,268.75,293.75,21,23,0.0728,hold_bars,137930.0,4762.5,4751.25
684,xgboost,13,2024-01-03 15:20:00-05:00,2024-01-03 15:35:00-05:00,4,15.0,LONG,1,4750.875,4754.375,175.0,5.0,12.5,157.5,157.5,318.75,93.75,25,7,0.7704,hold_bars,138087.5,4757.25,4749.0
685,xgboost,13,2024-01-03 15:40:00-05:00,2024-01-03 15:55:00-05:00,4,15.0,SHORT,1,4749.125,4747.125,100.0,5.0,12.5,82.5,82.5,406.25,343.75,32,27,0.3039,hold_bars,138170.0,4756.0,4741.0
686,xgboost,13,2024-01-04 09:45:00-05:00,2024-01-04 10:00:00-05:00,4,15.0,LONG,1,4742.875,4753.875,550.0,5.0,12.5,532.5,532.5,556.25,81.25,44,6,0.9945,hold_bars,138702.5,4754.0,4741.25
687,xgboost,13,2024-01-04 10:05:00-05:00,2024-01-04 10:20:00-05:00,4,15.0,SHORT,1,4756.625,4754.625,100.0,5.0,12.5,82.5,82.5,268.75,93.75,21,7,0.3384,hold_bars,138785.0,4758.5,4751.25
688,xgboost,13,2024-01-04 10:35:00-05:00,2024-01-04 10:50:00-05:00,4,15.0,LONG,1,4753.875,4757.375,175.0,5.0,12.5,157.5,157.5,268.75,31.25,21,2,0.9474,hold_bars,138942.5,4759.25,4753.25
689,xgboost,13,2024-01-04 10:55:00-05:00,2024-01-04 11:10:00-05:00,4,15.0,LONG,1,4755.625,4764.375,437.5,5.0,12.5,420.0,420.0,493.75,43.75,39,3,0.9942,hold_bars,139362.5,4765.5,4754.75
690,xgboost,13,2024-01-04 11:15:00-05:00,2024-01-04 11:30:00-05:00,4,15.0,LONG,1,4763.375,4761.375,-100.0,5.0,12.5,-117.5,-117.5,156.25,168.75,12,13,0.6274,hold_bars,139245.0,4766.5,4760.0
691,xgboost,13,2024-01-04 11:35:00-05:00,2024-01-04 11:50:00-05:00,4,15.0,SHORT,1,4762.125,4754.375,387.5,5.0,12.5,370.0,370.0,556.25,143.75,44,11,0.0175,hold_bars,139615.0,4765.0,4751.0
692,xgboost,13,2024-01-04 12:00:00-05:00,2024-01-04 12:15:00-05:00,4,15.0,LONG,1,4752.375,4752.625,12.5,5.0,12.5,-5.0,-5.0,131.25,168.75,10,13,0.618,hold_bars,139610.0,4755.0,4749.0
693,xgboost,13,2024-01-04 12:25:00-05:00,2024-01-04 12:40:00-05:00,4,15.0,SHORT,1,4752.625,4746.875,287.5,5.0,12.5,270.0,270.0,343.75,56.25,27,4,0.0128,hold_bars,139880.0,4753.75,4745.75
694,xgboost,13,2024-01-04 12:50:00-05:00,2024-01-04 13:05:00-05:00,4,15.0,SHORT,1,4748.125,4749.375,-62.5,5.0,12.5,-80.0,-80.0,181.25,93.75,14,7,0.3666,hold_bars,139800.0,4750.0,4744.5
695,xgboost,13,2024-01-04 13:10:00-05:00,2024-01-04 13:25:00-05:00,4,15.0,LONG,1,4748.875,4749.625,37.5,5.0,12.5,20.0,20.0,81.25,131.25,6,10,0.6499,hold_bars,139820.0,4750.5,4746.25
696,xgboost,13,2024-01-05 09:35:00-05:00,2024-01-05 09:50:00-05:00,4,15.0,LONG,1,4734.875,4739.375,225.0,5.0,12.5,207.5,207.5,331.25,206.25,26,16,0.7304,hold_bars,140027.5,4741.5,4730.75
697,xgboost,13,2024-01-05 09:55:00-05:00,2024-01-05 10:00:00-05:00,2,5.0,LONG,1,4736.875,4753.125,812.5,5.0,12.5,795.0,795.0,881.25,68.75,70,5,0.9951,take_profit,140822.5,4754.5,4735.5
698,xgboost,13,2024-01-05 10:05:00-05:00,2024-01-05 10:20:00-05:00,4,15.0,SHORT,1,4757.125,4753.125,200.0,5.0,12.5,182.5,182.5,506.25,143.75,40,11,0.365,hold_bars,141005.0,4760.0,4747.0
699,xgboost,13,2024-01-05 10:25:00-05:00,2024-01-05 10:40:00-05:00,4,15.0,LONG,1,4750.375,4756.375,300.0,5.0,12.5,282.5,282.5,331.25,131.25,26,10,0.8017,hold_bars,141287.5,4757.0,4747.75
700,xgboost,13,2024-01-05 10:45:00-05:00,2024-01-05 11:00:00-05:00,4,15.0,LONG,1,4755.625,4756.125,25.0,5.0,12.5,7.5,7.5,206.25,143.75,16,11,0.6522,hold_bars,141295.0,4759.75,4752.75
701,xgboost,13,2024-01-05 11:10:00-05:00,2024-01-05 11:25:00-05:00,4,15.0,SHORT,1,4758.375,4746.875,575.0,5.0,12.5,557.5,557.5,618.75,93.75,49,7,0.0776,hold_bars,141852.5,4760.25,4746.0
702,xgboost,13,2024-01-05 11:30:00-05:00,2024-01-05 11:45:00-05:00,4,15.0,SHORT,1,4747.875,4742.625,262.5,5.0,12.5,245.0,245.0,318.75,81.25,25,6,0.0139,hold_bars,142097.5,4749.5,4741.5
703,xgboost,13,2024-01-05 11:50:00-05:00,2024-01-05 12:05:00-05:00,4,15.0,SHORT,1,4744.875,4731.125,687.5,5.0,12.5,670.0,670.0,693.75,31.25,55,2,0.0133,hold_bars,142767.5,4745.5,4731.0
704,xgboost,13,2024-01-05 12:10:00-05:00,2024-01-05 12:25:00-05:00,4,15.0,SHORT,1,4733.875,4729.125,237.5,5.0,12.5,220.0,220.0,318.75,81.25,25,6,0.171,hold_bars,142987.5,4735.5,4727.5
705,xgboost,13,2024-01-05 12:30:00-05:00,2024-01-05 12:45:00-05:00,4,15.0,LONG,1,4727.125,4730.125,150.0,5.0,12.5,132.5,132.5,356.25,43.75,28,3,0.9922,hold_bars,143120.0,4734.25,4726.25
706,xgboost,13,2024-01-08 09:40:00-05:00,2024-01-08 09:55:00-05:00,4,15.0,LONG,1,4743.875,4752.125,412.5,5.0,12.5,395.0,395.0,443.75,206.25,35,16,0.6228,hold_bars,143515.0,4752.75,4739.75
707,xgboost,13,2024-01-08 10:00:00-05:00,2024-01-08 10:15:00-05:00,4,15.0,SHORT,1,4753.875,4752.625,62.5,5.0,12.5,45.0,45.0,281.25,18.75,22,1,0.1336,hold_bars,143560.0,4754.25,4748.25
708,xgboost,13,2024-01-08 10:20:00-05:00,2024-01-08 10:35:00-05:00,4,15.0,LONG,1,4752.875,4757.625,237.5,5.0,12.5,220.0,220.0,331.25,131.25,26,10,0.9809,hold_bars,143780.0,4759.5,4750.25
709,xgboost,13,2024-01-08 10:45:00-05:00,2024-01-08 11:00:00-05:00,4,15.0,SHORT,1,4762.125,4755.875,312.5,5.0,12.5,295.0,295.0,331.25,18.75,26,1,0.0129,hold_bars,144075.0,4762.5,4755.5
710,xgboost,13,2024-01-08 11:10:00-05:00,2024-01-08 11:25:00-05:00,4,15.0,LONG,1,4757.875,4758.875,50.0,5.0,12.5,32.5,32.5,168.75,168.75,13,13,0.6228,hold_bars,144107.5,4761.25,4754.5
711,xgboost,13,2024-01-08 11:35:00-05:00,2024-01-08 11:50:00-05:00,4,15.0,LONG,1,4760.125,4761.625,75.0,5.0,12.5,57.5,57.5,143.75,81.25,11,6,0.7275,hold_bars,144165.0,4763.0,4758.5
712,xgboost,13,2024-01-08 11:55:00-05:00,2024-01-08 12:10:00-05:00,4,15.0,SHORT,1,4763.625,4764.875,-62.5,5.0,12.5,-80.0,-80.0,206.25,206.25,16,16,0.3876,hold_bars,144085.0,4767.75,4759.5
713,xgboost,13,2024-01-08 12:15:00-05:00,2024-01-08 12:30:00-05:00,4,15.0,SHORT,1,4765.625,4765.375,12.5,5.0,12.5,-5.0,-5.0,256.25,56.25,20,4,0.2771,hold_bars,144080.0,4766.75,4760.5
714,xgboost,13,2024-01-08 12:40:00-05:00,2024-01-08 12:55:00-05:00,4,15.0,LONG,1,4767.125,4769.875,137.5,5.0,12.5,120.0,120.0,218.75,56.25,17,4,0.8492,hold_bars,144200.0,4771.5,4766.0
715,xgboost,13,2024-01-08 13:05:00-05:00,2024-01-08 13:20:00-05:00,4,15.0,SHORT,1,4770.375,4771.125,-37.5,5.0,12.5,-55.0,-55.0,143.75,106.25,11,8,0.2822,hold_bars,144145.0,4772.5,4767.5
716,xgboost,13,2024-01-09 09:30:00-05:00,2024-01-09 09:45:00-05:00,4,15.0,SHORT,1,4774.875,4770.375,225.0,5.0,12.5,207.5,207.5,368.75,68.75,29,5,0.151,hold_bars,144352.5,4776.25,4767.5
717,xgboost,13,2024-01-09 09:50:00-05:00,2024-01-09 10:05:00-05:00,4,15.0,LONG,1,4772.375,4777.125,237.5,5.0,12.5,220.0,220.0,268.75,156.25,21,12,0.6844,hold_bars,144572.5,4777.75,4769.25
718,xgboost,13,2024-01-09 10:15:00-05:00,2024-01-09 10:30:00-05:00,4,15.0,SHORT,1,4782.375,4780.875,75.0,5.0,12.5,57.5,57.5,268.75,68.75,21,5,0.1616,hold_bars,144630.0,4783.75,4777.0
719,xgboost,13,2024-01-09 10:35:00-05:00,2024-01-09 10:50:00-05:00,4,15.0,SHORT,1,4781.625,4778.375,162.5,5.0,12.5,145.0,145.0,231.25,31.25,18,2,0.0239,hold_bars,144775.0,4782.25,4777.0
720,xgboost,13,2024-01-09 10:55:00-05:00,2024-01-09 11:10:00-05:00,4,15.0,LONG,1,4776.625,4781.625,250.0,5.0,12.5,232.5,232.5,281.25,43.75,22,3,0.9884,hold_bars,145007.5,4782.25,4775.75
721,xgboost,13,2024-01-09 11:15:00-05:00,2024-01-09 11:30:00-05:00,4,15.0,LONG,1,4784.625,4789.125,225.0,5.0,12.5,207.5,207.5,243.75,168.75,19,13,0.9944,hold_bars,145215.0,4789.5,4781.25
722,xgboost,13,2024-01-09 11:35:00-05:00,2024-01-09 11:50:00-05:00,4,15.0,LONG,1,4787.375,4792.375,250.0,5.0,12.5,232.5,232.5,268.75,106.25,21,8,0.7564,hold_bars,145447.5,4792.75,4785.25
723,xgboost,13,2024-01-09 12:05:00-05:00,2024-01-09 12:20:00-05:00,4,15.0,SHORT,1,4797.875,4796.875,50.0,5.0,12.5,32.5,32.5,206.25,18.75,16,1,0.0249,hold_bars,145480.0,4798.25,4793.75
724,xgboost,13,2024-01-09 12:30:00-05:00,2024-01-09 12:45:00-05:00,4,15.0,LONG,1,4795.875,4795.875,0.0,5.0,12.5,-17.5,-17.5,106.25,43.75,8,3,0.7076,hold_bars,145462.5,4798.0,4795.0
725,xgboost,13,2024-01-09 12:50:00-05:00,2024-01-09 13:05:00-05:00,4,15.0,LONG,1,4798.375,4795.625,-137.5,5.0,12.5,-155.0,-155.0,281.25,168.75,22,13,0.6206,hold_bars,145307.5,4804.0,4795.0
726,xgboost,13,2024-01-10 09:35:00-05:00,2024-01-10 09:50:00-05:00,4,15.0,SHORT,1,4804.875,4798.625,312.5,5.0,12.5,295.0,295.0,343.75,118.75,27,9,0.2984,hold_bars,145602.5,4807.25,4798.0
727,xgboost,13,2024-01-10 09:55:00-05:00,2024-01-10 10:10:00-05:00,4,15.0,SHORT,1,4800.875,4798.375,125.0,5.0,12.5,107.5,107.5,431.25,31.25,34,2,0.0365,hold_bars,145710.0,4801.5,4792.25
728,xgboost,13,2024-01-10 10:15:00-05:00,2024-01-10 10:30:00-05:00,4,15.0,LONG,1,4797.375,4801.875,225.0,5.0,12.5,207.5,207.5,268.75,81.25,21,6,0.8645,hold_bars,145917.5,4802.75,4795.75
729,xgboost,13,2024-01-10 10:35:00-05:00,2024-01-10 10:50:00-05:00,4,15.0,LONG,1,4802.625,4803.125,25.0,5.0,12.5,7.5,7.5,156.25,81.25,12,6,0.8923,hold_bars,145925.0,4805.75,4801.0
730,xgboost,13,2024-01-10 10:55:00-05:00,2024-01-10 11:10:00-05:00,4,15.0,SHORT,1,4805.875,4800.625,262.5,5.0,12.5,245.0,245.0,406.25,31.25,32,2,0.0247,hold_bars,146170.0,4806.5,4797.75
731,xgboost,13,2024-01-10 11:40:00-05:00,2024-01-10 11:55:00-05:00,4,15.0,SHORT,1,4803.625,4803.125,25.0,5.0,12.5,7.5,7.5,268.75,43.75,21,3,0.1092,hold_bars,146177.5,4804.5,4798.25
732,xgboost,14,2024-01-10 12:40:00-05:00,2024-01-10 12:55:00-05:00,4,15.0,LONG,1,4806.375,4807.375,50.0,5.0,12.5,32.5,32.5,106.25,106.25,8,8,0.6206,hold_bars,146210.0,4808.5,4804.25
733,xgboost,14,2024-01-10 13:00:00-05:00,2024-01-10 13:15:00-05:00,4,15.0,SHORT,1,4811.875,4807.625,212.5,5.0,12.5,195.0,195.0,506.25,68.75,40,5,0.1468,hold_bars,146405.0,4813.25,4801.75
734,xgboost,14,2024-01-10 13:25:00-05:00,2024-01-10 13:40:00-05:00,4,15.0,LONG,1,4806.875,4809.125,112.5,5.0,12.5,95.0,95.0,181.25,43.75,14,3,0.8969,hold_bars,146500.0,4810.5,4806.0
735,xgboost,14,2024-01-10 13:45:00-05:00,2024-01-10 14:00:00-05:00,4,15.0,LONG,1,4810.875,4812.875,100.0,5.0,12.5,82.5,82.5,106.25,118.75,8,9,0.9754,hold_bars,146582.5,4813.0,4808.5
736,xgboost,14,2024-01-10 14:05:00-05:00,2024-01-10 14:20:00-05:00,4,15.0,LONG,1,4812.625,4820.375,387.5,5.0,12.5,370.0,370.0,443.75,56.25,35,4,0.9841,hold_bars,146952.5,4821.5,4811.5
737,xgboost,14,2024-01-10 14:25:00-05:00,2024-01-10 14:40:00-05:00,4,15.0,LONG,1,4820.375,4821.375,50.0,5.0,12.5,32.5,32.5,106.25,81.25,8,6,0.6444,hold_bars,146985.0,4822.5,4818.75
738,xgboost,14,2024-01-10 14:45:00-05:00,2024-01-10 15:00:00-05:00,4,15.0,LONG,1,4822.375,4826.375,200.0,5.0,12.5,182.5,182.5,268.75,56.25,21,4,0.8237,hold_bars,147167.5,4827.75,4821.25
739,xgboost,14,2024-01-10 15:05:00-05:00,2024-01-10 15:20:00-05:00,4,15.0,SHORT,1,4827.375,4814.375,650.0,5.0,12.5,632.5,632.5,706.25,56.25,56,4,0.0136,hold_bars,147800.0,4828.5,4813.25
740,xgboost,14,2024-01-10 15:25:00-05:00,2024-01-10 15:40:00-05:00,4,15.0,SHORT,1,4816.125,4813.125,150.0,5.0,12.5,132.5,132.5,206.25,206.25,16,16,0.2666,hold_bars,147932.5,4820.25,4812.0
741,xgboost,14,2024-01-10 15:45:00-05:00,2024-01-11 09:30:00-05:00,4,1065.0,LONG,1,4809.625,4827.875,912.5,5.0,12.5,895.0,895.0,1018.75,193.75,81,15,0.7395,hold_bars,148827.5,4830.0,4805.75
742,xgboost,14,2024-01-11 09:35:00-05:00,2024-01-11 09:45:00-05:00,3,10.0,SHORT,1,4827.375,4813.125,712.5,5.0,12.5,695.0,695.0,756.25,243.75,60,19,0.0183,take_profit,149522.5,4832.25,4812.25
743,xgboost,14,2024-01-11 09:50:00-05:00,2024-01-11 10:00:00-05:00,3,10.0,SHORT,1,4812.125,4800.875,562.5,5.0,12.5,545.0,545.0,631.25,131.25,50,10,0.0562,take_profit,150067.5,4814.75,4799.5
744,xgboost,14,2024-01-11 10:05:00-05:00,2024-01-11 10:20:00-05:00,4,15.0,LONG,1,4789.125,4797.875,437.5,5.0,12.5,420.0,420.0,631.25,143.75,50,11,0.9324,hold_bars,150487.5,4801.75,4786.25
745,xgboost,14,2024-01-11 10:30:00-05:00,2024-01-11 10:45:00-05:00,4,15.0,LONG,1,4794.625,4794.875,12.5,5.0,12.5,-5.0,-5.0,593.75,81.25,47,6,0.6977,hold_bars,150482.5,4806.5,4793.0
746,xgboost,14,2024-01-11 10:50:00-05:00,2024-01-11 11:05:00-05:00,4,15.0,SHORT,1,4790.125,4788.625,75.0,5.0,12.5,57.5,57.5,131.25,306.25,10,24,0.2971,hold_bars,150540.0,4796.25,4787.5
747,xgboost,14,2024-01-11 11:20:00-05:00,2024-01-11 11:35:00-05:00,4,15.0,SHORT,1,4781.875,4775.375,325.0,5.0,12.5,307.5,307.5,368.75,81.25,29,6,0.1685,hold_bars,150847.5,4783.5,4774.5
748,xgboost,14,2024-01-11 11:40:00-05:00,2024-01-11 11:55:00-05:00,4,15.0,LONG,1,4775.375,4776.125,37.5,5.0,12.5,20.0,20.0,506.25,131.25,40,10,0.7314,hold_bars,150867.5,4785.5,4772.75
749,xgboost,14,2024-01-11 12:10:00-05:00,2024-01-11 12:25:00-05:00,4,15.0,SHORT,1,4784.625,4779.875,237.5,5.0,12.5,220.0,220.0,281.25,93.75,22,7,0.1144,hold_bars,151087.5,4786.5,4779.0
750,xgboost,14,2024-01-11 12:30:00-05:00,2024-01-11 12:45:00-05:00,4,15.0,LONG,1,4782.625,4790.125,375.0,5.0,12.5,357.5,357.5,431.25,143.75,34,11,0.7943,hold_bars,151445.0,4791.25,4779.75
751,xgboost,14,2024-01-11 12:55:00-05:00,2024-01-11 13:10:00-05:00,4,15.0,LONG,1,4790.125,4797.875,387.5,5.0,12.5,370.0,370.0,431.25,106.25,34,8,0.9779,hold_bars,151815.0,4798.75,4788.0
752,xgboost,14,2024-01-12 09:35:00-05:00,2024-01-12 09:50:00-05:00,4,15.0,SHORT,1,4834.125,4830.375,187.5,5.0,12.5,170.0,170.0,243.75,118.75,19,9,0.0836,hold_bars,151985.0,4836.5,4829.25
753,xgboost,14,2024-01-12 09:55:00-05:00,2024-01-12 10:10:00-05:00,4,15.0,SHORT,1,4821.625,4815.875,287.5,5.0,12.5,270.0,270.0,456.25,468.75,36,37,0.3791,hold_bars,152255.0,4831.0,4812.5
754,xgboost,14,2024-01-12 10:15:00-05:00,2024-01-12 10:30:00-05:00,4,15.0,LONG,1,4810.125,4816.875,337.5,5.0,12.5,320.0,320.0,481.25,56.25,38,4,0.6289,hold_bars,152575.0,4819.75,4809.0
755,xgboost,14,2024-01-12 10:35:00-05:00,2024-01-12 10:50:00-05:00,4,15.0,SHORT,1,4811.375,4803.625,387.5,5.0,12.5,370.0,370.0,456.25,318.75,36,25,0.3874,hold_bars,152945.0,4817.75,4802.25
756,xgboost,14,2024-01-12 10:55:00-05:00,2024-01-12 11:10:00-05:00,4,15.0,LONG,1,4808.125,4814.625,325.0,5.0,12.5,307.5,307.5,431.25,268.75,34,21,0.7934,hold_bars,153252.5,4816.75,4802.75
757,xgboost,14,2024-01-12 11:15:00-05:00,2024-01-12 11:30:00-05:00,4,15.0,SHORT,1,4815.375,4817.125,-87.5,5.0,12.5,-105.0,-105.0,156.25,156.25,12,12,0.3603,hold_bars,153147.5,4818.5,4812.25
758,xgboost,14,2024-01-12 11:35:00-05:00,2024-01-12 11:50:00-05:00,4,15.0,SHORT,1,4808.625,4807.625,50.0,5.0,12.5,32.5,32.5,231.25,431.25,18,34,0.1243,hold_bars,153180.0,4817.25,4804.0
759,xgboost,14,2024-01-12 12:00:00-05:00,2024-01-12 12:15:00-05:00,4,15.0,LONG,1,4804.875,4811.375,325.0,5.0,12.5,307.5,307.5,393.75,68.75,31,5,0.9947,hold_bars,153487.5,4812.75,4803.5
760,xgboost,14,2024-01-12 12:20:00-05:00,2024-01-12 12:35:00-05:00,4,15.0,SHORT,1,4808.875,4809.125,-12.5,5.0,12.5,-30.0,-30.0,168.75,218.75,13,17,0.3797,hold_bars,153457.5,4813.25,4805.5
761,xgboost,14,2024-01-12 12:45:00-05:00,2024-01-12 13:00:00-05:00,4,15.0,LONG,1,4809.375,4813.875,225.0,5.0,12.5,207.5,207.5,281.25,106.25,22,8,0.8801,hold_bars,153665.0,4815.0,4807.25
762,xgboost,14,2024-01-15 09:30:00-05:00,2024-01-15 09:45:00-05:00,4,15.0,LONG,1,4811.375,4810.875,-25.0,5.0,12.5,-42.5,-42.5,68.75,93.75,5,7,0.611,hold_bars,153622.5,4812.75,4809.5
763,xgboost,14,2024-01-15 09:50:00-05:00,2024-01-15 10:05:00-05:00,4,15.0,LONG,1,4810.375,4811.625,62.5,5.0,12.5,45.0,45.0,93.75,68.75,7,5,0.6552,hold_bars,153667.5,4812.25,4809.0
764,xgboost,14,2024-01-15 10:10:00-05:00,2024-01-15 10:25:00-05:00,4,15.0,LONG,1,4810.625,4812.375,87.5,5.0,12.5,70.0,70.0,93.75,6.25,7,0,0.9879,hold_bars,153737.5,4812.5,4810.5
765,xgboost,14,2024-01-15 10:30:00-05:00,2024-01-15 10:45:00-05:00,4,15.0,LONG,1,4812.625,4812.625,0.0,5.0,12.5,-17.5,-17.5,43.75,43.75,3,3,0.6142,hold_bars,153720.0,4813.5,4811.75
766,xgboost,14,2024-01-15 10:55:00-05:00,2024-01-15 11:10:00-05:00,4,15.0,SHORT,1,4813.125,4812.875,12.5,5.0,12.5,-5.0,-5.0,31.25,18.75,2,1,0.0558,hold_bars,153715.0,4813.5,4812.5
767,xgboost,14,2024-01-15 11:30:00-05:00,2024-01-15 11:45:00-05:00,4,15.0,SHORT,1,4812.625,4811.875,37.5,5.0,12.5,20.0,20.0,56.25,43.75,4,3,0.3342,hold_bars,153735.0,4813.5,4811.5
768,xgboost,14,2024-01-15 11:50:00-05:00,2024-01-15 12:05:00-05:00,4,15.0,LONG,1,4810.875,4812.875,100.0,5.0,12.5,82.5,82.5,106.25,31.25,8,2,0.744,hold_bars,153817.5,4813.0,4810.25
769,xgboost,14,2024-01-15 12:10:00-05:00,2024-01-15 12:25:00-05:00,4,15.0,SHORT,1,4812.875,4813.125,-12.5,5.0,12.5,-30.0,-30.0,43.75,18.75,3,1,0.209,hold_bars,153787.5,4813.25,4812.0
770,xgboost,14,2024-01-15 12:35:00-05:00,2024-01-15 12:50:00-05:00,4,15.0,SHORT,1,4812.375,4813.125,-37.5,5.0,12.5,-55.0,-55.0,18.75,43.75,1,3,0.064,hold_bars,153732.5,4813.25,4812.0
771,xgboost,14,2024-01-15 12:55:00-05:00,2024-01-16 09:30:00-05:00,2,1235.0,SHORT,1,4813.375,4800.375,650.0,5.0,12.5,632.5,632.5,806.25,6.25,64,0,0.0681,take_profit,154365.0,4813.5,4797.25
772,xgboost,14,2024-01-16 09:35:00-05:00,2024-01-16 09:50:00-05:00,4,15.0,SHORT,1,4795.375,4787.875,375.0,5.0,12.5,357.5,357.5,593.75,331.25,47,26,0.0901,hold_bars,154722.5,4802.0,4783.5
773,xgboost,14,2024-01-16 09:55:00-05:00,2024-01-16 10:10:00-05:00,4,15.0,LONG,1,4794.125,4799.625,275.0,5.0,12.5,257.5,257.5,356.25,318.75,28,25,0.7175,hold_bars,154980.0,4801.25,4787.75
774,xgboost,14,2024-01-16 10:15:00-05:00,2024-01-16 10:30:00-05:00,4,15.0,LONG,1,4803.375,4811.125,387.5,5.0,12.5,370.0,370.0,431.25,268.75,34,21,0.9752,hold_bars,155350.0,4812.0,4798.0
775,xgboost,14,2024-01-16 10:35:00-05:00,2024-01-16 10:50:00-05:00,4,15.0,SHORT,1,4810.625,4813.875,-162.5,5.0,12.5,-180.0,-180.0,268.75,218.75,21,17,0.2901,hold_bars,155170.0,4815.0,4805.25
776,xgboost,14,2024-01-16 11:00:00-05:00,2024-01-16 11:15:00-05:00,4,15.0,LONG,1,4801.375,4807.625,312.5,5.0,12.5,295.0,295.0,593.75,306.25,47,24,0.709,hold_bars,155465.0,4813.25,4795.25
777,xgboost,14,2024-01-16 11:20:00-05:00,2024-01-16 11:35:00-05:00,4,15.0,SHORT,1,4812.625,4809.625,150.0,5.0,12.5,132.5,132.5,318.75,156.25,25,12,0.1252,hold_bars,155597.5,4815.75,4806.25
778,xgboost,14,2024-01-16 11:40:00-05:00,2024-01-16 11:55:00-05:00,4,15.0,SHORT,1,4808.625,4801.875,337.5,5.0,12.5,320.0,320.0,456.25,106.25,36,8,0.0269,hold_bars,155917.5,4810.75,4799.5
779,xgboost,14,2024-01-16 12:20:00-05:00,2024-01-16 12:35:00-05:00,4,15.0,SHORT,1,4798.125,4794.875,162.5,5.0,12.5,145.0,145.0,431.25,68.75,34,5,0.0153,hold_bars,156062.5,4799.5,4789.5
780,xgboost,14,2024-01-16 12:40:00-05:00,2024-01-16 12:55:00-05:00,4,15.0,SHORT,1,4792.375,4788.625,187.5,5.0,12.5,170.0,170.0,218.75,181.25,17,14,0.2105,hold_bars,156232.5,4796.0,4788.0
781,xgboost,14,2024-01-16 13:00:00-05:00,2024-01-16 13:15:00-05:00,4,15.0,LONG,1,4790.875,4798.125,362.5,5.0,12.5,345.0,345.0,518.75,193.75,41,15,0.9568,hold_bars,156577.5,4801.25,4787.0
782,xgboost,14,2024-01-17 09:30:00-05:00,2024-01-17 09:45:00-05:00,4,15.0,LONG,1,4760.625,4761.375,37.5,5.0,12.5,20.0,20.0,331.25,81.25,26,6,0.6585,hold_bars,156597.5,4767.25,4759.0
783,xgboost,14,2024-01-17 09:50:00-05:00,2024-01-17 10:05:00-05:00,4,15.0,LONG,1,4761.125,4766.125,250.0,5.0,12.5,232.5,232.5,393.75,156.25,31,12,0.6735,hold_bars,156830.0,4769.0,4758.0
784,xgboost,14,2024-01-17 10:10:00-05:00,2024-01-17 10:25:00-05:00,4,15.0,SHORT,1,4768.875,4766.375,125.0,5.0,12.5,107.5,107.5,406.25,93.75,32,7,0.0952,hold_bars,156937.5,4770.75,4760.75
785,xgboost,14,2024-01-17 10:35:00-05:00,2024-01-17 10:50:00-05:00,4,15.0,SHORT,1,4770.125,4766.875,162.5,5.0,12.5,145.0,145.0,368.75,68.75,29,5,0.3533,hold_bars,157082.5,4771.5,4762.75
786,xgboost,14,2024-01-17 10:55:00-05:00,2024-01-17 11:10:00-05:00,4,15.0,LONG,1,4768.125,4772.125,200.0,5.0,12.5,182.5,182.5,381.25,156.25,30,12,0.9923,hold_bars,157265.0,4775.75,4765.0
787,xgboost,14,2024-01-17 11:15:00-05:00,2024-01-17 11:30:00-05:00,4,15.0,LONG,1,4772.875,4774.375,75.0,5.0,12.5,57.5,57.5,143.75,131.25,11,10,0.7742,hold_bars,157322.5,4775.75,4770.25
788,xgboost,14,2024-01-17 11:35:00-05:00,2024-01-17 11:50:00-05:00,4,15.0,SHORT,1,4775.375,4770.125,262.5,5.0,12.5,245.0,245.0,306.25,18.75,24,1,0.0104,hold_bars,157567.5,4775.75,4769.25
789,xgboost,14,2024-01-17 11:55:00-05:00,2024-01-17 12:10:00-05:00,4,15.0,SHORT,1,4769.625,4768.625,50.0,5.0,12.5,32.5,32.5,231.25,81.25,18,6,0.2233,hold_bars,157600.0,4771.25,4765.0
790,xgboost,14,2024-01-17 12:15:00-05:00,2024-01-17 12:30:00-05:00,4,15.0,SHORT,1,4767.625,4762.875,237.5,5.0,12.5,220.0,220.0,281.25,68.75,22,5,0.0184,hold_bars,157820.0,4769.0,4762.0
791,xgboost,14,2024-01-17 12:35:00-05:00,2024-01-17 12:50:00-05:00,4,15.0,LONG,1,4762.375,4764.875,125.0,5.0,12.5,107.5,107.5,181.25,168.75,14,13,0.6,hold_bars,157927.5,4766.0,4759.0
