,equity
1874,341817.5
1875,341950.0
1876,342495.0
1877,342565.0
1878,342535.0
1879,343217.5
1880,343412.5
1881,343445.0
1882,343590.0
1883,343885.0
1884,344405.0
1885,344562.5
1886,345045.0
1887,345090.0
1888,345310.0
1889,345417.5
1890,345712.5
1891,345845.0
1892,345952.5
1893,346010.0
1894,346267.5
1895,346450.0
1896,346545.0
1897,346527.5
1898,346485.0
1899,347205.0
1900,347650.0
1901,347807.5
1902,348027.5
1903,348272.5
1904,348580.0
1905,348600.0
1906,348670.0
1907,348952.5
1908,349147.5
1909,349780.0
1910,349737.5
1911,350120.0
1912,350502.5
1913,350672.5
1914,350667.5
1915,350837.5
1916,350957.5
1917,351040.0
1918,351047.5
1919,351305.0
1920,351600.0
1921,351657.5
1922,351590.0
1923,351797.5
1924,351967.5
1925,352475.0
1926,352820.0
1927,352952.5
1928,352897.5
1929,352980.0
1930,353512.5
1931,354020.0
1932,354177.5
1933,354410.0
1934,354705.0
1935,355000.0
1936,355345.0
1937,355577.5
1938,355760.0
1939,355767.5
1940,355787.5
1941,356082.5
1942,356315.0
1943,356297.5
1944,356467.5
1945,356775.0
1946,356870.0
1947,356852.5
1948,357010.0
1949,357580.0
1950,357737.5
1951,357907.5
1952,357965.0
1953,358135.0
1954,358205.0
1955,358200.0
1956,358395.0
1957,358577.5
1958,358722.5
1959,358680.0
1960,358562.5
1961,358632.5
1962,358677.5
1963,358660.0
1964,358717.5
1965,358812.5
1966,358795.0
1967,358802.5
1968,358810.0
1969,358817.5
1970,358787.5
1971,358782.5
1972,359277.5
1973,359610.0
1974,359755.0
1975,359925.0
1976,360132.5
1977,360415.0
1978,360722.5
1979,360817.5
1980,361362.5
1981,361782.5
1982,362127.5
1983,362510.0
1984,362630.0
1985,363012.5
1986,363170.0
1987,363665.0
1988,364110.0
1989,364242.5
1990,364300.0
1991,364407.5
1992,364265.0
1993,365035.0
1994,365542.5
1995,366200.0
1996,366507.5
1997,366602.5
1998,366847.5
1999,366880.0
2000,367137.5
2001,367582.5
2002,367877.5
2003,368085.0
2004,368230.0
2005,368325.0
2006,368420.0
2007,368852.5
2008,368885.0
2009,369042.5
2010,369250.0
2011,369245.0
2012,369352.5
2013,369522.5
2014,369867.5
2015,370175.0
2016,369932.5
2017,370090.0
2018,370272.5
2019,370630.0
2020,370712.5
2021,371007.5
2022,371377.5
2023,371472.5
2024,371705.0
2025,371850.0
2026,372032.5
2027,371615.0
2028,371860.0
2029,371930.0
2030,372062.5
2031,372320.0
2032,372302.5
2033,372535.0
2034,372705.0
2035,372787.5
2036,372907.5
2037,373165.0
2038,373835.0
2039,374130.0
2040,374225.0
2041,374707.5
2042,374965.0
2043,374947.5
2044,375305.0
2045,375175.0
2046,375407.5
2047,375965.0
2048,377060.0
2049,377342.5
2050,377637.5
2051,377657.5
2052,377977.5
2053,377922.5
2054,378005.0
2055,378000.0
2056,378032.5
2057,378040.0
2058,378410.0
2059,378592.5
2060,378562.5
2061,378545.0
2062,378977.5
2063,379185.0
2064,379242.5
2065,379350.0
2066,379607.5
2067,379815.0
2068,379922.5
2069,380255.0
2070,380262.5
2071,380182.5
2072,380327.5
2073,380597.5
2074,380680.0
2075,380912.5
2076,380970.0
2077,381065.0
2078,381322.5
2079,381292.5
2080,381562.5
2081,381682.5
2082,381727.5
2083,381710.0
2084,381742.5
2085,381787.5
2086,381820.0
2087,381802.5
2088,381810.0
2089,381830.0
2090,382125.0
2091,382457.5
2092,382715.0
2093,382547.5
2094,382842.5
2095,382912.5
2096,383032.5
2097,383177.5
2098,383347.5
2099,383467.5
2100,383587.5
2101,383720.0
2102,383752.5
2103,383835.0
2104,383955.0
2105,384175.0
2106,384145.0
2107,384252.5
2108,384272.5
2109,384342.5
2110,384237.5
2111,384320.0
2112,384327.5
2113,384522.5
2114,384642.5
2115,384850.0
2116,384820.0
2117,384865.0
2118,384772.5
2119,385230.0
2120,385412.5
2121,385282.5
2122,385315.0
2123,385472.5
2124,385642.5
2125,385737.5
2126,385807.5
2127,385927.5
2128,386035.0
2129,386030.0
2130,386187.5
2131,386195.0
2132,386090.0
2133,386122.5
2134,386567.5
2135,386425.0
2136,386607.5
2137,387440.0
2138,387422.5
2139,387555.0
2140,387962.5
2141,388482.5
2142,388852.5
2143,389185.0
2144,389667.5
2145,389687.5
2146,390132.5
2147,390302.5
2148,390285.0
2149,390242.5
2150,390375.0
2151,390307.5
2152,390690.0
2153,391010.0
2154,391255.0
2155,391487.5
2156,391732.5
2157,392140.0
2158,392760.0
2159,393005.0
2160,393512.5
2161,393570.0
2162,393577.5
2163,393597.5
2164,393992.5
2165,393887.5
2166,394057.5
2167,394015.0
2168,394160.0
2169,394330.0
2170,394587.5
2171,394770.0
2172,394652.5
2173,394785.0
2174,394805.0
2175,394775.0
2176,395395.0
2177,395927.5
2178,396135.0
2179,396380.0
2180,396525.0
2181,396682.5
2182,397177.5
2183,397285.0
2184,397667.5
2185,398125.0
2186,398132.5
2187,399165.0
2188,399697.5
2189,400717.5
2190,401287.5
2191,401845.0
2192,401552.5
2193,401572.5
2194,401630.0
2195,401800.0
2196,402045.0
2197,402865.0
2198,403060.0
2199,403717.5
2200,404250.0
2201,404445.0
2202,404977.5
2203,405585.0
2204,405967.5
2205,406712.5
2206,407345.0
2207,407877.5
2208,408435.0
2209,408242.5
2210,408925.0
2211,408995.0
2212,409015.0
2213,408935.0
2214,409142.5
2215,409100.0
2216,409245.0
2217,409552.5
2218,409872.5
2219,409905.0
2220,409825.0
2221,410370.0
2222,410465.0
2223,410447.5
2224,410492.5
2225,410800.0
2226,410807.5
2227,411040.0
2228,411385.0
2229,411530.0
2230,411375.0
2231,411482.5
2232,411665.0
2233,412060.0
2234,412205.0
2235,412262.5
2236,412657.5
2237,413140.0
2238,413860.0
2239,414067.5
2240,414775.0
2241,415495.0
2242,415790.0
2243,415797.5
2244,415492.5
2245,415500.0
2246,415882.5
2247,415977.5
2248,415860.0
2249,416755.0
2250,416912.5
2251,416882.5
2252,416927.5
2253,417235.0
2254,417742.5
2255,417900.0
2256,418257.5
2257,418690.0
2258,419272.5
2259,419317.5
2260,419300.0
2261,419532.5
2262,419565.0
2263,420122.5
2264,420892.5
2265,421412.5
2266,421670.0
2267,421690.0
2268,421835.0
2269,423067.5
2270,423425.0
2271,423907.5
2272,424090.0
2273,424497.5
2274,425155.0
2275,425737.5
2276,425932.5
2277,426127.5
2278,426160.0
2279,426317.5
2280,426825.0
2281,427045.0
2282,427302.5
2283,427785.0
2284,427842.5
2285,427925.0
2286,428045.0
2287,428065.0
2288,428385.0
2289,428905.0
2290,429500.0
2291,430095.0
2292,430627.5
2293,431472.5
2294,431942.5
2295,432175.0
2296,432695.0
2297,433340.0
2298,433947.5
2299,435092.5
2300,435725.0
2301,436970.0
2302,437240.0
2303,438222.5
2304,438742.5
2305,439112.5
2306,439695.0
2307,440290.0
2308,440772.5
2309,442505.0
2310,443887.5
2311,443295.0
2312,444215.0
2313,443910.0
2314,445217.5
2315,446337.5
2316,447782.5
2317,448277.5
2318,449047.5
2319,449655.0
2320,450687.5
2321,451095.0
2322,451640.0
2323,452397.5
2324,453067.5
2325,453225.0
2326,453395.0
2327,454115.0
2328,454322.5
2329,454630.0
2330,454737.5
2331,455257.5
2332,455290.0
2333,456285.0
2334,456955.0
2335,457225.0
2336,457870.0
2337,458565.0
2338,459160.0
2339,459867.5
2340,460262.5
2341,461032.5
2342,461927.5
2343,462335.0
2344,462867.5
2345,462762.5
2346,463432.5
2347,463565.0
2348,464285.0
2349,464317.5
2350,465050.0
2351,464645.0
2352,464315.0
2353,464910.0
2354,465505.0
2355,465850.0
2356,466520.0
2357,466615.0
2358,467097.5
2359,467092.5
2360,467712.5
2361,468232.5
2362,468477.5
2363,468910.0
2364,469105.0
2365,469175.0
2366,470732.5
2367,471077.5
2368,471322.5
2369,471380.0
2370,471500.0
2371,471807.5
2372,472152.5
2373,472022.5
2374,472080.0
2375,472250.0
2376,472207.5
2377,472340.0
2378,472922.5
2379,472967.5
2380,473012.5
2381,473095.0
2382,472965.0
2383,473410.0
2384,473467.5
2385,474287.5
2386,474832.5
2387,475015.0
2388,475510.0
2389,475655.0
2390,475725.0
2391,476220.0
2392,476502.5
2393,476485.0
2394,476992.5
2395,477287.5
2396,477407.5
2397,477577.5
2398,477822.5
2399,477755.0
2400,478037.5
2401,478382.5
2402,478427.5
2403,478597.5
2404,478767.5
2405,478775.0
2406,479070.0
2407,479215.0
2408,479372.5
2409,479405.0
2410,479675.0
2411,479745.0
2412,479915.0
2413,479860.0
2414,479580.0
2415,480162.5
2416,480445.0
2417,480865.0
2418,480960.0
2419,480980.0
2420,481187.5
2421,481332.5
2422,481502.5
2423,481710.0
2424,482342.5
2425,482512.5
2426,482482.5
2427,482502.5
2428,483097.5
2429,483467.5
2430,483562.5
2431,483757.5
2432,483940.0
2433,483872.5
2434,483942.5
2435,484100.0
2436,484507.5
2437,484502.5
2438,484197.5
2439,485155.0
2440,485487.5
2441,485545.0
2442,486002.5
2443,486372.5
2444,486555.0
2445,486950.0
2446,487695.0
2447,487727.5
2448,488035.0
2449,488580.0
2450,489400.0
2451,489932.5
2452,490277.5
2453,490147.5
2454,490817.5
2455,491012.5
2456,492020.0
2457,492527.5
2458,493160.0
2459,494455.0
2460,494950.0
2461,495057.5
2462,495790.0
2463,496410.0
2464,496467.5
2465,496737.5
2466,497170.0
2467,497965.0
2468,498160.0
2469,498292.5
2470,498450.0
2471,498707.5
2472,498840.0
2473,498972.5
2474,499030.0
2475,499712.5
2476,499745.0
2477,500002.5
2478,500335.0
2479,500455.0
2480,500587.5
2481,500732.5
2482,500815.0
2483,500997.5
2484,501267.5
2485,501350.0
2486,501345.0
2487,501427.5
2488,501535.0
2489,501617.5
2490,502200.0
2491,502507.5
2492,502465.0
2493,502447.5
2494,502555.0
2495,502575.0
2496,502807.5
2497,503327.5
2498,503022.5
2499,503280.0
2500,503687.5
2501,503632.5
2502,503790.0
2503,503985.0
2504,503980.0
2505,504137.5
2506,504345.0
2507,504852.5
2508,505047.5
2509,505942.5
2510,506337.5
2511,506570.0
2512,506715.0
2513,506960.0
2514,507242.5
2515,507450.0
2516,507720.0
2517,507827.5
2518,507985.0
2519,508080.0
2520,508275.0
2521,508457.5
2522,508490.0
2523,508585.0
2524,508592.5
2525,510425.0
2526,511007.5
2527,511827.5
2528,512310.0
2529,512655.0
2530,513050.0
2531,513157.5
2532,513327.5
2533,513472.5
2534,513780.0
2535,513962.5
2536,514545.0
2537,514740.0
2538,515047.5
2539,515055.0
2540,515250.0
2541,514607.5
2542,514927.5
2543,514847.5
2544,515492.5
2545,515625.0
2546,516157.5
2547,516690.0
2548,516772.5
2549,517067.5
2550,517562.5
2551,518120.0
2552,518377.5
2553,518972.5
2554,519767.5
2555,520137.5
2556,520582.5
2557,521077.5
2558,521747.5
2559,521892.5
2560,522062.5
2561,522095.0
2562,523002.5
2563,523772.5
2564,524117.5
2565,524712.5
2566,525720.0
2567,525265.0
2568,525885.0
2569,526417.5
2570,526937.5
2571,526970.0
2572,527115.0
2573,527310.0
2574,527830.0
2575,528262.5
2576,528545.0
2577,529152.5
2578,529560.0
2579,529730.0
2580,530012.5
2581,530120.0
2582,530252.5
2583,531210.0
2584,531780.0
2585,532137.5
2586,532357.5
2587,532740.0
2588,533410.0
2589,533655.0
2590,533800.0
2591,534320.0
2592,534640.0
2593,534910.0
2594,534905.0
2595,534987.5
2596,535120.0
2597,536127.5
2598,536635.0
2599,537855.0
2600,538350.0
2601,538532.5
2602,539227.5
2603,540285.0
2604,540380.0
2605,540125.0
2606,540582.5
2607,540802.5
2608,541572.5
2609,541530.0
2610,541350.0
2611,541220.0
2612,541702.5
2613,542397.5
2614,542692.5
2615,542675.0
2616,543182.5
2617,543315.0
2618,543685.0
2619,543930.0
2620,544500.0
2621,545195.0
2622,545352.5
2623,545535.0
2624,545755.0
2625,545725.0
2626,546045.0
2627,545990.0
2628,546297.5
2629,546442.5
2630,546925.0
2631,547332.5
2632,547652.5
2633,547910.0
2634,548180.0
2635,548287.5
2636,548545.0
2637,548565.0
2638,548835.0
2639,549492.5
2640,549787.5
2641,550395.0
2642,550665.0
2643,550910.0
2644,550880.0
2645,551437.5
2646,551970.0
2647,552052.5
2648,552347.5
2649,552367.5
2650,552300.0
2651,552395.0
2652,552440.0
2653,552160.0
2654,552267.5
2655,552575.0
2656,552695.0
2657,552852.5
2658,553072.5
2659,553355.0
2660,553337.5
2661,553657.5
2662,553740.0
2663,553722.5
2664,554130.0
2665,554812.5
2666,555107.5
2667,555677.5
2668,555560.0
2669,555717.5
2670,555612.5
2671,555907.5
2672,556027.5
2673,556122.5
2674,556455.0
2675,556762.5
2676,557220.0
2677,557515.0
2678,557797.5
2679,557780.0
2680,557850.0
2681,558070.0
2682,558190.0
2683,558160.0
2684,558242.5
2685,558062.5
2686,558482.5
2687,558815.0
2688,559210.0
2689,559180.0
2690,559512.5
2691,559695.0
2692,559865.0
2693,559910.0
2694,560067.5
2695,560712.5
2696,560795.0
2697,561065.0
2698,561210.0
2699,561242.5
2700,561687.5
2701,561670.0
2702,561877.5
2703,562085.0
2704,562142.5
2705,562187.5
2706,562220.0
2707,562177.5
2708,562247.5
2709,561880.0
2710,562012.5
2711,562157.5
2712,562390.0
2713,562422.5
2714,562467.5
2715,562712.5
2716,562745.0
2717,562802.5
2718,562785.0
2719,562867.5
2720,562850.0
2721,562545.0
2722,562790.0
2723,563497.5
2724,563817.5
2725,564087.5
2726,564495.0
2727,564515.0
2728,564535.0
2729,564430.0
2730,564575.0
2731,564732.5
2732,564815.0
2733,564810.0
2734,565005.0
2735,564925.0
2736,565282.5
2737,565377.5
2738,565310.0
2739,565205.0
2740,565287.5
2741,565357.5
2742,565802.5
2743,565685.0
2744,565867.5
2745,566012.5
2746,566107.5
2747,566152.5
2748,566222.5
2749,566467.5
2750,567375.0
2751,568245.0
2752,568302.5
2753,568397.5
2754,569067.5
2755,569912.5
2756,570070.0
2757,570240.0
2758,570422.5
2759,570905.0
2760,571612.5
2761,571895.0
2762,571977.5
2763,571947.5
2764,571980.0
2765,572475.0
2766,573595.0
2767,574527.5
2768,574635.0
2769,575117.5
2770,575262.5
2771,575882.5
2772,576165.0
2773,576185.0
2774,576317.5
2775,576562.5
2776,576745.0
2777,577202.5
2778,578122.5
2779,578830.0
2780,579475.0
2781,580145.0
2782,580915.0
2783,581260.0
2784,581780.0
2785,581750.0
2786,581757.5
2787,581727.5
2788,582210.0
2789,582842.5
2790,583425.0
2791,583682.5
2792,584002.5
2793,584372.5
2794,584442.5
2795,584687.5
2796,585332.5
2797,585565.0
2798,585947.5
2799,586055.0
2800,586412.5
2801,586532.5
2802,586590.0
2803,586522.5
2804,586730.0
2805,586775.0
2806,586707.5
2807,586852.5
2808,587147.5
2809,587230.0
2810,587650.0
2811,587832.5
2812,587952.5
2813,588210.0
2814,588342.5
2815,588412.5
2816,588945.0
2817,589202.5
2818,589235.0
2819,589442.5
2820,589500.0
2821,589845.0
2822,589990.0
2823,590160.0
2824,590255.0
2825,590412.5
2826,590732.5
2827,590902.5
2828,591035.0
2829,591192.5
2830,591350.0
2831,591557.5
2832,591865.0
2833,592397.5
2834,592592.5
2835,592975.0
2836,592895.0
2837,593127.5
2838,593197.5
2839,593642.5
2840,594025.0
2841,594370.0
2842,594690.0
2843,594697.5
2844,595417.5
2845,595762.5
2846,596095.0
2847,596327.5
2848,596510.0
2849,596817.5
2850,596812.5
2851,596995.0
2852,597102.5
2853,597685.0
2854,597742.5
2855,597887.5
2856,598082.5
2857,598302.5
2858,598510.0
2859,598630.0
2860,598737.5
2861,598670.0
2862,598690.0
2863,598685.0
2864,598917.5
2865,599212.5
2866,599420.0
2867,599740.0
2868,599710.0
2869,600067.5
2870,600412.5
2871,600495.0
2872,600527.5
2873,600672.5
2874,600667.5
2875,600737.5
2876,601270.0
2877,600965.0
2878,601285.0
2879,601767.5
2880,601787.5
2881,601920.0
2882,602177.5
2883,602397.5
2884,602605.0
2885,602875.0
2886,603032.5
2887,603077.5
2888,603285.0
2889,603467.5
2890,603675.0
2891,604307.5
2892,604890.0
2893,605185.0
2894,605605.0
2895,605750.0
2896,606007.5
2897,606102.5
2898,606172.5
2899,606280.0
2900,606887.5
2901,607007.5
2902,607240.0
2903,607360.0
2904,607455.0
2905,607462.5
2906,607570.0
2907,607715.0
2908,607710.0
2909,607855.0
2910,608012.5
2911,608282.5
2912,608777.5
2913,609122.5
2914,609917.5
2915,610212.5
2916,610657.5
2917,610802.5
2918,610872.5
2919,611180.0
2920,611312.5
2921,611657.5
2922,611777.5
2923,612097.5
2924,612105.0
2925,612150.0
2926,612332.5
2927,612402.5
2928,612647.5
2929,612655.0
2930,613050.0
2931,613107.5
2932,613152.5
2933,613335.0
2934,613405.0
2935,613600.0
2936,613545.0
2937,613752.5
2938,613622.5
2939,613880.0
2940,614375.0
2941,614332.5
2942,614840.0
2943,615072.5
2944,615655.0
2945,616087.5
2946,616420.0
2947,616265.0
2948,616622.5
2949,616917.5
2950,617137.5
2951,617120.0
2952,617490.0
2953,618022.5
2954,618105.0
2955,618137.5
2956,618532.5
2957,619015.0
2958,619210.0
2959,619555.0
2960,619650.0
2961,620020.0
2962,620040.0
2963,620135.0
2964,620405.0
2965,620487.5
2966,620657.5
2967,620802.5
2968,620772.5
2969,620892.5
2970,620825.0
2971,620957.5
2972,621090.0
2973,621335.0
2974,621267.5
2975,621400.0
2976,621445.0
2977,621727.5
2978,622397.5
2979,622792.5
2980,622862.5
2981,623095.0
2982,623252.5
2983,623410.0
2984,623667.5
2985,623687.5
2986,623932.5
2987,623940.0
2988,623935.0
2989,624080.0
2990,624862.5
2991,624470.0
2992,625077.5
2993,625135.0
2994,625230.0
2995,625537.5
2996,625782.5
2997,625940.0
2998,626110.0
2999,626067.5
3000,626212.5
3001,626957.5
3002,627577.5
3003,628197.5
3004,628642.5
3005,628625.0
3006,628882.5
3007,628977.5
3008,629472.5
3009,629617.5
3010,629700.0
3011,630107.5
3012,630415.0
3013,630985.0
3014,631605.0
3015,632137.5
3016,632495.0
3017,632852.5
3018,632947.5
3019,632830.0
3020,633375.0
3021,633945.0
3022,634190.0
3023,634522.5
3024,634730.0
3025,635112.5
3026,635845.0
3027,636227.5
3028,636897.5
3029,637155.0
3030,637650.0
3031,638032.5
3032,638377.5
3033,638385.0
3034,638717.5
3035,638962.5
3036,638832.5
3037,639090.0
3038,639447.5
3039,639592.5
3040,639600.0
3041,639795.0
3042,639952.5
3043,639922.5
3044,640167.5
3045,640187.5
3046,640195.0
3047,645990.0
3048,646997.5
3049,647517.5
3050,648200.0
3051,648545.0
3052,649152.5
3053,649722.5
3054,649555.0
3055,649650.0
3056,649907.5
3057,650190.0
3058,650185.0
3059,650430.0
3060,650425.0
3061,650557.5
3062,650777.5
3063,650847.5
3064,650842.5
3065,650887.5
3066,651070.0
3067,651227.5
3068,651385.0
3069,651480.0
3070,651775.0
3071,651970.0
3072,652115.0
3073,652185.0
3074,652242.5
3075,652250.0
3076,652257.5
3077,652602.5
3078,652435.0
3079,652592.5
3080,652712.5
3081,652782.5
3082,652890.0
3083,652985.0
3084,653105.0
3085,653150.0
3086,653182.5
3087,653415.0
3088,653497.5
3089,653855.0
3090,653987.5
3091,654182.5
3092,654302.5
3093,654472.5
3094,654705.0
3095,654875.0
3096,654982.5
3097,655677.5
3098,656085.0
3099,656342.5
3100,656400.0
3101,656407.5
3102,656652.5
3103,656885.0
3104,657255.0
3105,657625.0
3106,657695.0
3107,657690.0
3108,657897.5
3109,658180.0
3110,658525.0
3111,658582.5
3112,658927.5
3113,659147.5
3114,659967.5
3115,660112.5
3116,660620.0
3117,661227.5
3118,661560.0
3119,661680.0
3120,662162.5
3121,662395.0
3122,662627.5
3123,663260.0
3124,663630.0
3125,664250.0
3126,664582.5
3127,664627.5
3128,664672.5
3129,665205.0
3130,665537.5
3131,665682.5
3132,665715.0
3133,665697.5
3134,665905.0
3135,666437.5
3136,666520.0
3137,666827.5
3138,666872.5
3139,667105.0
3140,667550.0
3141,667732.5
3142,667977.5
3143,668110.0
3144,668317.5
3145,668262.5
3146,668882.5
3147,669040.0
3148,669447.5
3149,669592.5
3150,669600.0
3151,670082.5
3152,670190.0
3153,670372.5
3154,670392.5
3155,670437.5
3156,670757.5
3157,670815.0
3158,670922.5
3159,671180.0
3160,671575.0
3161,672295.0
3162,672902.5
3163,673160.0
3164,673405.0
3165,674125.0
3166,674445.0
3167,674927.5
3168,675435.0
3169,675517.5
3170,676800.0
3171,677557.5
3172,678340.0
3173,678960.0
3174,679692.5
3175,680112.5
3176,680257.5
3177,680715.0
3178,681122.5
3179,681167.5
3180,681437.5
3181,682132.5
3182,682377.5
3183,682447.5
3184,682930.0
3185,682762.5
3186,683282.5
3187,683352.5
3188,683735.0
3189,683955.0
3190,684762.5
3191,685382.5
3192,685265.0
3193,685697.5
3194,685955.0
3195,686187.5
3196,686295.0
3197,686540.0
3198,686847.5
3199,687130.0
3200,687250.0
3201,687320.0
3202,687490.0
3203,687435.0
3204,687630.0
3205,687600.0
3206,687820.0
3207,687977.5
3208,688060.0
3209,688117.5
3210,688250.0
3211,688570.0
3212,688552.5
3213,688572.5
3214,688917.5
3215,688837.5
3216,689107.5
3217,689390.0
3218,689710.0
3219,689655.0
3220,689637.5
3221,689770.0
3222,689915.0
3223,690010.0
3224,690067.5
3225,690025.0
3226,690007.5
3227,690015.0
3228,689997.5
3229,690067.5
3230,690037.5
3231,690107.5
3232,690115.0
3233,690160.0
3234,690330.0
3235,690600.0
3236,690670.0
3237,690852.5
3238,690772.5
3239,690955.0
3240,690800.0
3241,690695.0
3242,690665.0
3243,690635.0
3244,690717.5
3245,690675.0
3246,690845.0
3247,691140.0
3248,691472.5
3249,691630.0
3250,691575.0
3251,691545.0
3252,691640.0
3253,691722.5
3254,691967.5
3255,692112.5
3256,692470.0
3257,692590.0
3258,692610.0
3259,693080.0
3260,693087.5
3261,693120.0
3262,693377.5
3263,693385.0
3264,693355.0
3265,693550.0
3266,693732.5
3267,693652.5
3268,693660.0
3269,693655.0
3270,693700.0
3271,693757.5
3272,693777.5
3273,693935.0
3274,694030.0
3275,694162.5
3276,694207.5
3277,694277.5
3278,694247.5
3279,694367.5
3280,694425.0
3281,694482.5
3282,694665.0
3283,694785.0
3284,694880.0
3285,695050.0
3286,695132.5
3287,695277.5
3288,695285.0
3289,695417.5
3290,695512.5
3291,695770.0
3292,695940.0
3293,696010.0
3294,696192.5
3295,696562.5
3296,696720.0
3297,696852.5
3298,696972.5
3299,697042.5
3300,697075.0
3301,697120.0
3302,697340.0
3303,697685.0
3304,697955.0
3305,697850.0
3306,697932.5
3307,698065.0
3308,698135.0
3309,698430.0
3310,698550.0
3311,698832.5
3312,699152.5
3313,699347.5
3314,699467.5
3315,699525.0
3316,699457.5
3317,699552.5
3318,699872.5
3319,700167.5
3320,700137.5
3321,700282.5
3322,700415.0
3323,700535.0
3324,700680.0
3325,700862.5
3326,701007.5
3327,701177.5
3328,701272.5
3329,701317.5
3330,701362.5
3331,701507.5
3332,701540.0
3333,701697.5
3334,701705.0
3335,701837.5
3336,702782.5
3337,702852.5
3338,703172.5
3339,703330.0
3340,703500.0
3341,703732.5
3342,704127.5
3343,704422.5
3344,704717.5
3345,704850.0
3346,705157.5
3347,705340.0
3348,705660.0
3349,705855.0
3350,706412.5
3351,706857.5
3352,706565.0
3353,706622.5
3354,706630.0
3355,706825.0
3356,706670.0
3357,706902.5
3358,707297.5
3359,707817.5
3360,707900.0
3361,707845.0
3362,707915.0
3363,707910.0
3364,707967.5
3365,708087.5
3366,708207.5
3367,708440.0
3368,708897.5
3369,708930.0
3370,708837.5
3371,709370.0
3372,709652.5
3373,709735.0
3374,709942.5
3375,710075.0
3376,710120.0
3377,710490.0
3378,710672.5
3379,710880.0
3380,710962.5
3381,711532.5
3382,711952.5
3383,711947.5
3384,712130.0
3385,712475.0
