trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
108,lightgbm,8,2023-11-14 12:55:00-05:00,2023-11-14 13:10:00-05:00,4,15.0,LONG,1,4510.875,4508.125,-137.5,5.0,12.5,-155.0,-155.0,93.75,131.25,7,10,0.6013,hold_bars,-4507.5,4512.75,4508.25
109,lightgbm,8,2023-11-14 14:00:00-05:00,2023-11-14 14:15:00-05:00,4,15.0,LONG,1,4503.625,4505.125,75.0,5.0,12.5,57.5,57.5,143.75,168.75,11,13,0.6004,hold_bars,-4450.0,4506.5,4500.25
110,lightgbm,8,2023-11-14 15:55:00-05:00,2023-11-15 09:30:00-05:00,2,1055.0,LONG,1,4510.875,4528.125,862.5,5.0,12.5,845.0,845.0,931.25,231.25,74,18,0.6044,take_profit,-3605.0,4529.5,4506.25
111,lightgbm,8,2023-11-16 09:35:00-05:00,2023-11-16 09:50:00-05:00,4,15.0,SHORT,1,4516.375,4523.375,-350.0,5.0,12.5,-367.5,-367.5,218.75,368.75,17,29,0.3889,stop_loss,-3972.5,4523.75,4512.0
112,lightgbm,8,2023-11-16 11:40:00-05:00,2023-11-16 11:55:00-05:00,4,15.0,SHORT,1,4504.125,4508.125,-200.0,5.0,12.5,-217.5,-217.5,56.25,281.25,4,22,0.3797,hold_bars,-4190.0,4509.75,4503.0
113,lightgbm,9,2023-11-17 13:50:00-05:00,2023-11-17 14:05:00-05:00,4,15.0,SHORT,1,4528.625,4533.625,-250.0,5.0,12.5,-267.5,-267.5,56.25,243.75,4,19,0.3784,hold_bars,-4457.5,4533.5,4527.5
114,lightgbm,9,2023-11-20 10:10:00-05:00,2023-11-20 10:25:00-05:00,4,15.0,LONG,1,4539.875,4538.875,-50.0,5.0,12.5,-67.5,-67.5,156.25,293.75,12,23,0.6207,hold_bars,-4525.0,4543.0,4534.0
115,lightgbm,9,2023-11-20 13:00:00-05:00,2023-11-20 13:15:00-05:00,4,15.0,SHORT,1,4555.125,4554.375,37.5,5.0,12.5,20.0,20.0,468.75,118.75,37,9,0.3897,hold_bars,-4505.0,4557.5,4545.75
116,lightgbm,9,2023-11-20 15:20:00-05:00,2023-11-20 15:35:00-05:00,4,15.0,LONG,1,4566.875,4568.625,87.5,5.0,12.5,70.0,70.0,206.25,18.75,16,1,0.6148,hold_bars,-4435.0,4571.0,4566.5
117,lightgbm,9,2023-11-21 10:20:00-05:00,2023-11-21 10:35:00-05:00,4,15.0,SHORT,1,4543.125,4538.875,212.5,5.0,12.5,195.0,195.0,268.75,306.25,21,24,0.3595,hold_bars,-4240.0,4549.25,4537.75
118,lightgbm,9,2023-11-21 14:05:00-05:00,2023-11-21 14:20:00-05:00,4,15.0,SHORT,1,4549.125,4550.375,-62.5,5.0,12.5,-80.0,-80.0,68.75,231.25,5,18,0.3887,hold_bars,-4320.0,4553.75,4547.75
119,lightgbm,9,2023-11-22 09:30:00-05:00,2023-11-22 09:45:00-05:00,4,15.0,SHORT,1,4573.625,4575.375,-87.5,5.0,12.5,-105.0,-105.0,431.25,343.75,34,27,0.3815,hold_bars,-4425.0,4580.5,4565.0
120,lightgbm,9,2023-11-22 10:00:00-05:00,2023-11-22 10:15:00-05:00,4,15.0,LONG,1,4557.375,4560.125,137.5,5.0,12.5,120.0,120.0,456.25,118.75,36,9,0.6077,hold_bars,-4305.0,4566.5,4555.0
121,lightgbm,9,2023-11-22 10:20:00-05:00,2023-11-22 10:35:00-05:00,4,15.0,LONG,1,4566.125,4568.625,125.0,5.0,12.5,107.5,107.5,268.75,356.25,21,28,0.6014,hold_bars,-4197.5,4571.5,4559.0
122,lightgbm,9,2023-11-22 14:00:00-05:00,2023-11-22 14:15:00-05:00,4,15.0,LONG,1,4570.625,4571.125,25.0,5.0,12.5,7.5,7.5,93.75,106.25,7,8,0.6011,hold_bars,-4190.0,4572.5,4568.5
123,lightgbm,9,2023-11-23 09:35:00-05:00,2023-11-23 09:50:00-05:00,4,15.0,LONG,1,4570.125,4567.875,-112.5,5.0,12.5,-130.0,-130.0,43.75,131.25,3,10,0.6179,hold_bars,-4320.0,4571.0,4567.5
124,lightgbm,9,2023-11-24 11:45:00-05:00,2023-11-24 12:00:00-05:00,4,15.0,LONG,1,4564.875,4564.625,-12.5,5.0,12.5,-30.0,-30.0,68.75,43.75,5,3,0.6141,hold_bars,-4350.0,4566.25,4564.0
125,lightgbm,9,2023-11-27 09:35:00-05:00,2023-11-27 09:50:00-05:00,4,15.0,SHORT,1,4558.875,4559.125,-12.5,5.0,12.5,-30.0,-30.0,168.75,43.75,13,3,0.396,hold_bars,-4380.0,4559.75,4555.5
126,lightgbm,10,2023-11-28 09:40:00-05:00,2023-11-28 09:55:00-05:00,4,15.0,SHORT,1,4550.125,4550.625,-25.0,5.0,12.5,-42.5,-42.5,43.75,218.75,3,17,0.3891,hold_bars,-4422.5,4554.5,4549.25
127,lightgbm,10,2023-11-28 11:05:00-05:00,2023-11-28 11:20:00-05:00,4,15.0,LONG,1,4565.625,4570.875,262.5,5.0,12.5,245.0,245.0,281.25,106.25,22,8,0.6559,hold_bars,-4177.5,4571.25,4563.5
128,lightgbm,10,2023-11-28 13:00:00-05:00,2023-11-28 13:15:00-05:00,4,15.0,SHORT,1,4556.875,4556.625,12.5,5.0,12.5,-5.0,-5.0,256.25,331.25,20,26,0.3107,hold_bars,-4182.5,4563.5,4551.75
129,lightgbm,10,2023-11-28 14:20:00-05:00,2023-11-28 14:35:00-05:00,4,15.0,LONG,1,4556.625,4559.625,150.0,5.0,12.5,132.5,132.5,193.75,143.75,15,11,0.6195,hold_bars,-4050.0,4560.5,4553.75
130,lightgbm,10,2023-11-29 09:50:00-05:00,2023-11-29 10:05:00-05:00,4,15.0,SHORT,1,4595.125,4582.625,625.0,5.0,12.5,607.5,607.5,681.25,93.75,54,7,0.3744,hold_bars,-3442.5,4597.0,4581.5
131,lightgbm,10,2023-11-29 10:25:00-05:00,2023-11-29 10:40:00-05:00,4,15.0,SHORT,1,4577.875,4577.875,-0.0,5.0,12.5,-17.5,-17.5,168.75,106.25,13,8,0.3532,hold_bars,-3460.0,4580.0,4574.5
132,lightgbm,10,2023-11-29 10:55:00-05:00,2023-11-29 11:05:00-05:00,3,10.0,LONG,1,4579.875,4574.375,-275.0,5.0,12.5,-292.5,-292.5,143.75,281.25,11,22,0.6002,stop_loss,-3752.5,4582.75,4574.25
133,lightgbm,10,2023-11-29 12:50:00-05:00,2023-11-29 13:05:00-05:00,4,15.0,SHORT,1,4576.375,4575.375,50.0,5.0,12.5,32.5,32.5,168.75,81.25,13,6,0.3726,hold_bars,-3720.0,4578.0,4573.0
134,lightgbm,10,2023-11-30 09:35:00-05:00,2023-11-30 09:50:00-05:00,4,15.0,SHORT,1,4557.625,4563.625,-300.0,5.0,12.5,-317.5,-317.5,256.25,356.25,20,28,0.3764,stop_loss,-4037.5,4564.75,4552.5
135,lightgbm,10,2023-12-01 09:35:00-05:00,2023-12-01 09:50:00-05:00,4,15.0,SHORT,1,4568.625,4573.125,-225.0,5.0,12.5,-242.5,-242.5,268.75,231.25,21,18,0.3777,hold_bars,-4280.0,4573.25,4563.25
136,lightgbm,10,2023-12-01 10:35:00-05:00,2023-12-01 10:50:00-05:00,4,15.0,LONG,1,4571.125,4574.625,175.0,5.0,12.5,157.5,157.5,231.25,93.75,18,7,0.6168,hold_bars,-4122.5,4575.75,4569.25
137,lightgbm,10,2023-12-01 13:35:00-05:00,2023-12-01 13:50:00-05:00,4,15.0,LONG,1,4595.625,4594.625,-50.0,5.0,12.5,-67.5,-67.5,156.25,131.25,12,10,0.6131,hold_bars,-4190.0,4598.75,4593.0
138,lightgbm,10,2023-12-01 13:55:00-05:00,2023-12-01 14:10:00-05:00,4,15.0,LONG,1,4594.375,4597.875,175.0,5.0,12.5,157.5,157.5,206.25,68.75,16,5,0.607,hold_bars,-4032.5,4598.5,4593.0
139,lightgbm,10,2023-12-04 09:30:00-05:00,2023-12-04 09:45:00-05:00,4,15.0,LONG,1,4574.625,4576.625,100.0,5.0,12.5,82.5,82.5,181.25,481.25,14,38,0.6244,hold_bars,-3950.0,4578.25,4565.0
140,lightgbm,10,2023-12-04 10:00:00-05:00,2023-12-04 10:15:00-05:00,4,15.0,SHORT,1,4571.375,4566.375,250.0,5.0,12.5,232.5,232.5,281.25,106.25,22,8,0.3676,hold_bars,-3717.5,4573.5,4565.75
141,lightgbm,10,2023-12-04 11:00:00-05:00,2023-12-04 11:15:00-05:00,4,15.0,SHORT,1,4554.625,4559.125,-225.0,5.0,12.5,-242.5,-242.5,31.25,281.25,2,22,0.3681,hold_bars,-3960.0,4560.25,4554.0
142,lightgbm,11,2023-12-04 13:25:00-05:00,2023-12-04 13:40:00-05:00,4,15.0,LONG,1,4568.875,4570.125,62.5,5.0,12.5,45.0,45.0,206.25,56.25,16,4,0.6241,hold_bars,-3915.0,4573.0,4567.75
143,lightgbm,11,2023-12-05 09:30:00-05:00,2023-12-05 09:45:00-05:00,4,15.0,LONG,1,4561.375,4563.375,100.0,5.0,12.5,82.5,82.5,168.75,156.25,13,12,0.6177,hold_bars,-3832.5,4564.75,4558.25
144,lightgbm,11,2023-12-05 10:30:00-05:00,2023-12-05 10:45:00-05:00,4,15.0,LONG,1,4571.875,4580.875,450.0,5.0,12.5,432.5,432.5,481.25,31.25,38,2,0.6278,hold_bars,-3400.0,4581.5,4571.25
145,lightgbm,11,2023-12-05 11:10:00-05:00,2023-12-05 11:15:00-05:00,2,5.0,LONG,1,4577.125,4567.375,-487.5,5.0,12.5,-505.0,-505.0,281.25,556.25,22,44,0.6086,stop_loss,-3905.0,4582.75,4566.0
146,lightgbm,11,2023-12-05 11:35:00-05:00,2023-12-05 11:50:00-05:00,4,15.0,LONG,1,4575.125,4563.875,-562.5,5.0,12.5,-580.0,-580.0,68.75,606.25,5,48,0.6219,stop_loss,-4485.0,4576.5,4563.0
147,lightgbm,11,2023-12-06 10:05:00-05:00,2023-12-06 10:20:00-05:00,4,15.0,SHORT,1,4589.625,4578.625,550.0,5.0,12.5,532.5,532.5,631.25,168.75,50,13,0.3782,hold_bars,-3952.5,4593.0,4577.0
148,lightgbm,11,2023-12-06 11:45:00-05:00,2023-12-06 12:00:00-05:00,4,15.0,LONG,1,4571.125,4574.125,150.0,5.0,12.5,132.5,132.5,281.25,81.25,22,6,0.6379,hold_bars,-3820.0,4576.75,4569.5
149,lightgbm,11,2023-12-06 15:50:00-05:00,2023-12-07 09:30:00-05:00,3,1060.0,SHORT,1,4553.375,4577.125,-1187.5,5.0,12.5,-1205.0,-1205.0,68.75,1293.75,5,103,0.3989,stop_loss,-5025.0,4579.25,4552.0
150,lightgbm,11,2023-12-08 10:10:00-05:00,2023-12-08 10:25:00-05:00,4,15.0,SHORT,1,4605.125,4604.625,25.0,5.0,12.5,7.5,7.5,218.75,268.75,17,21,0.3643,hold_bars,-5017.5,4610.5,4600.75
151,lightgbm,11,2023-12-08 11:25:00-05:00,2023-12-08 11:40:00-05:00,4,15.0,SHORT,1,4592.875,4586.875,300.0,5.0,12.5,282.5,282.5,418.75,131.25,33,10,0.3941,hold_bars,-4735.0,4595.5,4584.5
152,lightgbm,11,2023-12-08 14:45:00-05:00,2023-12-08 15:00:00-05:00,4,15.0,SHORT,1,4609.625,4608.625,50.0,5.0,12.5,32.5,32.5,118.75,93.75,9,7,0.3868,hold_bars,-4702.5,4611.5,4607.25
153,lightgbm,11,2023-12-08 15:10:00-05:00,2023-12-08 15:25:00-05:00,4,15.0,SHORT,1,4608.625,4610.125,-75.0,5.0,12.5,-92.5,-92.5,106.25,106.25,8,8,0.3721,hold_bars,-4795.0,4610.75,4606.5
154,lightgbm,11,2023-12-11 10:10:00-05:00,2023-12-11 10:25:00-05:00,4,15.0,SHORT,1,4609.875,4607.375,125.0,5.0,12.5,107.5,107.5,168.75,56.25,13,4,0.3875,hold_bars,-4687.5,4611.0,4606.5
155,lightgbm,12,2023-12-11 15:20:00-05:00,2023-12-11 15:35:00-05:00,4,15.0,SHORT,1,4622.875,4622.625,12.5,5.0,12.5,-5.0,-5.0,181.25,6.25,14,0,0.328,hold_bars,-4692.5,4623.0,4619.25
156,lightgbm,12,2023-12-12 09:30:00-05:00,2023-12-12 09:45:00-05:00,4,15.0,LONG,1,4613.625,4617.375,187.5,5.0,12.5,170.0,170.0,393.75,156.25,31,12,0.6884,hold_bars,-4522.5,4621.5,4610.5
157,lightgbm,12,2023-12-12 09:50:00-05:00,2023-12-12 10:05:00-05:00,4,15.0,LONG,1,4617.375,4624.875,375.0,5.0,12.5,357.5,357.5,418.75,43.75,33,3,0.6093,hold_bars,-4165.0,4625.75,4616.5
158,lightgbm,12,2023-12-12 11:00:00-05:00,2023-12-12 11:15:00-05:00,4,15.0,SHORT,1,4632.125,4629.125,150.0,5.0,12.5,132.5,132.5,193.75,43.75,15,3,0.3988,hold_bars,-4032.5,4633.0,4628.25
159,lightgbm,12,2023-12-12 12:25:00-05:00,2023-12-12 12:40:00-05:00,4,15.0,SHORT,1,4632.875,4632.875,-0.0,5.0,12.5,-17.5,-17.5,81.25,156.25,6,12,0.3758,hold_bars,-4050.0,4636.0,4631.25
160,lightgbm,12,2023-12-12 13:05:00-05:00,2023-12-12 13:20:00-05:00,4,15.0,SHORT,1,4634.375,4632.625,87.5,5.0,12.5,70.0,70.0,143.75,43.75,11,3,0.3821,hold_bars,-3980.0,4635.25,4631.5
161,lightgbm,12,2023-12-12 13:25:00-05:00,2023-12-12 13:40:00-05:00,4,15.0,SHORT,1,4633.375,4634.375,-50.0,5.0,12.5,-67.5,-67.5,43.75,106.25,3,8,0.3544,hold_bars,-4047.5,4635.5,4632.5
162,lightgbm,12,2023-12-12 13:55:00-05:00,2023-12-12 14:10:00-05:00,4,15.0,SHORT,1,4636.375,4635.625,37.5,5.0,12.5,20.0,20.0,81.25,31.25,6,2,0.3652,hold_bars,-4027.5,4637.0,4634.75
163,lightgbm,12,2023-12-13 10:05:00-05:00,2023-12-13 10:20:00-05:00,4,15.0,SHORT,1,4649.625,4652.625,-150.0,5.0,12.5,-167.5,-167.5,168.75,156.25,13,12,0.3922,hold_bars,-4195.0,4652.75,4646.25
164,lightgbm,12,2023-12-13 11:55:00-05:00,2023-12-13 12:10:00-05:00,4,15.0,SHORT,1,4650.125,4650.375,-12.5,5.0,12.5,-30.0,-30.0,81.25,118.75,6,9,0.3913,hold_bars,-4225.0,4652.5,4648.5
165,lightgbm,12,2023-12-13 12:35:00-05:00,2023-12-13 12:50:00-05:00,4,15.0,SHORT,1,4649.125,4649.375,-12.5,5.0,12.5,-30.0,-30.0,93.75,56.25,7,4,0.3418,hold_bars,-4255.0,4650.25,4647.25
166,lightgbm,12,2023-12-13 15:10:00-05:00,2023-12-13 15:20:00-05:00,3,10.0,SHORT,1,4699.125,4688.125,550.0,5.0,12.5,532.5,532.5,568.75,343.75,45,27,0.3142,take_profit,-3722.5,4706.0,4687.75
167,lightgbm,12,2023-12-13 15:35:00-05:00,2023-12-13 15:50:00-05:00,4,15.0,LONG,1,4703.125,4700.875,-112.5,5.0,12.5,-130.0,-130.0,31.25,481.25,2,38,0.6667,hold_bars,-3852.5,4703.75,4693.5
168,lightgbm,12,2023-12-14 09:35:00-05:00,2023-12-14 09:40:00-05:00,2,5.0,SHORT,1,4727.375,4735.625,-412.5,5.0,12.5,-430.0,-430.0,156.25,418.75,12,33,0.3703,stop_loss,-4282.5,4735.75,4724.25
169,lightgbm,12,2023-12-14 10:00:00-05:00,2023-12-14 10:15:00-05:00,4,15.0,SHORT,1,4727.625,4722.875,237.5,5.0,12.5,220.0,220.0,393.75,293.75,31,23,0.3597,hold_bars,-4062.5,4733.5,4719.75
170,lightgbm,12,2023-12-14 10:20:00-05:00,2023-12-14 10:35:00-05:00,4,15.0,LONG,1,4724.875,4720.625,-212.5,5.0,12.5,-230.0,-230.0,181.25,318.75,14,25,0.6112,hold_bars,-4292.5,4728.5,4718.5
171,lightgbm,12,2023-12-14 11:15:00-05:00,2023-12-14 11:30:00-05:00,4,15.0,LONG,1,4721.375,4721.125,-12.5,5.0,12.5,-30.0,-30.0,143.75,243.75,11,19,0.6244,hold_bars,-4322.5,4724.25,4716.5
172,lightgbm,12,2023-12-14 13:50:00-05:00,2023-12-14 14:05:00-05:00,4,15.0,LONG,1,4697.375,4705.875,425.0,5.0,12.5,407.5,407.5,531.25,156.25,42,12,0.6053,hold_bars,-3915.0,4708.0,4694.25
173,lightgbm,12,2023-12-14 15:50:00-05:00,2024-01-02 09:30:00-05:00,3,26980.0,LONG,1,4715.375,4788.125,3637.5,5.0,12.5,3620.0,3620.0,3718.75,81.25,297,6,0.6344,take_profit,-295.0,4789.75,4713.75
174,lightgbm,12,2024-01-02 09:50:00-05:00,2024-01-02 10:00:00-05:00,3,10.0,LONG,1,4774.625,4786.125,575.0,5.0,12.5,557.5,557.5,656.25,31.25,52,2,0.6572,take_profit,262.5,4787.75,4774.0
175,lightgbm,12,2024-01-02 10:10:00-05:00,2024-01-02 10:25:00-05:00,4,15.0,LONG,1,4781.875,4777.875,-200.0,5.0,12.5,-217.5,-217.5,181.25,268.75,14,21,0.6236,hold_bars,45.0,4785.5,4776.5
176,lightgbm,12,2024-01-02 10:45:00-05:00,2024-01-02 11:00:00-05:00,4,15.0,LONG,1,4777.375,4781.375,200.0,5.0,12.5,182.5,182.5,231.25,118.75,18,9,0.6563,hold_bars,227.5,4782.0,4775.0
177,lightgbm,12,2024-01-02 11:40:00-05:00,2024-01-02 11:55:00-05:00,4,15.0,SHORT,1,4787.125,4792.625,-275.0,5.0,12.5,-292.5,-292.5,143.75,343.75,11,27,0.3662,stop_loss,-65.0,4794.0,4784.25
178,lightgbm,12,2024-01-02 15:10:00-05:00,2024-01-02 15:25:00-05:00,4,15.0,LONG,1,4767.125,4769.625,125.0,5.0,12.5,107.5,107.5,218.75,56.25,17,4,0.6051,hold_bars,42.5,4771.5,4766.0
179,lightgbm,12,2024-01-03 10:10:00-05:00,2024-01-03 10:25:00-05:00,4,15.0,LONG,1,4753.625,4754.375,37.5,5.0,12.5,20.0,20.0,393.75,93.75,31,7,0.6465,hold_bars,62.5,4761.5,4751.75
180,lightgbm,12,2024-01-03 11:10:00-05:00,2024-01-03 11:25:00-05:00,4,15.0,SHORT,1,4755.875,4756.625,-37.5,5.0,12.5,-55.0,-55.0,106.25,156.25,8,12,0.3242,hold_bars,7.5,4759.0,4753.75
181,lightgbm,12,2024-01-03 11:40:00-05:00,2024-01-03 11:55:00-05:00,4,15.0,SHORT,1,4755.125,4751.875,162.5,5.0,12.5,145.0,145.0,231.25,43.75,18,3,0.3794,hold_bars,152.5,4756.0,4750.5
182,lightgbm,13,2024-01-03 14:20:00-05:00,2024-01-03 14:25:00-05:00,2,5.0,SHORT,1,4758.875,4768.875,-500.0,5.0,12.5,-517.5,-517.5,256.25,643.75,20,51,0.3869,stop_loss,-365.0,4771.75,4753.75
183,lightgbm,13,2024-01-03 15:25:00-05:00,2024-01-03 15:40:00-05:00,4,15.0,LONG,1,4751.875,4749.125,-137.5,5.0,12.5,-155.0,-155.0,268.75,143.75,21,11,0.6044,hold_bars,-520.0,4757.25,4749.0
184,lightgbm,13,2024-01-04 09:45:00-05:00,2024-01-04 09:50:00-05:00,2,5.0,SHORT,1,4742.625,4747.875,-262.5,5.0,12.5,-280.0,-280.0,68.75,331.25,5,26,0.2892,stop_loss,-800.0,4749.25,4741.25
185,lightgbm,13,2024-01-04 09:55:00-05:00,2024-01-04 10:00:00-05:00,2,5.0,SHORT,1,4745.625,4754.125,-425.0,5.0,12.5,-442.5,-442.5,106.25,418.75,8,33,0.387,stop_loss,-1242.5,4754.0,4743.5
186,lightgbm,13,2024-01-04 12:35:00-05:00,2024-01-04 12:50:00-05:00,4,15.0,SHORT,1,4750.625,4748.375,112.5,5.0,12.5,95.0,95.0,381.25,31.25,30,2,0.333,hold_bars,-1147.5,4751.25,4743.0
187,lightgbm,13,2024-01-05 10:00:00-05:00,2024-01-05 10:15:00-05:00,4,15.0,SHORT,1,4753.125,4749.625,175.0,5.0,12.5,157.5,157.5,818.75,343.75,65,27,0.3796,hold_bars,-990.0,4760.0,4736.75
188,lightgbm,13,2024-01-05 10:35:00-05:00,2024-01-05 10:50:00-05:00,4,15.0,LONG,1,4752.625,4757.625,250.0,5.0,12.5,232.5,232.5,306.25,81.25,24,6,0.6366,hold_bars,-757.5,4758.75,4751.0
189,lightgbm,13,2024-01-05 11:40:00-05:00,2024-01-05 11:55:00-05:00,4,15.0,LONG,1,4744.625,4743.125,-75.0,5.0,12.5,-92.5,-92.5,118.75,156.25,9,12,0.6522,hold_bars,-850.0,4747.0,4741.5
190,lightgbm,13,2024-01-05 12:00:00-05:00,2024-01-05 12:05:00-05:00,2,5.0,LONG,1,4741.375,4730.875,-525.0,5.0,12.5,-542.5,-542.5,118.75,518.75,9,41,0.6281,stop_loss,-1392.5,4743.75,4731.0
191,lightgbm,13,2024-01-05 13:25:00-05:00,2024-01-05 13:40:00-05:00,4,15.0,LONG,1,4734.125,4738.375,212.5,5.0,12.5,195.0,195.0,418.75,368.75,33,29,0.6019,hold_bars,-1197.5,4742.5,4726.75
192,lightgbm,13,2024-01-08 11:40:00-05:00,2024-01-08 11:55:00-05:00,4,15.0,SHORT,1,4760.875,4763.875,-150.0,5.0,12.5,-167.5,-167.5,118.75,156.25,9,12,0.3945,hold_bars,-1365.0,4764.0,4758.5
193,lightgbm,13,2024-01-08 12:25:00-05:00,2024-01-08 12:35:00-05:00,3,10.0,SHORT,1,4762.375,4767.875,-275.0,5.0,12.5,-292.5,-292.5,56.25,306.25,4,24,0.3795,stop_loss,-1657.5,4768.5,4761.25
194,lightgbm,13,2024-01-09 10:05:00-05:00,2024-01-09 10:15:00-05:00,3,10.0,SHORT,1,4777.125,4782.625,-275.0,5.0,12.5,-292.5,-292.5,381.25,331.25,30,26,0.3902,stop_loss,-1950.0,4783.75,4769.5
195,lightgbm,13,2024-01-09 12:10:00-05:00,2024-01-09 12:25:00-05:00,4,15.0,LONG,1,4796.625,4796.625,0.0,5.0,12.5,-17.5,-17.5,68.75,143.75,5,11,0.6002,hold_bars,-1967.5,4798.0,4793.75
196,lightgbm,14,2024-01-11 10:40:00-05:00,2024-01-11 10:50:00-05:00,3,10.0,SHORT,1,4801.375,4790.375,550.0,5.0,12.5,532.5,532.5,593.75,68.75,47,5,0.3944,take_profit,-1435.0,4802.75,4789.5
197,lightgbm,14,2024-01-12 09:35:00-05:00,2024-01-12 09:50:00-05:00,4,15.0,SHORT,1,4834.125,4830.375,187.5,5.0,12.5,170.0,170.0,243.75,118.75,19,9,0.3578,hold_bars,-1265.0,4836.5,4829.25
198,lightgbm,14,2024-01-12 09:55:00-05:00,2024-01-12 10:10:00-05:00,4,15.0,SHORT,1,4821.625,4815.875,287.5,5.0,12.5,270.0,270.0,456.25,468.75,36,37,0.3336,hold_bars,-995.0,4831.0,4812.5
199,lightgbm,14,2024-01-12 10:40:00-05:00,2024-01-12 10:50:00-05:00,3,10.0,SHORT,1,4813.625,4803.625,500.0,5.0,12.5,482.5,482.5,568.75,106.25,45,8,0.3902,take_profit,-512.5,4815.75,4802.25
200,lightgbm,14,2024-01-12 11:30:00-05:00,2024-01-12 11:45:00-05:00,4,15.0,SHORT,1,4816.875,4807.125,487.5,5.0,12.5,470.0,470.0,643.75,81.25,51,6,0.3966,hold_bars,-42.5,4818.5,4804.0
201,lightgbm,14,2024-01-12 15:25:00-05:00,2024-01-12 15:40:00-05:00,4,15.0,SHORT,1,4811.875,4815.375,-175.0,5.0,12.5,-192.5,-192.5,143.75,181.25,11,14,0.3752,hold_bars,-235.0,4815.5,4809.0
202,lightgbm,14,2024-01-15 09:30:00-05:00,2024-01-15 09:45:00-05:00,4,15.0,LONG,1,4811.375,4810.875,-25.0,5.0,12.5,-42.5,-42.5,68.75,93.75,5,7,0.6428,hold_bars,-277.5,4812.75,4809.5
203,lightgbm,14,2024-01-15 10:25:00-05:00,2024-01-15 10:40:00-05:00,4,15.0,SHORT,1,4812.375,4812.625,-12.5,5.0,12.5,-30.0,-30.0,56.25,56.25,4,4,0.3787,hold_bars,-307.5,4813.5,4811.25
204,lightgbm,14,2024-01-16 09:55:00-05:00,2024-01-16 10:10:00-05:00,4,15.0,SHORT,1,4793.875,4799.875,-300.0,5.0,12.5,-317.5,-317.5,306.25,368.75,24,29,0.3757,stop_loss,-625.0,4801.25,4787.75
205,lightgbm,14,2024-01-16 10:15:00-05:00,2024-01-16 10:20:00-05:00,2,5.0,SHORT,1,4803.125,4811.125,-400.0,5.0,12.5,-417.5,-417.5,256.25,393.75,20,31,0.3408,stop_loss,-1042.5,4811.0,4798.0
206,lightgbm,15,2024-01-18 10:45:00-05:00,2024-01-18 11:00:00-05:00,4,15.0,SHORT,1,4794.125,4782.875,562.5,5.0,12.5,545.0,545.0,581.25,43.75,46,3,0.3943,hold_bars,-497.5,4795.0,4782.5
207,lightgbm,15,2024-01-18 14:25:00-05:00,2024-01-18 14:40:00-05:00,4,15.0,SHORT,1,4802.125,4799.625,125.0,5.0,12.5,107.5,107.5,156.25,181.25,12,14,0.3956,hold_bars,-390.0,4805.75,4799.0
208,lightgbm,15,2024-01-19 10:00:00-05:00,2024-01-19 10:05:00-05:00,2,5.0,LONG,1,4825.375,4817.625,-387.5,5.0,12.5,-405.0,-405.0,218.75,493.75,17,39,0.6093,stop_loss,-795.0,4829.75,4815.5
209,lightgbm,15,2024-01-22 10:00:00-05:00,2024-01-22 10:10:00-05:00,3,10.0,SHORT,1,4889.875,4895.625,-287.5,5.0,12.5,-305.0,-305.0,68.75,418.75,5,33,0.3873,stop_loss,-1100.0,4898.25,4888.5
210,lightgbm,15,2024-01-23 09:50:00-05:00,2024-01-23 10:05:00-05:00,4,15.0,LONG,1,4884.875,4884.375,-25.0,5.0,12.5,-42.5,-42.5,106.25,156.25,8,12,0.6209,hold_bars,-1142.5,4887.0,4881.75
211,lightgbm,15,2024-01-24 10:30:00-05:00,2024-01-24 10:40:00-05:00,3,10.0,LONG,1,4920.375,4930.875,525.0,5.0,12.5,507.5,507.5,543.75,68.75,43,5,0.6189,take_profit,-635.0,4931.25,4919.0
212,lightgbm,16,2024-01-25 10:10:00-05:00,2024-01-25 10:25:00-05:00,4,15.0,LONG,1,4919.375,4924.125,237.5,5.0,12.5,220.0,220.0,356.25,93.75,28,7,0.6322,hold_bars,-415.0,4926.5,4917.5
213,lightgbm,16,2024-01-25 10:45:00-05:00,2024-01-25 11:00:00-05:00,4,15.0,LONG,1,4913.625,4911.875,-87.5,5.0,12.5,-105.0,-105.0,281.25,118.75,22,9,0.6455,hold_bars,-520.0,4919.25,4911.25
214,lightgbm,16,2024-01-25 12:15:00-05:00,2024-01-25 12:30:00-05:00,4,15.0,LONG,1,4910.875,4905.125,-287.5,5.0,12.5,-305.0,-305.0,206.25,306.25,16,24,0.6111,stop_loss,-825.0,4915.0,4904.75
215,lightgbm,16,2024-01-25 12:50:00-05:00,2024-01-25 13:00:00-05:00,3,10.0,SHORT,1,4906.875,4912.125,-262.5,5.0,12.5,-280.0,-280.0,118.75,443.75,9,35,0.3744,stop_loss,-1105.0,4915.75,4904.5
216,lightgbm,16,2024-01-26 12:35:00-05:00,2024-01-26 12:50:00-05:00,4,15.0,SHORT,1,4916.125,4914.125,100.0,5.0,12.5,82.5,82.5,343.75,306.25,27,24,0.3699,hold_bars,-1022.5,4922.25,4909.25
