entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,exit_reason,bars_held,tech_vol_prob,sent_vol_prob,breakout_prob
2023-08-17 13:30:00+00:00,2023-08-17 14:45:00+00:00,SHORT,1,4430.5,4419.956539262422,527.1730368789122,2.58,12.5,512.0930368789121,tp,9,0.7798250544497053,0.7447071478356606,0.9232842060041339
2023-08-17 13:35:00+00:00,2023-08-17 14:45:00+00:00,SHORT,1,4429.5,4419.091658700461,520.4170649769367,2.58,12.5,505.33706497693663,tp,8,0.8116365000587683,0.749821543753047,0.79136691028058
2023-08-17 13:40:00+00:00,2023-08-17 15:20:00+00:00,SHORT,1,4427.5,4416.45035695089,552.4821524555136,2.58,12.5,537.4021524555136,tp,13,0.900797182294816,0.7063938373395869,0.9185718439541916
2023-08-17 13:45:00+00:00,2023-08-17 15:30:00+00:00,SHORT,1,4425.75,4413.35285018933,619.8574905335136,2.58,12.5,604.7774905335135,tp,14,0.8776947126450999,0.6865646724850929,0.8839734451352446
2023-08-17 14:15:00+00:00,2023-08-17 15:35:00+00:00,SHORT,1,4424.5,4412.965321258702,576.7339370649097,2.58,12.5,561.6539370649097,tp,12,0.5357269973340966,0.7059388537163022,0.6381098767798387
2023-08-17 14:20:00+00:00,2023-08-17 15:30:00+00:00,SHORT,1,4423.5,4413.022538847235,523.8730576382295,2.58,12.5,508.79305763822947,tp,10,0.5676647698264202,0.7230683110356771,0.624619329956067
2023-08-17 14:25:00+00:00,2023-08-17 15:30:00+00:00,SHORT,1,4422.75,4413.007634803276,487.1182598361884,2.58,12.5,472.0382598361884,tp,9,0.5321621706312547,0.7230683110356771,0.7242503606073378
2023-08-17 15:40:00+00:00,2023-08-18 10:10:00+00:00,SHORT,1,4414.75,4406.172970306601,428.85148466993996,2.58,12.5,413.77148466994,tp,4,0.6678586854989881,0.6660829990404264,0.6286435538893056
2023-08-17 15:45:00+00:00,2023-08-17 15:50:00+00:00,SHORT,1,4411.75,4416.322473469783,-228.6236734891645,2.58,12.5,-243.70367348916452,sl,1,0.6619383124332203,0.6837913569441207,0.7809573561227935
2023-08-17 15:50:00+00:00,2023-08-17 15:55:00+00:00,SHORT,1,4412.5,4417.427754552523,-246.3877276261428,2.58,12.5,-261.46772762614285,sl,1,0.8085406905433049,0.6197076640356616,0.7687190051236227
2023-08-18 10:20:00+00:00,2023-08-18 10:55:00+00:00,SHORT,1,4378.5,4373.299990128744,260.00049356280215,2.58,12.5,244.92049356280216,tp,7,0.5841112087158731,0.7944871907803212,0.6694534201469658
2023-08-18 10:35:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4375.25,4369.653300553492,279.83497232539776,2.58,12.5,264.7549723253978,tp,8,0.8429403841827975,0.5883422438616962,0.8419162722850294
2023-08-18 10:40:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4374.25,4368.60307792289,282.34610385547967,2.58,12.5,267.2661038554797,tp,7,0.86808096859402,0.8155254539140764,0.8885360260316998
2023-08-18 10:45:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4374.0,4368.564027517343,271.79862413286173,2.58,12.5,256.71862413286175,tp,6,0.8308070623353655,0.791002205997734,0.8777419622668151
2023-08-18 10:50:00+00:00,2023-08-18 11:00:00+00:00,SHORT,1,4373.5,4375.96186813018,-123.09340650899685,2.58,12.5,-138.17340650899683,sl,2,0.8167750716604528,0.6939204572011001,0.9228980498249487
2023-08-18 10:55:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4374.75,4369.80868869454,247.06556527298744,2.58,12.5,231.98556527298743,tp,4,0.8371905568164295,0.7315423888747579,0.8271926092360862
2023-08-18 11:00:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4373.25,4367.344403638757,295.27981806213575,2.58,12.5,280.19981806213576,tp,3,0.8357021234976687,0.7328773460201399,0.9394785672596122
2023-08-18 11:05:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4372.25,4366.839825669766,270.508716511722,2.58,12.5,255.42871651172203,tp,2,0.8264771213452325,0.7328773460201399,0.8752281884278589
2023-08-18 11:10:00+00:00,2023-08-18 12:10:00+00:00,SHORT,1,4372.0,4366.91051686583,254.47415670851115,2.58,12.5,239.39415670851113,tp,1,0.7316628765268778,0.760111292845491,0.8678086063569562
2023-08-18 12:50:00+00:00,2023-08-18 13:00:00+00:00,SHORT,1,4355.5,4359.784591710752,-214.2295855375778,2.58,12.5,-229.30958553757782,sl,2,0.9093710574245999,0.6241450958788103,0.7521853761787936
2023-08-18 14:20:00+00:00,2023-08-18 15:15:00+00:00,LONG,1,4365.0,4380.2563185220115,762.8159261005749,2.58,12.5,747.7359261005748,tp,9,0.7447299011498537,0.7046702198625009,0.6382196462786545
2023-08-18 14:35:00+00:00,2023-08-18 15:55:00+00:00,LONG,1,4366.5,4383.054341612793,827.7170806396498,2.58,12.5,812.6370806396498,tp,14,0.5291840555843642,0.6491521977392722,0.7106682466426445
2023-08-18 15:55:00+00:00,2023-08-21 11:40:00+00:00,LONG,1,4384.5,4395.3585708395785,542.9285419789267,2.58,12.5,527.8485419789266,tp,1,0.5018427376687018,0.5513456140649756,0.8799879480470265
2023-08-21 11:50:00+00:00,2023-08-21 12:45:00+00:00,LONG,1,4405.75,4403.194233098251,-127.78834508744694,2.58,12.5,-142.86834508744695,sl,4,0.5496996851147843,0.6011141431282835,0.6895793949517092
2023-08-21 12:00:00+00:00,2023-08-21 12:45:00+00:00,LONG,1,4406.0,4403.243990309868,-137.80048450657887,2.58,12.5,-152.88048450657888,sl,3,0.9206457930466445,0.595759096685695,0.6719942051597926
2023-08-21 12:05:00+00:00,2023-08-21 12:45:00+00:00,SHORT,1,4404.75,4398.4241613065815,316.2919346709259,2.58,12.5,301.2119346709259,tp,2,0.7626265797215417,0.595759096685695,0.7948966025505106
2023-08-21 12:10:00+00:00,2023-08-21 12:45:00+00:00,SHORT,1,4404.5,4398.684305168346,290.78474158268364,2.58,12.5,275.70474158268365,tp,1,0.9286905321443085,0.5988961126631389,0.7436376164851586
2023-08-21 13:05:00+00:00,2023-08-21 13:30:00+00:00,SHORT,1,4393.0,4396.679810063495,-183.99050317475485,2.58,12.5,-199.07050317475486,sl,4,0.777583293109558,0.7096920573054729,0.9176501317257941
2023-08-21 13:10:00+00:00,2023-08-21 13:30:00+00:00,SHORT,1,4393.0,4396.848444290065,-192.42221450326724,2.58,12.5,-207.50221450326725,sl,3,0.7681266374786346,0.6761651433568314,0.9199971161218304
2023-08-21 13:15:00+00:00,2023-08-21 13:30:00+00:00,SHORT,1,4391.25,4397.3688493453565,-305.9424672678233,2.58,12.5,-321.0224672678233,sl,2,0.8162129383893962,0.7249468146797898,0.9323518406295777
2023-08-21 15:00:00+00:00,2023-08-21 15:15:00+00:00,SHORT,1,4388.5,4378.522176347815,498.891182609259,2.58,12.5,483.811182609259,tp,3,0.8783599227112171,0.5830717667753844,0.5100320105141591
2023-08-21 15:10:00+00:00,2023-08-22 09:05:00+00:00,SHORT,1,4381.5,4386.212865696012,-235.64328480060794,2.58,12.5,-250.72328480060796,sl,10,0.593907199384739,0.5755198491622671,0.8798049966356047
2023-08-21 15:15:00+00:00,2023-08-21 15:40:00+00:00,LONG,1,4381.75,4376.633146754427,-255.84266227865555,2.58,12.5,-270.92266227865554,sl,5,0.5101420804431501,0.6518127687949901,0.5835958112543864
2023-08-21 15:20:00+00:00,2023-08-22 09:05:00+00:00,SHORT,1,4379.5,4384.3223383032655,-241.11691516327483,2.58,12.5,-256.19691516327487,sl,8,0.5194985274300429,0.6243894723965956,0.8413185572377094
2023-08-21 15:25:00+00:00,2023-08-21 15:30:00+00:00,SHORT,1,4379.0,4383.696213006909,-234.81065034543462,2.58,12.5,-249.89065034543464,sl,1,0.8018916529317894,0.5989170692748025,0.8379036342163122
2023-08-21 15:55:00+00:00,2023-08-22 09:05:00+00:00,SHORT,1,4375.5,4380.1596287061775,-232.981435308875,2.58,12.5,-248.06143530887502,sl,1,0.5003840382144324,0.5744949621446006,0.7733726633344666
2023-08-22 12:00:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4438.25,4435.45060013854,-139.9699930730094,2.58,12.5,-155.0499930730094,sl,8,0.8351391943498022,0.7149241902156753,0.9086875917080418
2023-08-22 12:05:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4438.25,4434.438989504308,-190.5505247846122,2.58,12.5,-205.63052478461222,sl,7,0.8720520946968731,0.7590893806337262,0.8671361768173521
2023-08-22 12:10:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4438.0,4435.001973696548,-149.90131517261034,2.58,12.5,-164.98131517261035,sl,6,0.7585611735921268,0.7590893806337262,0.8297473670863147
2023-08-22 12:15:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4437.75,4434.932339468608,-140.88302656959968,2.58,12.5,-155.9630265695997,sl,5,0.7591531687460392,0.8189548828346672,0.8600952259094661
2023-08-22 12:20:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4437.25,4434.344412194469,-145.27939027652792,2.58,12.5,-160.35939027652793,sl,4,0.7636826074741787,0.8126422656659771,0.831032766995353
2023-08-22 12:25:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4436.75,4433.734577919829,-150.77110400857237,2.58,12.5,-165.85110400857238,sl,3,0.9377612174428025,0.6586499390477972,0.7950440728861972
2023-08-22 12:30:00+00:00,2023-08-22 12:40:00+00:00,LONG,1,4438.0,4434.834496231901,-158.2751884049685,2.58,12.5,-173.35518840496852,sl,2,0.8316486271009876,0.8036024614836582,0.8670126360166559
2023-08-22 12:35:00+00:00,2023-08-22 13:00:00+00:00,SHORT,1,4436.25,4430.108726240166,307.0636879916947,2.58,12.5,291.9836879916947,tp,5,0.6439937946800794,0.595759096685695,0.738093840296738
2023-08-22 12:55:00+00:00,2023-08-22 13:05:00+00:00,SHORT,1,4430.75,4430.25,25.0,2.58,12.5,9.920000000000002,time,2,0.5545200352521087,0.5910321536482988,0.9087045210649608
2023-08-22 13:10:00+00:00,2023-08-22 14:20:00+00:00,SHORT,1,4429.25,4423.159582644311,304.52086778445846,2.58,12.5,289.4408677844585,tp,4,0.8242367741753556,0.6720426591550944,0.9572139178731257
2023-08-22 15:30:00+00:00,2023-08-22 15:40:00+00:00,LONG,1,4414.0,4408.638977127899,-268.05114360504376,2.58,12.5,-283.13114360504375,sl,1,0.8195286140405385,0.622682883189692,0.6211655401739987
2023-08-22 15:40:00+00:00,2023-08-23 09:35:00+00:00,SHORT,1,4408.25,4413.505338803459,-262.76694017296904,2.58,12.5,-277.846940172969,sl,2,0.6081482785453963,0.700763987436733,0.8552704493905021
2023-08-22 15:45:00+00:00,2023-08-23 09:35:00+00:00,SHORT,1,4409.75,4414.838727621478,-254.43638107390143,2.58,12.5,-269.5163810739014,sl,1,0.5848877336799989,0.6753091236227697,0.6626226855823687
2023-08-23 09:55:00+00:00,2023-08-23 10:15:00+00:00,LONG,1,4422.0,4419.909231668756,-104.53841656221812,2.58,12.5,-119.61841656221812,sl,4,0.5254998009498449,0.6868793618209221,0.5159255546383444
2023-08-23 10:10:00+00:00,2023-08-23 10:20:00+00:00,LONG,1,4421.5,4419.676703709255,-91.164814537251,2.58,12.5,-106.244814537251,sl,2,0.561786299823888,0.7190320091670843,0.8125520572231145
