entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,vol_prob,breakout_prob,predicted_atr,bars_held,exit_reason
2023-08-23 15:30:00+00:00,2023-08-24 11:10:00+00:00,LONG,1,4439.0,4450.753336729653,587.6668364826401,2.58,12.5,572.58683648264,0.9319224960393165,0.8290706258269656,5.429958411642885,6,tp
2023-08-23 15:35:00+00:00,2023-08-24 11:10:00+00:00,LONG,1,4438.25,4449.7710283183,576.0514159149807,2.58,12.5,560.9714159149806,0.9349316725283927,0.8332404966598543,5.317511606928069,5,tp
2023-08-23 15:40:00+00:00,2023-08-23 15:50:00+00:00,SHORT,1,4435.75,4440.419831517659,-233.49157588295384,2.58,12.5,-248.57157588295385,0.8465820219956437,0.704518171416137,4.6698315176588,2,sl
2023-08-23 15:45:00+00:00,2023-08-24 11:10:00+00:00,LONG,1,4436.5,4446.107132352048,480.35661760241055,2.58,12.5,465.27661760241057,0.8523534347751481,0.6258843740615907,4.6570051320126495,3,tp
2023-08-23 15:50:00+00:00,2023-08-24 11:10:00+00:00,LONG,1,4439.5,4450.50804759267,550.4023796334877,2.58,12.5,535.3223796334877,0.7199570248095553,0.8437967090025709,5.068399066583941,2,tp
2023-08-23 15:55:00+00:00,2023-08-24 11:10:00+00:00,LONG,1,4441.25,4452.8380384914335,579.4019245716754,2.58,12.5,564.3219245716754,0.754451922428494,0.8371137606946323,5.3436636117091885,1,tp
2023-08-24 11:10:00+00:00,2023-08-24 11:25:00+00:00,LONG,1,4475.0,4472.789548801885,-110.52255990575759,2.58,12.5,-125.60255990575759,0.648482170969374,0.6638989458140138,2.210451198115138,3,sl
2023-08-24 11:15:00+00:00,2023-08-24 11:25:00+00:00,LONG,1,4476.0,4473.8995125419015,-105.02437290492708,2.58,12.5,-120.10437290492708,0.6206875121787359,0.69711033887555,2.1004874580988995,2,sl
2023-08-24 13:15:00+00:00,2023-08-24 13:30:00+00:00,SHORT,1,4465.25,4456.010251677851,461.98741610746765,2.58,12.5,446.90741610746767,0.6769113573314348,0.6011941105419419,4.505881981249883,3,tp
2023-08-24 13:25:00+00:00,2023-08-24 13:40:00+00:00,SHORT,1,4463.25,4451.261797226248,599.4101386876082,2.58,12.5,584.3301386876082,0.8735869651038848,0.8409967190010191,5.52324894477742,3,tp
2023-08-24 13:35:00+00:00,2023-08-24 13:55:00+00:00,SHORT,1,4456.0,4461.87181600088,-293.5908000440122,2.58,12.5,-308.6708000440122,0.5655651694429575,0.8555130803924199,5.871816000880251,4,sl
2023-08-24 14:30:00+00:00,2023-08-24 15:35:00+00:00,SHORT,1,4434.0,4414.1945114098235,990.2744295088269,2.58,12.5,975.1944295088268,0.9677589387167753,0.8612537144383631,9.082474851031218,13,tp
2023-08-24 14:35:00+00:00,2023-08-24 15:00:00+00:00,SHORT,1,4437.5,4421.657363762989,792.1318118505496,2.58,12.5,777.0518118505496,0.5571587609670438,0.8000077508433038,7.368654735054474,5,tp
2023-08-24 15:15:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4422.25,4406.64797668958,780.1011655210004,2.58,12.5,765.0211655210004,0.7127159463776847,0.8974564011256092,7.095930868774984,9,tp
2023-08-24 15:20:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4420.5,4404.770945286533,786.4527356733561,2.58,12.5,771.372735673356,0.8545200456545315,0.8449925799264187,7.2400835785700615,8,tp
2023-08-24 15:25:00+00:00,2023-08-24 15:55:00+00:00,SHORT,1,4422.75,4408.2947277198155,722.7636140092272,2.58,12.5,707.6836140092272,0.8662979345204126,0.8098610013602756,6.707999295393636,6,tp
2023-08-24 15:30:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4417.75,4403.734151819153,700.792409042333,2.58,12.5,685.712409042333,0.5889053786675885,0.9190058642931038,6.343439502580944,6,tp
2023-08-24 15:40:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4414.0,4400.878271546009,656.0864226995363,2.58,12.5,641.0064226995363,0.5111320138175329,0.8878142107326207,5.980986351652933,4,tp
2023-08-24 15:45:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4413.5,4401.663612373461,591.8193813269681,2.58,12.5,576.7393813269681,0.5154397709680416,0.6354488592414521,5.72435449181696,3,tp
2023-08-24 15:50:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4409.75,4395.539899112191,710.5050443904474,2.58,12.5,695.4250443904474,0.6522338916222271,0.8151763383725372,6.586104378375336,2,tp
2023-08-24 15:55:00+00:00,2023-08-25 09:55:00+00:00,SHORT,1,4408.0,4396.228590381125,588.5704809437357,2.58,12.5,573.4904809437356,0.7644382027342183,0.8295544858434517,5.437700187104486,1,tp
2023-08-25 09:55:00+00:00,2023-08-25 11:15:00+00:00,SHORT,1,4390.75,4393.480536293466,-136.52681467328875,2.58,12.5,-151.60681467328877,0.5534976362047631,0.7168452000377085,2.73053629346537,1,sl
2023-08-25 11:25:00+00:00,2023-08-25 12:00:00+00:00,SHORT,1,4395.75,4397.811224647711,-103.0612323855621,2.58,12.5,-118.1412323855621,0.6300417862405158,0.6233561236739475,2.0612246477111533,4,sl
2023-08-25 11:30:00+00:00,2023-08-25 11:45:00+00:00,SHORT,1,4394.0,4396.303402416605,-115.17012083027112,2.58,12.5,-130.2501208302711,0.5172505509242273,0.8435829966235115,2.3034024166058567,1,sl
2023-08-25 12:00:00+00:00,2023-08-25 13:30:00+00:00,LONG,1,4398.0,4404.8146689848045,340.7334492402242,2.58,12.5,325.65344924022423,0.6562250356784495,0.793987567300189,3.1740515676851118,3,tp
2023-08-25 12:30:00+00:00,2023-08-25 13:25:00+00:00,LONG,1,4401.75,4397.966150320195,-189.19248399024582,2.58,12.5,-204.27248399024583,0.9612024288557265,0.7001154752641656,3.7838496798051513,1,sl
2023-08-25 14:00:00+00:00,2023-08-25 14:10:00+00:00,LONG,1,4407.5,4400.015077845917,-374.2461077041298,2.58,12.5,-389.3261077041298,0.6228551186987142,0.6543567681837187,7.484922154082469,1,sl
2023-08-25 14:45:00+00:00,2023-08-25 15:10:00+00:00,SHORT,1,4373.5,4384.016995604247,-525.8497802123657,2.58,12.5,-540.9297802123657,0.7831472035929679,0.9385268705015751,10.516995604247287,4,sl
2023-08-25 14:50:00+00:00,2023-08-25 15:10:00+00:00,SHORT,1,4370.5,4380.282784870022,-489.13924350108573,2.58,12.5,-504.2192435010857,0.7629649383640761,0.9486521522006319,9.782784870021663,3,sl
2023-08-25 14:55:00+00:00,2023-08-25 15:10:00+00:00,SHORT,1,4367.5,4377.5201235578,-501.00617788998534,2.58,12.5,-516.0861778899853,0.7827178013754933,0.9497705022946612,10.020123557799375,2,sl
2023-08-25 15:00:00+00:00,2023-08-25 15:10:00+00:00,SHORT,1,4369.75,4380.11077346685,-518.0386733425166,2.58,12.5,-533.1186733425167,0.5246068725862794,0.7695456557827193,10.36077346685034,1,sl
2023-08-25 15:10:00+00:00,2023-08-25 15:25:00+00:00,SHORT,1,4383.25,4395.8794081382275,-631.4704069113759,2.58,12.5,-646.550406911376,0.5477933390561964,0.5494422698250944,12.629408138227388,3,sl
2023-08-25 15:35:00+00:00,2023-08-25 15:55:00+00:00,LONG,1,4401.5,4390.227308151249,-563.6345924375291,2.58,12.5,-578.7145924375292,0.548115604714347,0.7426449099001654,11.272691848750306,4,sl
2023-08-25 15:50:00+00:00,2023-08-28 11:15:00+00:00,SHORT,1,4393.25,4403.6460481847935,-519.8024092396736,2.58,12.5,-534.8824092396736,0.7967634718468073,0.6740714665149221,10.396048184793273,2,sl
2023-08-25 15:55:00+00:00,2023-08-28 11:15:00+00:00,LONG,1,4385.25,4405.572951264729,1016.1475632364727,2.58,12.5,1001.0675632364727,0.6692952889795565,0.7675786916217379,9.524347520352913,1,tp
2023-08-28 11:15:00+00:00,2023-08-28 12:05:00+00:00,LONG,1,4422.0,4427.852053524173,292.60267620866216,2.58,12.5,277.5226762086622,0.5296702577413781,0.7831901182688589,2.73256771825887,10,tp
2023-08-28 11:20:00+00:00,2023-08-28 12:05:00+00:00,LONG,1,4422.75,4427.556814160124,240.3407080062152,2.58,12.5,225.2607080062152,0.5472685975045637,0.7760965440379692,2.248225273036211,9,tp
2023-08-28 11:35:00+00:00,2023-08-28 12:05:00+00:00,LONG,1,4422.0,4427.847436759268,292.37183796340105,2.58,12.5,277.29183796340106,0.5173451975498138,0.6840847334643607,2.7950852488719593,6,tp
2023-08-28 11:40:00+00:00,2023-08-28 13:10:00+00:00,LONG,1,4423.0,4428.261231212423,263.06156062114496,2.58,12.5,247.98156062114498,0.5260667198996287,0.7853076126664114,2.455474233341949,8,tp
2023-08-28 11:45:00+00:00,2023-08-28 13:10:00+00:00,LONG,1,4423.75,4428.761326473164,250.56632365822225,2.58,12.5,235.48632365822223,0.5472790687645549,0.847266930748271,2.305506679481473,7,tp
2023-08-28 11:50:00+00:00,2023-08-28 13:10:00+00:00,LONG,1,4423.75,4428.677478157348,246.3739078673825,2.58,12.5,231.2939078673825,0.6219378791783025,0.8213072915611177,2.2805497618601978,6,tp
2023-08-28 12:00:00+00:00,2023-08-28 13:10:00+00:00,LONG,1,4423.75,4429.059641976925,265.48209884626885,2.58,12.5,250.40209884626887,0.7795962070494602,0.7789190870384272,2.4817678805889782,4,tp
2023-08-28 13:10:00+00:00,2023-08-28 14:55:00+00:00,LONG,1,4436.0,4432.271428556643,-186.4285721678698,2.58,12.5,-201.5085721678698,0.5105827566012473,0.7469643929585623,3.7285714433576675,3,sl
2023-08-28 14:10:00+00:00,2023-08-28 15:10:00+00:00,SHORT,1,4438.75,4427.920246263821,541.4876868089323,2.58,12.5,526.4076868089322,0.5762174228350009,0.5486504736106668,5.349809180499842,4,tp
2023-08-28 14:15:00+00:00,2023-08-28 14:55:00+00:00,LONG,1,4440.0,4434.729929927602,-263.5035036199042,2.58,12.5,-278.5835036199042,0.7267935509090777,0.6188569646194897,5.2700700723976315,1,sl
2023-08-28 15:15:00+00:00,2023-08-28 15:35:00+00:00,SHORT,1,4429.0,4434.468068403548,-273.4034201774193,2.58,12.5,-288.4834201774193,0.6620699525705434,0.6711366149013123,5.468068403548779,4,sl
2023-08-28 15:20:00+00:00,2023-08-29 09:55:00+00:00,SHORT,1,4429.5,4434.535195355349,-251.759767767453,2.58,12.5,-266.83976776745305,0.9046891301799025,0.6190152622113204,5.035195355348651,8,sl
2023-08-28 15:25:00+00:00,2023-08-28 15:35:00+00:00,SHORT,1,4429.25,4434.364147088948,-255.70735444739512,2.58,12.5,-270.7873544473951,0.9535409028423643,0.6926512170353761,5.1141470889480205,2,sl
2023-08-28 15:30:00+00:00,2023-08-29 09:55:00+00:00,SHORT,1,4430.75,4435.845614395108,-254.78071975539933,2.58,12.5,-269.8607197553993,0.9515917615774271,0.5792804704664877,5.095614395108215,6,sl
2023-08-28 15:35:00+00:00,2023-08-28 15:40:00+00:00,LONG,1,4433.25,4428.105506128551,-257.22469357247064,2.58,12.5,-272.3046935724706,0.926396736597783,0.7374310736186456,5.144493871449649,1,sl
2023-08-29 09:55:00+00:00,2023-08-29 10:35:00+00:00,LONG,1,4448.25,4445.388285924672,-143.08570376638272,2.58,12.5,-158.16570376638273,0.6869561573510692,0.8214325051149024,2.861714075327509,4,sl
2023-08-29 12:50:00+00:00,2023-08-29 13:30:00+00:00,SHORT,1,4439.0,4442.824805364668,-191.24026823337772,2.58,12.5,-206.32026823337773,0.5075052234490967,0.6693500959064054,3.824805364667822,8,sl
2023-08-29 12:55:00+00:00,2023-08-29 13:30:00+00:00,SHORT,1,4439.5,4443.236128836712,-186.80644183559707,2.58,12.5,-201.88644183559708,0.8620261530067261,0.6334739644926425,3.736128836711633,7,sl
2023-08-29 13:35:00+00:00,2023-08-29 13:45:00+00:00,LONG,1,4444.5,4455.867480913883,568.374045694145,2.58,12.5,553.294045694145,0.6813830411903075,0.8786391574066378,5.192243756672387,2,tp
2023-08-29 13:45:00+00:00,2023-08-29 13:55:00+00:00,LONG,1,4455.0,4449.810558332254,-259.4720833872998,2.58,12.5,-274.5520833872998,0.5646170210468269,0.9044370395980149,5.18944166774562,2,sl
2023-08-29 14:25:00+00:00,2023-08-29 14:35:00+00:00,LONG,1,4473.75,4473.5,-12.5,2.58,12.5,-27.58,0.5714941519061874,0.8325414535736789,5.2623095361538095,1,time
2023-08-29 15:00:00+00:00,2023-08-29 15:30:00+00:00,LONG,1,4474.0,4485.269464927977,563.4732463988712,2.58,12.5,548.3932463988712,0.8439120372987627,0.7031337886065068,5.362410760526186,6,tp
2023-08-29 15:05:00+00:00,2023-08-29 15:30:00+00:00,LONG,1,4475.75,4486.89079162187,557.0395810935224,2.58,12.5,541.9595810935224,0.9216460508628829,0.7195092612427851,5.28061010516132,5,tp
2023-08-29 15:10:00+00:00,2023-08-29 15:35:00+00:00,LONG,1,4479.25,4490.085896101287,541.7948050643645,2.58,12.5,526.7148050643644,0.7595753444519732,0.8578025563233191,4.973100988967073,5,tp
2023-08-29 15:15:00+00:00,2023-08-29 15:35:00+00:00,LONG,1,4480.75,4491.303821584096,527.6910792048056,2.58,12.5,512.6110792048056,0.9312812280833233,0.904549594611947,4.792236462500732,4,tp
2023-08-29 15:20:00+00:00,2023-08-30 09:30:00+00:00,LONG,1,4483.0,4494.484823623444,574.2411811721922,2.58,12.5,559.1611811721922,0.9337439993706779,0.9299022854347002,5.185136322850778,7,tp
2023-08-29 15:25:00+00:00,2023-08-30 09:30:00+00:00,LONG,1,4483.25,4494.554669313554,565.233465677693,2.58,12.5,550.1534656776929,0.9077724081973841,0.9168250323029736,5.118911992608266,6,tp
2023-08-29 15:30:00+00:00,2023-08-30 09:30:00+00:00,LONG,1,4487.75,4498.85769501212,555.384750605981,2.58,12.5,540.304750605981,0.7541716170025692,0.9612115396467775,4.979676445918668,5,tp
2023-08-29 15:35:00+00:00,2023-08-30 11:35:00+00:00,LONG,1,4491.75,4502.704556912462,547.7278456231033,2.58,12.5,532.6478456231033,0.7279476455221919,0.9386692739556558,4.935964468782844,7,tp
2023-08-29 15:55:00+00:00,2023-08-30 11:35:00+00:00,LONG,1,4491.0,4500.331936252384,466.5968126192183,2.58,12.5,451.51681261921834,0.5816348047936339,0.8210303030949596,4.319310718881349,4,tp
2023-08-30 11:40:00+00:00,2023-08-30 13:10:00+00:00,LONG,1,4502.5,4507.578927678272,253.94638391358058,2.58,12.5,238.86638391358056,0.7256637081705467,0.7244106710870545,2.4045615228807877,3,tp
2023-08-30 13:10:00+00:00,2023-08-30 14:20:00+00:00,LONG,1,4509.25,4519.284388568215,501.7194284107518,2.58,12.5,486.6394284107518,0.7093688039454804,0.6765015464565128,4.805164540991937,5,tp
2023-08-30 13:15:00+00:00,2023-08-30 13:35:00+00:00,SHORT,1,4507.5,4512.240592984002,-237.02964920012164,2.58,12.5,-252.10964920012165,0.6766610334077583,0.745863192165398,4.740592984002842,3,sl
2023-08-30 13:20:00+00:00,2023-08-30 13:35:00+00:00,SHORT,1,4508.0,4512.610587183836,-230.52935919181436,2.58,12.5,-245.60935919181438,0.8172205422470079,0.6608430233570465,4.6105871838364845,2,sl
2023-08-30 13:25:00+00:00,2023-08-30 13:35:00+00:00,SHORT,1,4509.0,4513.90682414441,-245.3412072205083,2.58,12.5,-260.42120722050834,0.8311506515844496,0.6900434071568428,4.906824144410121,1,sl
2023-08-30 15:05:00+00:00,2023-08-31 14:25:00+00:00,LONG,1,4516.25,4529.792899433389,677.1449716694406,2.58,12.5,662.0649716694405,0.560518100830396,0.6982559752382196,6.4516787510175995,7,tp
2023-08-30 15:25:00+00:00,2023-08-31 14:25:00+00:00,LONG,1,4518.75,4530.176587552849,571.3293776424507,2.58,12.5,556.2493776424507,0.8791507161217016,0.8085686694098652,5.3041222872809755,3,tp
2023-08-30 15:30:00+00:00,2023-08-31 14:25:00+00:00,LONG,1,4520.5,4531.40427066087,545.2135330434885,2.58,12.5,530.1335330434885,0.9297417606046208,0.9306970417525131,4.922146812618125,2,tp
2023-08-31 11:00:00+00:00,2023-08-31 14:25:00+00:00,SHORT,1,4525.25,4528.351287589217,-155.0643794608277,2.58,12.5,-170.1443794608277,0.5562955417670513,0.9196870472490742,3.101287589216432,1,sl
2023-08-31 14:35:00+00:00,2023-08-31 14:45:00+00:00,LONG,1,4538.75,4534.348386176006,-220.0806911997006,2.58,12.5,-235.1606911997006,0.7887492048836956,0.8163660002348486,4.401613823994324,2,sl
2023-08-31 14:40:00+00:00,2023-09-01 12:50:00+00:00,LONG,1,4536.0,4545.079822605047,453.99113025237057,2.58,12.5,438.9111302523706,0.6091790529382829,0.6875360196444091,4.336594389852322,4,tp
2023-08-31 14:45:00+00:00,2023-09-01 12:50:00+00:00,LONG,1,4535.0,4544.730112929497,486.50564647487045,2.58,12.5,471.42564647487046,0.6796921319618687,0.6452578160743448,4.6945755179649495,3,tp
2023-09-01 13:05:00+00:00,2023-09-01 13:30:00+00:00,LONG,1,4545.5,4540.287501179989,-260.6249410005603,2.58,12.5,-275.70494100056027,0.5041874357723981,0.9182612491943785,5.212498820010879,4,sl
2023-09-01 13:10:00+00:00,2023-09-01 14:00:00+00:00,LONG,1,4543.25,4538.04680159005,-260.1599204975173,2.58,12.5,-275.2399204975173,0.679414862026062,0.6790064817536039,5.203198409950518,4,sl
2023-09-01 13:15:00+00:00,2023-09-01 14:00:00+00:00,LONG,1,4543.5,4538.061598787294,-271.92006063528424,2.58,12.5,-287.0000606352842,0.6503612471738879,0.751862624264925,5.438401212705477,3,sl
2023-09-01 13:20:00+00:00,2023-09-01 14:00:00+00:00,LONG,1,4544.0,4538.437307869287,-278.13460653565016,2.58,12.5,-293.21460653565015,0.6752153300040546,0.7199495366278803,5.562692130713258,2,sl
2023-09-01 13:30:00+00:00,2023-09-01 14:00:00+00:00,LONG,1,4543.0,4536.309240352527,-334.53798237364936,2.58,12.5,-349.61798237364934,0.9075599399899464,0.7780407147595795,6.690759647472825,1,sl
2023-09-01 14:25:00+00:00,2023-09-01 14:50:00+00:00,LONG,1,4538.0,4531.3045658895435,-334.77170552282587,2.58,12.5,-349.85170552282585,0.8326281423572542,0.721830730805514,6.695434110456533,1,sl
2023-09-01 15:00:00+00:00,2023-09-01 15:45:00+00:00,SHORT,1,4521.25,4508.769570816757,624.021459162168,2.58,12.5,608.9414591621679,0.6166723785822902,0.8251799787281061,5.7710565778184115,9,tp
2023-09-01 15:05:00+00:00,2023-09-01 15:50:00+00:00,SHORT,1,4519.0,4507.385380329195,580.730983540252,2.58,12.5,565.650983540252,0.6071383432409072,0.8869918183590234,5.295026820975335,9,tp
2023-09-01 15:10:00+00:00,2023-09-01 15:25:00+00:00,SHORT,1,4518.5,4522.938535504477,-221.92677522384656,2.58,12.5,-237.00677522384657,0.7426806262154454,0.872609803034746,4.438535504476852,3,sl
2023-09-01 15:15:00+00:00,2023-09-01 15:45:00+00:00,SHORT,1,4522.0,4511.144111513306,542.7944243347156,2.58,12.5,527.7144243347155,0.6354262003662787,0.6819970051683093,5.191724658472059,6,tp
2023-09-01 15:20:00+00:00,2023-09-01 15:45:00+00:00,SHORT,1,4522.0,4512.897323842237,455.13380788815994,2.58,12.5,440.05380788815995,0.6462825124543581,0.612099574372767,4.427264463386113,5,tp
2023-09-01 15:25:00+00:00,2023-09-01 15:50:00+00:00,SHORT,1,4519.0,4507.491326365914,575.4336817043168,2.58,12.5,560.3536817043167,0.6367893880934175,0.7895237470503804,5.365944712160773,5,tp
2023-09-01 15:30:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4517.5,4522.764298085409,-263.2149042704441,2.58,12.5,-278.2949042704441,0.6588761389785908,0.7707500301372991,5.264298085408809,6,sl
2023-09-01 15:35:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4516.25,4521.743607794827,-274.6803897413429,2.58,12.5,-289.76038974134286,0.710757703869094,0.9001706682437245,5.493607794826693,5,sl
2023-09-01 15:40:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4515.0,4520.901052552772,-295.0526276385972,2.58,12.5,-310.13262763859717,0.9148360094301763,0.8429338437898751,5.9010525527715965,4,sl
2023-09-01 15:45:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4509.0,4515.353800028165,-317.69000140825483,2.58,12.5,-332.7700014082548,0.7270517760491285,0.8907334212257776,6.35380002816496,3,sl
2023-09-01 15:50:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4510.25,4516.017793987697,-288.3896993848339,2.58,12.5,-303.46969938483386,0.6639120000627989,0.7820737420699769,5.7677939876963995,2,sl
2023-09-01 15:55:00+00:00,2023-09-04 13:20:00+00:00,SHORT,1,4509.5,4515.03552847923,-276.77642396151896,2.58,12.5,-291.85642396151894,0.6042463849183569,0.7888466392138687,5.535528479230797,1,sl
2023-09-04 13:20:00+00:00,2023-09-05 12:55:00+00:00,SHORT,1,4526.5,4520.751488596649,287.4255701675338,2.58,12.5,272.3455701675338,0.7056180010224367,0.786049841233389,2.6824286306929115,10,tp
2023-09-04 13:25:00+00:00,2023-09-05 12:55:00+00:00,SHORT,1,4526.75,4521.817580993356,246.62095033218066,2.58,12.5,231.54095033218064,0.6951551332051251,0.7181882438740649,2.3386433802741577,9,tp
2023-09-04 13:30:00+00:00,2023-09-04 14:05:00+00:00,LONG,1,4526.5,4523.66103029162,-141.94848541901592,2.58,12.5,-157.02848541901594,0.8948576148695636,0.7955342656925561,2.8389697083806773,7,sl
2023-09-04 13:35:00+00:00,2023-09-04 14:00:00+00:00,LONG,1,4527.0,4524.195127779553,-140.24361102233343,2.58,12.5,-155.32361102233344,0.8573967782534093,0.7722322213176929,2.8048722204465437,5,sl
2023-09-04 13:40:00+00:00,2023-09-04 14:00:00+00:00,LONG,1,4527.5,4525.066880484073,-121.65597579632959,2.58,12.5,-136.73597579632957,0.8259299971046385,0.8209329886311512,2.433119515926749,4,sl
2023-09-04 13:45:00+00:00,2023-09-04 14:00:00+00:00,LONG,1,4526.5,4524.035639416181,-123.21802919095717,2.58,12.5,-138.29802919095715,0.763777330301487,0.6367714154465237,2.4643605838192997,3,sl
2023-09-04 13:50:00+00:00,2023-09-04 14:00:00+00:00,LONG,1,4527.5,4525.008201296929,-124.58993515356269,2.58,12.5,-139.66993515356268,0.7272448636985467,0.8036787933632779,2.491798703071151,2,sl
2023-09-04 13:55:00+00:00,2023-09-04 14:00:00+00:00,LONG,1,4526.75,4524.2055888612485,-127.22055693757284,2.58,12.5,-142.30055693757285,0.6402247498686798,0.6609892536406731,2.5444111387511255,1,sl
2023-09-04 14:00:00+00:00,2023-09-05 12:55:00+00:00,SHORT,1,4524.0,4517.39364227015,330.317886492503,2.58,12.5,315.23788649250304,0.6408274230893319,0.912009902191432,2.994715731063275,2,tp
2023-09-04 14:05:00+00:00,2023-09-05 12:55:00+00:00,SHORT,1,4524.0,4517.126591047152,343.67044764239836,2.58,12.5,328.5904476423984,0.6602065270480167,0.9009546425049957,3.1235990875543505,1,tp
2023-09-05 14:00:00+00:00,2023-09-05 14:10:00+00:00,SHORT,1,4504.5,4509.3075476051,-240.37738025499493,2.58,12.5,-255.45738025499494,0.8293542054673794,0.8712221265563858,4.80754760510032,2,sl
2023-09-05 14:05:00+00:00,2023-09-05 14:20:00+00:00,SHORT,1,4506.5,4511.01202648039,-225.60132401949886,2.58,12.5,-240.68132401949887,0.8909444849682208,0.7089452862617329,4.512026480389623,2,sl
2023-09-05 14:10:00+00:00,2023-09-05 14:20:00+00:00,SHORT,1,4505.75,4510.295192574258,-227.25962871290903,2.58,12.5,-242.33962871290905,0.8594659076508195,0.8086274015268855,4.545192574257837,1,sl
2023-09-05 15:25:00+00:00,2023-09-06 12:45:00+00:00,LONG,1,4512.75,4507.969965427502,-239.00172862490763,2.58,12.5,-254.08172862490764,0.6319525432941623,0.5093724659578726,4.780034572498349,7,sl
2023-09-05 15:35:00+00:00,2023-09-06 12:45:00+00:00,SHORT,1,4510.75,4501.5571357688195,459.64321155902326,2.58,12.5,444.5632115590233,0.8499723711570899,0.7278382497624,4.348730338346084,5,tp
2023-09-05 15:40:00+00:00,2023-09-06 12:45:00+00:00,SHORT,1,4510.5,4501.070734796425,471.46326017873434,2.58,12.5,456.38326017873436,0.9035597132747807,0.7646593774534103,4.422048454057467,4,tp
2023-09-05 15:45:00+00:00,2023-09-06 12:45:00+00:00,SHORT,1,4512.25,4502.973211417843,463.83942910783844,2.58,12.5,448.75942910783846,0.617435395652218,0.6767469680235254,4.442111841190406,3,tp
2023-09-05 15:50:00+00:00,2023-09-06 12:45:00+00:00,SHORT,1,4510.75,4501.29632701945,472.6836490275218,2.58,12.5,457.60364902752184,0.8163133381183305,0.7885021828714296,4.408846062062878,2,tp
2023-09-05 15:55:00+00:00,2023-09-06 12:45:00+00:00,SHORT,1,4512.25,4502.951457906658,464.9271046670947,2.58,12.5,449.8471046670947,0.6927078522869193,0.653525933827197,4.477420987124372,1,tp
2023-09-06 12:45:00+00:00,2023-09-06 12:55:00+00:00,SHORT,1,4490.75,4493.908301891975,-157.9150945987294,2.58,12.5,-172.99509459872942,0.642652645489506,0.6066629746823734,3.158301891974292,1,sl
2023-09-06 12:55:00+00:00,2023-09-06 13:30:00+00:00,LONG,1,4493.75,4488.626545553375,-256.1727223312573,2.58,12.5,-271.2527223312573,0.8638725629183914,0.8687686663676755,5.123454446624999,5,sl
2023-09-06 13:10:00+00:00,2023-09-06 13:30:00+00:00,LONG,1,4492.75,4489.424448535945,-166.27757320275123,2.58,12.5,-181.35757320275124,0.8202666981030845,0.7602116536249854,3.325551464055125,4,sl
2023-09-06 13:15:00+00:00,2023-09-06 13:30:00+00:00,LONG,1,4493.25,4489.890033095878,-167.99834520611512,2.58,12.5,-183.07834520611513,0.816019766096263,0.8072903076749512,3.359966904122574,3,sl
2023-09-06 13:20:00+00:00,2023-09-06 13:30:00+00:00,LONG,1,4493.75,4490.4127210280385,-166.86394859807478,2.58,12.5,-181.9439485980748,0.901865986000029,0.9020330745220674,3.337278971961232,2,sl
2023-09-06 13:25:00+00:00,2023-09-06 13:30:00+00:00,LONG,1,4493.0,4488.37045016073,-231.4774919635056,2.58,12.5,-246.5574919635056,0.8883609302956027,0.8097935280196626,4.629549839269734,1,sl
2023-09-06 15:20:00+00:00,2023-09-07 10:00:00+00:00,LONG,1,4466.25,4461.492201536599,-237.88992317004158,2.58,12.5,-252.9699231700416,0.5950015798062841,0.6728670925714516,4.757798463401247,5,sl
2023-09-06 15:25:00+00:00,2023-09-07 10:00:00+00:00,LONG,1,4467.0,4462.2227104102185,-238.86447948907517,2.58,12.5,-253.94447948907518,0.5999701474337675,0.7057268808881345,4.777289589781447,4,sl
2023-09-06 15:35:00+00:00,2023-09-07 10:00:00+00:00,LONG,1,4466.5,4461.687789567951,-240.61052160245708,2.58,12.5,-255.6905216024571,0.8024031501860256,0.7270869035623825,4.812210432049476,3,sl
2023-09-06 15:40:00+00:00,2023-09-07 09:40:00+00:00,LONG,1,4468.5,4463.858532943924,-232.07335280380903,2.58,12.5,-247.15335280380904,0.9155932683882431,0.787814507707232,4.6414670560757765,1,sl
2023-09-07 09:40:00+00:00,2023-09-07 10:35:00+00:00,SHORT,1,4463.75,4459.232230927604,225.8884536197911,2.58,12.5,210.8084536197911,0.7021483153394039,0.5495939238638944,2.2312207877301637,2,tp
2023-09-07 10:55:00+00:00,2023-09-07 11:05:00+00:00,SHORT,1,4456.75,4459.144954351051,-119.74771755253641,2.58,12.5,-134.8277175525364,0.7723503974137524,0.8033322474939502,2.394954351050573,2,sl
2023-09-07 11:05:00+00:00,2023-09-07 11:10:00+00:00,LONG,1,4459.5,4457.154733862689,-117.26330686556139,2.58,12.5,-132.34330686556137,0.5027501052380633,0.7329091762054674,2.3452661373116395,1,sl
