trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
1522,lightgbm,28,2024-04-23 12:35:00-04:00,2024-04-23 12:50:00-04:00,4,15.0,SHORT,1,5106.625,5104.375,112.5,5.0,12.5,95.0,95.0,156.25,68.75,12,5,0.3078,hold_bars,282422.5,5108.0,5103.5
1523,lightgbm,28,2024-04-23 12:55:00-04:00,2024-04-23 13:10:00-04:00,4,15.0,SHORT,1,5103.625,5100.125,175.0,5.0,12.5,157.5,157.5,268.75,193.75,21,15,0.3622,hold_bars,282580.0,5107.5,5098.25
1524,lightgbm,28,2024-04-24 09:30:00-04:00,2024-04-24 09:45:00-04:00,4,15.0,LONG,1,5114.625,5120.875,312.5,5.0,12.5,295.0,295.0,468.75,231.25,37,18,0.6808,hold_bars,282875.0,5124.0,5110.0
1525,lightgbm,28,2024-04-24 09:50:00-04:00,2024-04-24 10:05:00-04:00,4,15.0,SHORT,1,5120.375,5120.875,-25.0,5.0,12.5,-42.5,-42.5,481.25,218.75,38,17,0.2257,hold_bars,282832.5,5124.75,5110.75
1526,lightgbm,28,2024-04-24 10:10:00-04:00,2024-04-24 10:25:00-04:00,4,15.0,LONG,1,5112.625,5113.125,25.0,5.0,12.5,7.5,7.5,493.75,118.75,39,9,0.6046,hold_bars,282840.0,5122.5,5110.25
1527,lightgbm,28,2024-04-24 10:30:00-04:00,2024-04-24 10:45:00-04:00,4,15.0,SHORT,1,5111.625,5106.125,275.0,5.0,12.5,257.5,257.5,506.25,193.75,40,15,0.0307,hold_bars,283097.5,5115.5,5101.5
1528,lightgbm,28,2024-04-24 10:50:00-04:00,2024-04-24 11:05:00-04:00,4,15.0,SHORT,1,5103.125,5095.625,375.0,5.0,12.5,357.5,357.5,481.25,168.75,38,13,0.27,hold_bars,283455.0,5106.5,5093.5
1529,lightgbm,28,2024-04-24 11:10:00-04:00,2024-04-24 11:25:00-04:00,4,15.0,LONG,1,5095.625,5096.875,62.5,5.0,12.5,45.0,45.0,131.25,218.75,10,17,0.6075,hold_bars,283500.0,5098.25,5091.25
1530,lightgbm,28,2024-04-24 11:30:00-04:00,2024-04-24 11:40:00-04:00,3,10.0,SHORT,1,5101.125,5089.375,587.5,5.0,12.5,570.0,570.0,593.75,56.25,47,4,0.0406,take_profit,284070.0,5102.25,5089.25
1531,lightgbm,28,2024-04-24 12:00:00-04:00,2024-04-24 12:15:00-04:00,4,15.0,SHORT,1,5093.125,5089.125,200.0,5.0,12.5,182.5,182.5,406.25,106.25,32,8,0.0131,hold_bars,284252.5,5095.25,5085.0
1532,lightgbm,28,2024-04-24 12:20:00-04:00,2024-04-24 12:35:00-04:00,4,15.0,SHORT,1,5088.125,5086.625,75.0,5.0,12.5,57.5,57.5,256.25,218.75,20,17,0.3673,hold_bars,284310.0,5092.5,5083.0
1533,lightgbm,28,2024-04-24 12:40:00-04:00,2024-04-24 12:55:00-04:00,4,15.0,LONG,1,5084.875,5093.875,450.0,5.0,12.5,432.5,432.5,493.75,143.75,39,11,0.7277,hold_bars,284742.5,5094.75,5082.0
1534,lightgbm,28,2024-04-25 09:30:00-04:00,2024-04-25 09:45:00-04:00,4,15.0,LONG,1,5032.375,5033.625,62.5,5.0,12.5,45.0,45.0,443.75,68.75,35,5,0.734,hold_bars,284787.5,5041.25,5031.0
1535,lightgbm,28,2024-04-25 10:00:00-04:00,2024-04-25 10:10:00-04:00,3,10.0,LONG,1,5026.625,5037.125,525.0,5.0,12.5,507.5,507.5,568.75,218.75,45,17,0.9939,take_profit,285295.0,5038.0,5022.25
1536,lightgbm,28,2024-04-25 10:20:00-04:00,2024-04-25 10:35:00-04:00,4,15.0,SHORT,1,5042.625,5038.625,200.0,5.0,12.5,182.5,182.5,343.75,168.75,27,13,0.3072,hold_bars,285477.5,5046.0,5035.75
1537,lightgbm,28,2024-04-25 10:40:00-04:00,2024-04-25 10:55:00-04:00,4,15.0,SHORT,1,5036.875,5031.625,262.5,5.0,12.5,245.0,245.0,418.75,118.75,33,9,0.1615,hold_bars,285722.5,5039.25,5028.5
1538,lightgbm,28,2024-04-25 11:00:00-04:00,2024-04-25 11:15:00-04:00,4,15.0,LONG,1,5037.375,5039.125,87.5,5.0,12.5,70.0,70.0,168.75,331.25,13,26,0.6774,hold_bars,285792.5,5040.75,5030.75
1539,lightgbm,28,2024-04-25 11:25:00-04:00,2024-04-25 11:40:00-04:00,4,15.0,SHORT,1,5044.375,5043.125,62.5,5.0,12.5,45.0,45.0,381.25,43.75,30,3,0.1331,hold_bars,285837.5,5045.25,5036.75
1540,lightgbm,28,2024-04-25 11:45:00-04:00,2024-04-25 12:00:00-04:00,4,15.0,LONG,1,5040.375,5051.375,550.0,5.0,12.5,532.5,532.5,606.25,56.25,48,4,0.9921,hold_bars,286370.0,5052.5,5039.25
1541,lightgbm,28,2024-04-25 12:05:00-04:00,2024-04-25 12:20:00-04:00,4,15.0,SHORT,1,5053.375,5059.875,-325.0,5.0,12.5,-342.5,-342.5,343.75,418.75,27,33,0.3898,stop_loss,286027.5,5061.75,5046.5
1542,lightgbm,28,2024-04-25 12:25:00-04:00,2024-04-25 12:40:00-04:00,4,15.0,SHORT,1,5061.125,5061.125,-0.0,5.0,12.5,-17.5,-17.5,231.25,81.25,18,6,0.3993,hold_bars,286010.0,5062.75,5056.5
1543,lightgbm,28,2024-04-25 12:45:00-04:00,2024-04-25 13:00:00-04:00,4,15.0,LONG,1,5060.625,5068.375,387.5,5.0,12.5,370.0,370.0,543.75,68.75,43,5,0.8709,hold_bars,286380.0,5071.5,5059.25
1544,lightgbm,28,2024-04-26 09:30:00-04:00,2024-04-26 09:45:00-04:00,4,15.0,LONG,1,5114.875,5121.125,312.5,5.0,12.5,295.0,295.0,368.75,518.75,29,41,0.8563,hold_bars,286675.0,5122.25,5104.5
1545,lightgbm,28,2024-04-26 09:50:00-04:00,2024-04-26 10:05:00-04:00,4,15.0,LONG,1,5127.625,5133.625,300.0,5.0,12.5,282.5,282.5,368.75,393.75,29,31,0.6455,hold_bars,286957.5,5135.0,5119.75
1546,lightgbm,28,2024-04-26 10:10:00-04:00,2024-04-26 10:25:00-04:00,4,15.0,SHORT,1,5136.125,5128.875,362.5,5.0,12.5,345.0,345.0,406.25,106.25,32,8,0.1079,hold_bars,287302.5,5138.25,5128.0
1547,lightgbm,28,2024-04-26 10:30:00-04:00,2024-04-26 10:45:00-04:00,4,15.0,SHORT,1,5133.625,5134.375,-37.5,5.0,12.5,-55.0,-55.0,431.25,118.75,34,9,0.3272,hold_bars,287247.5,5136.0,5125.0
1548,lightgbm,28,2024-04-26 11:00:00-04:00,2024-04-26 11:10:00-04:00,3,10.0,SHORT,1,5138.625,5128.625,500.0,5.0,12.5,482.5,482.5,693.75,243.75,55,19,0.0372,take_profit,287730.0,5143.5,5124.75
1549,lightgbm,28,2024-04-26 11:20:00-04:00,2024-04-26 11:35:00-04:00,4,15.0,LONG,1,5127.125,5130.375,162.5,5.0,12.5,145.0,145.0,218.75,68.75,17,5,0.99,hold_bars,287875.0,5131.5,5125.75
1550,lightgbm,29,2024-04-26 12:05:00-04:00,2024-04-26 12:20:00-04:00,4,15.0,LONG,1,5133.375,5134.875,75.0,5.0,12.5,57.5,57.5,131.25,143.75,10,11,0.6844,hold_bars,287932.5,5136.0,5130.5
1551,lightgbm,29,2024-04-26 12:30:00-04:00,2024-04-26 12:45:00-04:00,4,15.0,LONG,1,5137.375,5139.125,87.5,5.0,12.5,70.0,70.0,156.25,181.25,12,14,0.9061,hold_bars,288002.5,5140.5,5133.75
1552,lightgbm,29,2024-04-26 12:50:00-04:00,2024-04-26 13:05:00-04:00,4,15.0,LONG,1,5140.625,5141.375,37.5,5.0,12.5,20.0,20.0,218.75,106.25,17,8,0.9837,hold_bars,288022.5,5145.0,5138.5
1553,lightgbm,29,2024-04-26 13:10:00-04:00,2024-04-26 13:25:00-04:00,4,15.0,LONG,1,5143.375,5143.625,12.5,5.0,12.5,-5.0,-5.0,118.75,106.25,9,8,0.6121,hold_bars,288017.5,5145.75,5141.25
1554,lightgbm,29,2024-04-26 13:30:00-04:00,2024-04-26 13:45:00-04:00,4,15.0,SHORT,1,5144.375,5144.875,-25.0,5.0,12.5,-42.5,-42.5,293.75,106.25,23,8,0.3272,hold_bars,287975.0,5146.5,5138.5
1555,lightgbm,29,2024-04-26 13:50:00-04:00,2024-04-26 14:05:00-04:00,4,15.0,SHORT,1,5143.625,5139.875,187.5,5.0,12.5,170.0,170.0,256.25,93.75,20,7,0.0268,hold_bars,288145.0,5145.5,5138.5
1556,lightgbm,29,2024-04-26 14:10:00-04:00,2024-04-26 14:25:00-04:00,4,15.0,SHORT,1,5139.125,5137.375,87.5,5.0,12.5,70.0,70.0,193.75,118.75,15,9,0.211,hold_bars,288215.0,5141.5,5135.25
1557,lightgbm,29,2024-04-26 14:30:00-04:00,2024-04-26 14:45:00-04:00,4,15.0,LONG,1,5133.875,5137.125,162.5,5.0,12.5,145.0,145.0,281.25,31.25,22,2,0.9719,hold_bars,288360.0,5139.5,5133.25
1558,lightgbm,29,2024-04-26 14:50:00-04:00,2024-04-26 15:05:00-04:00,4,15.0,LONG,1,5136.625,5141.875,262.5,5.0,12.5,245.0,245.0,293.75,93.75,23,7,0.7579,hold_bars,288605.0,5142.5,5134.75
1559,lightgbm,29,2024-04-26 15:15:00-04:00,2024-04-26 15:30:00-04:00,4,15.0,SHORT,1,5140.875,5139.625,62.5,5.0,12.5,45.0,45.0,81.25,156.25,6,12,0.2534,hold_bars,288650.0,5144.0,5139.25
1560,lightgbm,29,2024-04-29 09:30:00-04:00,2024-04-29 09:40:00-04:00,3,10.0,SHORT,1,5153.375,5139.625,687.5,5.0,12.5,670.0,670.0,831.25,43.75,66,3,0.0329,take_profit,289320.0,5154.25,5136.75
1561,lightgbm,29,2024-04-29 09:45:00-04:00,2024-04-29 10:00:00-04:00,4,15.0,SHORT,1,5143.125,5144.875,-87.5,5.0,12.5,-105.0,-105.0,268.75,193.75,21,15,0.3618,hold_bars,289215.0,5147.0,5137.75
1562,lightgbm,29,2024-04-29 10:05:00-04:00,2024-04-29 10:20:00-04:00,4,15.0,LONG,1,5146.625,5148.625,100.0,5.0,12.5,82.5,82.5,268.75,168.75,21,13,0.9099,hold_bars,289297.5,5152.0,5143.25
1563,lightgbm,29,2024-04-29 10:30:00-04:00,2024-04-29 10:45:00-04:00,4,15.0,SHORT,1,5152.375,5143.875,425.0,5.0,12.5,407.5,407.5,518.75,43.75,41,3,0.0117,hold_bars,289705.0,5153.25,5142.0
1564,lightgbm,29,2024-04-29 10:55:00-04:00,2024-04-29 11:10:00-04:00,4,15.0,SHORT,1,5145.375,5144.125,62.5,5.0,12.5,45.0,45.0,218.75,93.75,17,7,0.2225,hold_bars,289750.0,5147.25,5141.0
1565,lightgbm,29,2024-04-29 11:15:00-04:00,2024-04-29 11:30:00-04:00,4,15.0,SHORT,1,5144.625,5138.375,312.5,5.0,12.5,295.0,295.0,343.75,18.75,27,1,0.0247,hold_bars,290045.0,5145.0,5137.75
1566,lightgbm,29,2024-04-29 11:35:00-04:00,2024-04-29 11:50:00-04:00,4,15.0,LONG,1,5137.875,5140.375,125.0,5.0,12.5,107.5,107.5,256.25,68.75,20,5,0.9339,hold_bars,290152.5,5143.0,5136.5
1567,lightgbm,29,2024-04-29 11:55:00-04:00,2024-04-29 12:10:00-04:00,4,15.0,LONG,1,5143.875,5146.125,112.5,5.0,12.5,95.0,95.0,143.75,181.25,11,14,0.6288,hold_bars,290247.5,5146.75,5140.25
1568,lightgbm,29,2024-04-29 12:25:00-04:00,2024-04-29 12:40:00-04:00,4,15.0,SHORT,1,5148.125,5147.875,12.5,5.0,12.5,-5.0,-5.0,218.75,93.75,17,7,0.3366,hold_bars,290242.5,5150.0,5143.75
1569,lightgbm,29,2024-04-29 12:45:00-04:00,2024-04-29 13:00:00-04:00,4,15.0,SHORT,1,5147.125,5145.875,62.5,5.0,12.5,45.0,45.0,181.25,93.75,14,7,0.0681,hold_bars,290287.5,5149.0,5143.5
1570,lightgbm,29,2024-04-30 09:30:00-04:00,2024-04-30 09:45:00-04:00,4,15.0,LONG,1,5133.125,5137.375,212.5,5.0,12.5,195.0,195.0,406.25,293.75,32,23,0.6272,hold_bars,290482.5,5141.25,5127.25
1571,lightgbm,29,2024-04-30 09:50:00-04:00,2024-04-30 10:05:00-04:00,4,15.0,LONG,1,5135.625,5138.375,137.5,5.0,12.5,120.0,120.0,281.25,118.75,22,9,0.6438,hold_bars,290602.5,5141.25,5133.25
1572,lightgbm,29,2024-04-30 10:10:00-04:00,2024-04-30 10:25:00-04:00,4,15.0,SHORT,1,5137.375,5128.625,437.5,5.0,12.5,420.0,420.0,443.75,156.25,35,12,0.2916,hold_bars,291022.5,5140.5,5128.5
1573,lightgbm,29,2024-04-30 10:30:00-04:00,2024-04-30 10:45:00-04:00,4,15.0,LONG,1,5128.625,5136.625,400.0,5.0,12.5,382.5,382.5,518.75,118.75,41,9,0.9209,hold_bars,291405.0,5139.0,5126.25
1574,lightgbm,29,2024-04-30 10:50:00-04:00,2024-04-30 11:05:00-04:00,4,15.0,SHORT,1,5132.625,5118.875,687.5,5.0,12.5,670.0,670.0,793.75,231.25,63,18,0.0126,hold_bars,292075.0,5137.25,5116.75
1575,lightgbm,29,2024-04-30 11:15:00-04:00,2024-04-30 11:30:00-04:00,4,15.0,SHORT,1,5114.375,5111.625,137.5,5.0,12.5,120.0,120.0,343.75,106.25,27,8,0.1265,hold_bars,292195.0,5116.5,5107.5
1576,lightgbm,29,2024-04-30 11:35:00-04:00,2024-04-30 11:50:00-04:00,4,15.0,SHORT,1,5110.625,5106.625,200.0,5.0,12.5,182.5,182.5,268.75,156.25,21,12,0.2352,hold_bars,292377.5,5113.75,5105.25
1577,lightgbm,29,2024-04-30 12:00:00-04:00,2024-04-30 12:15:00-04:00,4,15.0,LONG,1,5108.375,5112.125,187.5,5.0,12.5,170.0,170.0,218.75,118.75,17,9,0.7544,hold_bars,292547.5,5112.75,5106.0
1578,lightgbm,29,2024-04-30 12:20:00-04:00,2024-04-30 12:30:00-04:00,3,10.0,SHORT,1,5112.625,5097.875,737.5,5.0,12.5,720.0,720.0,806.25,131.25,64,10,0.0668,take_profit,293267.5,5115.25,5096.5
1579,lightgbm,29,2024-04-30 12:35:00-04:00,2024-04-30 12:50:00-04:00,4,15.0,LONG,1,5097.875,5094.875,-150.0,5.0,12.5,-167.5,-167.5,218.75,268.75,17,21,0.6181,hold_bars,293100.0,5102.25,5092.5
1580,lightgbm,29,2024-05-01 09:30:00-04:00,2024-05-01 09:45:00-04:00,4,15.0,SHORT,1,5061.125,5053.875,362.5,5.0,12.5,345.0,345.0,468.75,56.25,37,4,0.0319,hold_bars,293445.0,5062.25,5051.75
1581,lightgbm,29,2024-05-01 10:00:00-04:00,2024-05-01 10:15:00-04:00,4,15.0,LONG,1,5047.125,5050.375,162.5,5.0,12.5,145.0,145.0,481.25,131.25,38,10,0.6048,hold_bars,293590.0,5056.75,5044.5
1582,lightgbm,29,2024-05-01 10:20:00-04:00,2024-05-01 10:35:00-04:00,4,15.0,LONG,1,5047.875,5054.875,350.0,5.0,12.5,332.5,332.5,431.25,43.75,34,3,0.9702,hold_bars,293922.5,5056.5,5047.0
1583,lightgbm,29,2024-05-01 10:50:00-04:00,2024-05-01 11:05:00-04:00,4,15.0,SHORT,1,5056.625,5052.125,225.0,5.0,12.5,207.5,207.5,256.25,168.75,20,13,0.2465,hold_bars,294130.0,5060.0,5051.5
1584,lightgbm,29,2024-05-01 11:15:00-04:00,2024-05-01 11:30:00-04:00,4,15.0,LONG,1,5045.875,5052.875,350.0,5.0,12.5,332.5,332.5,393.75,81.25,31,6,0.9723,hold_bars,294462.5,5053.75,5044.25
1585,lightgbm,29,2024-05-01 11:35:00-04:00,2024-05-01 11:50:00-04:00,4,15.0,SHORT,1,5054.625,5048.625,300.0,5.0,12.5,282.5,282.5,356.25,168.75,28,13,0.2667,hold_bars,294745.0,5058.0,5047.5
1586,lightgbm,29,2024-05-01 12:05:00-04:00,2024-05-01 12:20:00-04:00,4,15.0,LONG,1,5048.875,5051.375,125.0,5.0,12.5,107.5,107.5,281.25,156.25,22,12,0.9839,hold_bars,294852.5,5054.5,5045.75
1587,lightgbm,29,2024-05-01 12:25:00-04:00,2024-05-01 12:40:00-04:00,4,15.0,SHORT,1,5054.125,5049.375,237.5,5.0,12.5,220.0,220.0,268.75,56.25,21,4,0.0123,hold_bars,295072.5,5055.25,5048.75
1588,lightgbm,29,2024-05-01 12:45:00-04:00,2024-05-01 13:00:00-04:00,4,15.0,SHORT,1,5050.125,5046.875,162.5,5.0,12.5,145.0,145.0,218.75,56.25,17,4,0.1057,hold_bars,295217.5,5051.25,5045.75
1589,lightgbm,29,2024-05-01 13:05:00-04:00,2024-05-01 13:20:00-04:00,4,15.0,LONG,1,5046.125,5050.375,212.5,5.0,12.5,195.0,195.0,243.75,168.75,19,13,0.6091,hold_bars,295412.5,5051.0,5042.75
1590,lightgbm,29,2024-05-02 09:30:00-04:00,2024-05-02 09:45:00-04:00,4,15.0,SHORT,1,5072.375,5058.375,700.0,5.0,12.5,682.5,682.5,731.25,818.75,58,65,0.0142,hold_bars,296095.0,5088.75,5057.75
1591,lightgbm,29,2024-05-02 09:50:00-04:00,2024-05-02 10:05:00-04:00,4,15.0,SHORT,1,5062.375,5038.625,1187.5,5.0,12.5,1170.0,1170.0,1306.25,131.25,104,10,0.0705,hold_bars,297265.0,5065.0,5036.25
1592,lightgbm,29,2024-05-02 10:10:00-04:00,2024-05-02 10:20:00-04:00,3,10.0,LONG,1,5049.125,5061.125,600.0,5.0,12.5,582.5,582.5,618.75,543.75,49,43,0.9524,take_profit,297847.5,5061.5,5038.25
1593,lightgbm,29,2024-05-02 10:25:00-04:00,2024-05-02 10:40:00-04:00,4,15.0,SHORT,1,5061.375,5051.875,475.0,5.0,12.5,457.5,457.5,681.25,268.75,54,21,0.2616,hold_bars,298305.0,5066.75,5047.75
1594,lightgbm,29,2024-05-02 10:45:00-04:00,2024-05-02 11:00:00-04:00,4,15.0,LONG,1,5059.875,5065.875,300.0,5.0,12.5,282.5,282.5,406.25,643.75,32,51,0.6257,hold_bars,298587.5,5068.0,5047.0
1595,lightgbm,29,2024-05-02 11:05:00-04:00,2024-05-02 11:20:00-04:00,4,15.0,SHORT,1,5072.125,5068.125,200.0,5.0,12.5,182.5,182.5,406.25,43.75,32,3,0.0131,hold_bars,298770.0,5073.0,5064.0
1596,lightgbm,29,2024-05-02 11:25:00-04:00,2024-05-02 11:40:00-04:00,4,15.0,SHORT,1,5062.625,5063.875,-62.5,5.0,12.5,-80.0,-80.0,381.25,306.25,30,24,0.3927,hold_bars,298690.0,5068.75,5055.0
1597,lightgbm,29,2024-05-02 11:45:00-04:00,2024-05-02 12:00:00-04:00,4,15.0,LONG,1,5063.875,5068.375,225.0,5.0,12.5,207.5,207.5,368.75,93.75,29,7,0.6001,hold_bars,298897.5,5071.25,5062.0
1598,lightgbm,29,2024-05-02 12:20:00-04:00,2024-05-02 12:35:00-04:00,4,15.0,SHORT,1,5064.375,5061.875,125.0,5.0,12.5,107.5,107.5,493.75,68.75,39,5,0.1031,hold_bars,299005.0,5065.75,5054.5
1599,lightgbm,29,2024-05-02 12:45:00-04:00,2024-05-02 13:00:00-04:00,4,15.0,LONG,1,5064.625,5066.125,75.0,5.0,12.5,57.5,57.5,106.25,231.25,8,18,0.6364,hold_bars,299062.5,5066.75,5060.0
1600,lightgbm,29,2024-05-03 09:30:00-04:00,2024-05-03 09:45:00-04:00,4,15.0,LONG,1,5143.125,5155.375,612.5,5.0,12.5,595.0,595.0,718.75,293.75,57,23,0.8737,hold_bars,299657.5,5157.5,5137.25
1601,lightgbm,29,2024-05-03 09:50:00-04:00,2024-05-03 10:00:00-04:00,3,10.0,SHORT,1,5158.125,5140.625,875.0,5.0,12.5,857.5,857.5,993.75,431.25,79,34,0.3637,take_profit,300515.0,5166.75,5138.25
1602,lightgbm,29,2024-05-03 10:05:00-04:00,2024-05-03 10:20:00-04:00,4,15.0,SHORT,1,5142.375,5136.625,287.5,5.0,12.5,270.0,270.0,581.25,356.25,46,28,0.2082,hold_bars,300785.0,5149.5,5130.75
1603,lightgbm,29,2024-05-03 10:40:00-04:00,2024-05-03 10:55:00-04:00,4,15.0,SHORT,1,5144.125,5132.875,562.5,5.0,12.5,545.0,545.0,606.25,68.75,48,5,0.0371,hold_bars,301330.0,5145.5,5132.0
1604,lightgbm,29,2024-05-03 11:05:00-04:00,2024-05-03 11:20:00-04:00,4,15.0,LONG,1,5129.625,5135.125,275.0,5.0,12.5,257.5,257.5,456.25,143.75,36,11,0.6982,hold_bars,301587.5,5138.75,5126.75
1605,lightgbm,30,2024-05-03 12:00:00-04:00,2024-05-03 12:15:00-04:00,4,15.0,SHORT,1,5148.375,5147.625,37.5,5.0,12.5,20.0,20.0,118.75,168.75,9,13,0.392,hold_bars,301607.5,5151.75,5146.0
1606,lightgbm,30,2024-05-03 12:20:00-04:00,2024-05-03 12:35:00-04:00,4,15.0,LONG,1,5150.125,5154.625,225.0,5.0,12.5,207.5,207.5,256.25,231.25,20,18,0.8163,hold_bars,301815.0,5155.25,5145.5
1607,lightgbm,30,2024-05-03 12:40:00-04:00,2024-05-03 12:55:00-04:00,4,15.0,SHORT,1,5152.875,5148.875,200.0,5.0,12.5,182.5,182.5,368.75,131.25,29,10,0.375,hold_bars,301997.5,5155.5,5145.5
1608,lightgbm,30,2024-05-03 13:00:00-04:00,2024-05-03 13:15:00-04:00,4,15.0,LONG,1,5149.875,5153.375,175.0,5.0,12.5,157.5,157.5,331.25,118.75,26,9,0.886,hold_bars,302155.0,5156.5,5147.5
1609,lightgbm,30,2024-05-03 13:25:00-04:00,2024-05-03 13:40:00-04:00,4,15.0,SHORT,1,5152.625,5152.875,-12.5,5.0,12.5,-30.0,-30.0,218.75,231.25,17,18,0.3956,hold_bars,302125.0,5157.25,5148.25
1610,lightgbm,30,2024-05-03 13:45:00-04:00,2024-05-03 14:00:00-04:00,4,15.0,LONG,1,5154.875,5156.625,87.5,5.0,12.5,70.0,70.0,143.75,168.75,11,13,0.8958,hold_bars,302195.0,5157.75,5151.5
1611,lightgbm,30,2024-05-03 14:05:00-04:00,2024-05-03 14:20:00-04:00,4,15.0,LONG,1,5159.625,5160.125,25.0,5.0,12.5,7.5,7.5,93.75,193.75,7,15,0.6718,hold_bars,302202.5,5161.5,5155.75
1612,lightgbm,30,2024-05-03 14:30:00-04:00,2024-05-03 14:45:00-04:00,4,15.0,SHORT,1,5160.125,5158.375,87.5,5.0,12.5,70.0,70.0,256.25,81.25,20,6,0.3075,hold_bars,302272.5,5161.75,5155.0
1613,lightgbm,30,2024-05-03 14:55:00-04:00,2024-05-03 15:10:00-04:00,4,15.0,LONG,1,5157.125,5156.875,-12.5,5.0,12.5,-30.0,-30.0,156.25,156.25,12,12,0.6354,hold_bars,302242.5,5160.25,5154.0
1614,lightgbm,30,2024-05-03 15:25:00-04:00,2024-05-03 15:40:00-04:00,4,15.0,SHORT,1,5157.875,5156.625,62.5,5.0,12.5,45.0,45.0,243.75,68.75,19,5,0.1573,hold_bars,302287.5,5159.25,5153.0
1615,lightgbm,30,2024-05-06 09:30:00-04:00,2024-05-06 09:45:00-04:00,4,15.0,LONG,1,5177.375,5183.875,325.0,5.0,12.5,307.5,307.5,368.75,168.75,29,13,0.697,hold_bars,302595.0,5184.75,5174.0
1616,lightgbm,30,2024-05-06 09:50:00-04:00,2024-05-06 10:05:00-04:00,4,15.0,LONG,1,5182.625,5186.125,175.0,5.0,12.5,157.5,157.5,218.75,68.75,17,5,0.739,hold_bars,302752.5,5187.0,5181.25
1617,lightgbm,30,2024-05-06 10:10:00-04:00,2024-05-06 10:25:00-04:00,4,15.0,SHORT,1,5185.125,5184.375,37.5,5.0,12.5,20.0,20.0,168.75,81.25,13,6,0.398,hold_bars,302772.5,5186.75,5181.75
1618,lightgbm,30,2024-05-06 10:30:00-04:00,2024-05-06 10:45:00-04:00,4,15.0,LONG,1,5183.875,5184.875,50.0,5.0,12.5,32.5,32.5,193.75,43.75,15,3,0.823,hold_bars,302805.0,5187.75,5183.0
1619,lightgbm,30,2024-05-06 10:50:00-04:00,2024-05-06 11:05:00-04:00,4,15.0,SHORT,1,5184.125,5184.875,-37.5,5.0,12.5,-55.0,-55.0,218.75,106.25,17,8,0.3533,hold_bars,302750.0,5186.25,5179.75
1620,lightgbm,30,2024-05-06 11:15:00-04:00,2024-05-06 11:30:00-04:00,4,15.0,SHORT,1,5183.125,5182.625,25.0,5.0,12.5,7.5,7.5,118.75,56.25,9,4,0.3622,hold_bars,302757.5,5184.25,5180.75
1621,lightgbm,30,2024-05-06 11:35:00-04:00,2024-05-06 11:50:00-04:00,4,15.0,LONG,1,5183.375,5184.625,62.5,5.0,12.5,45.0,45.0,168.75,93.75,13,7,0.8618,hold_bars,302802.5,5186.75,5181.5
1622,lightgbm,30,2024-05-06 11:55:00-04:00,2024-05-06 12:10:00-04:00,4,15.0,SHORT,1,5184.875,5182.125,137.5,5.0,12.5,120.0,120.0,143.75,56.25,11,4,0.0313,hold_bars,302922.5,5186.0,5182.0
1623,lightgbm,30,2024-05-06 12:20:00-04:00,2024-05-06 12:35:00-04:00,4,15.0,LONG,1,5180.625,5185.375,237.5,5.0,12.5,220.0,220.0,268.75,118.75,21,9,0.9579,hold_bars,303142.5,5186.0,5178.25
1624,lightgbm,30,2024-05-06 12:50:00-04:00,2024-05-06 13:05:00-04:00,4,15.0,LONG,1,5184.875,5186.625,87.5,5.0,12.5,70.0,70.0,306.25,93.75,24,7,0.6782,hold_bars,303212.5,5191.0,5183.0
1625,lightgbm,30,2024-05-07 09:30:00-04:00,2024-05-07 09:45:00-04:00,4,15.0,SHORT,1,5218.375,5214.625,187.5,5.0,12.5,170.0,170.0,243.75,93.75,19,7,0.1258,hold_bars,303382.5,5220.25,5213.5
1626,lightgbm,30,2024-05-07 09:50:00-04:00,2024-05-07 10:05:00-04:00,4,15.0,SHORT,1,5216.125,5215.125,50.0,5.0,12.5,32.5,32.5,281.25,56.25,22,4,0.3305,hold_bars,303415.0,5217.25,5210.5
1627,lightgbm,30,2024-05-07 10:10:00-04:00,2024-05-07 10:25:00-04:00,4,15.0,SHORT,1,5217.625,5214.125,175.0,5.0,12.5,157.5,157.5,231.25,56.25,18,4,0.1273,hold_bars,303572.5,5218.75,5213.0
1628,lightgbm,30,2024-05-07 10:30:00-04:00,2024-05-07 10:45:00-04:00,4,15.0,LONG,1,5214.625,5217.875,162.5,5.0,12.5,145.0,145.0,193.75,56.25,15,4,0.9188,hold_bars,303717.5,5218.5,5213.5
1629,lightgbm,30,2024-05-07 11:10:00-04:00,2024-05-07 11:25:00-04:00,4,15.0,SHORT,1,5222.375,5221.125,62.5,5.0,12.5,45.0,45.0,143.75,56.25,11,4,0.3426,hold_bars,303762.5,5223.5,5219.5
1630,lightgbm,30,2024-05-07 11:30:00-04:00,2024-05-07 11:45:00-04:00,4,15.0,LONG,1,5219.125,5221.375,112.5,5.0,12.5,95.0,95.0,181.25,56.25,14,4,0.829,hold_bars,303857.5,5222.75,5218.0
1631,lightgbm,30,2024-05-07 11:50:00-04:00,2024-05-07 12:05:00-04:00,4,15.0,SHORT,1,5222.625,5223.375,-37.5,5.0,12.5,-55.0,-55.0,143.75,43.75,11,3,0.3705,hold_bars,303802.5,5223.5,5219.75
