fold,entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,signal_prob,bet_size,bars_held
28,2024-04-19 13:40:00+00:00,2024-04-19 14:40:00+00:00,LONG,2,5052.75,5039.25,-1350.0,10.0,25.0,-1385.0,0.6390215656340438,0.691042640413573,12
28,2024-04-19 13:45:00+00:00,2024-04-19 14:45:00+00:00,LONG,1,5048.25,5040.75,-375.0,5.0,12.5,-392.5,0.5620534016667863,0.5353364653108095,12
28,2024-04-19 17:20:00+00:00,2024-04-19 18:20:00+00:00,LONG,1,5025.25,5018.5,-337.5,5.0,12.5,-355.0,0.55034189569827,0.33925877156624434,12
28,2024-04-19 17:25:00+00:00,2024-04-19 18:25:00+00:00,LONG,1,5018.0,5007.0,-550.0,5.0,12.5,-567.5,0.5729656289067244,0.2127741962374467,12
28,2024-04-19 17:30:00+00:00,2024-04-19 18:30:00+00:00,LONG,1,5022.0,5009.5,-625.0,5.0,12.5,-642.5,0.6507567453262159,0.5900826101254356,12
28,2024-04-19 17:35:00+00:00,2024-04-19 18:35:00+00:00,LONG,1,5018.0,5001.25,-837.5,5.0,12.5,-855.0,0.5816891265263683,0.08807904985802432,12
28,2024-04-19 17:40:00+00:00,2024-04-19 18:40:00+00:00,LONG,1,5021.0,4995.75,-1262.5,5.0,12.5,-1280.0,0.5822562044849969,0.05495758326822005,12
28,2024-04-19 17:45:00+00:00,2024-04-19 18:45:00+00:00,LONG,1,5028.75,5000.25,-1425.0,5.0,12.5,-1442.5,0.5873458998131864,0.25583293392560924,12
28,2024-04-19 19:20:00+00:00,2024-04-22 13:50:00+00:00,LONG,1,5000.5,5030.0,1475.0,5.0,12.5,1457.5,0.5540355553776694,0.3864635284496288,12
28,2024-04-19 19:55:00+00:00,2024-04-22 14:25:00+00:00,LONG,1,5003.25,5016.25,650.0,5.0,12.5,632.5,0.5172976277191577,0.4965175625584009,12
29,2024-04-22 13:30:00+00:00,2024-04-22 14:30:00+00:00,LONG,1,5024.25,5017.5,-337.5,5.0,12.5,-355.0,0.5233504669039948,0.35490481515446004,12
29,2024-04-22 13:35:00+00:00,2024-04-22 14:35:00+00:00,LONG,1,5024.5,5020.25,-212.5,5.0,12.5,-230.0,0.5639889749051129,0.5989923157935715,12
29,2024-04-22 13:40:00+00:00,2024-04-22 14:40:00+00:00,LONG,2,5025.0,5021.0,-400.0,10.0,25.0,-435.0,0.579758447263031,0.6902386089250803,12
29,2024-04-22 13:45:00+00:00,2024-04-22 14:45:00+00:00,LONG,2,5031.5,5020.0,-1150.0,10.0,25.0,-1185.0,0.6084749188189508,0.8312886860464265,12
29,2024-04-22 13:50:00+00:00,2024-04-22 14:50:00+00:00,LONG,1,5030.0,5012.75,-862.5,5.0,12.5,-880.0,0.5662188693506299,0.5209155557346881,12
29,2024-04-22 13:55:00+00:00,2024-04-22 14:55:00+00:00,LONG,2,5027.75,5013.75,-1400.0,10.0,25.0,-1435.0,0.6625821697770449,0.8502631464836669,12
29,2024-04-22 14:00:00+00:00,2024-04-22 15:00:00+00:00,LONG,2,5031.5,5012.5,-1900.0,10.0,25.0,-1935.0,0.6747585425268433,0.8621597719851787,12
29,2024-04-22 14:05:00+00:00,2024-04-22 15:05:00+00:00,LONG,2,5028.5,5010.25,-1825.0,10.0,25.0,-1860.0,0.7264332366354422,0.8554264154178717,12
29,2024-04-22 14:10:00+00:00,2024-04-22 15:10:00+00:00,LONG,2,5027.5,5008.5,-1900.0,10.0,25.0,-1935.0,0.6602115728688364,0.8218941151338814,12
29,2024-04-23 13:40:00+00:00,2024-04-23 14:40:00+00:00,LONG,1,5071.25,5098.25,1350.0,5.0,12.5,1332.5,0.5806236878122805,0.5137088434562183,12
29,2024-04-23 19:35:00+00:00,2024-04-24 14:05:00+00:00,LONG,2,5107.5,5120.75,1325.0,10.0,25.0,1290.0,0.6031762645785219,0.8537664883921292,12
29,2024-04-23 19:40:00+00:00,2024-04-24 14:10:00+00:00,LONG,2,5108.25,5112.5,425.0,10.0,25.0,390.0,0.6081741005369913,0.7463977243976133,12
29,2024-04-23 19:45:00+00:00,2024-04-24 14:15:00+00:00,LONG,2,5108.5,5111.75,325.0,10.0,25.0,290.0,0.6553122656737865,0.7689535737507366,12
29,2024-04-23 19:50:00+00:00,2024-04-24 14:20:00+00:00,LONG,2,5106.5,5115.5,900.0,10.0,25.0,865.0,0.6605988692702213,0.8656434324317196,12
29,2024-04-23 19:55:00+00:00,2024-04-24 14:25:00+00:00,LONG,2,5107.75,5113.25,550.0,10.0,25.0,515.0,0.6929191851459071,0.8623403719329727,12
29,2024-04-24 13:30:00+00:00,2024-04-24 14:30:00+00:00,LONG,2,5114.5,5111.75,-275.0,10.0,25.0,-310.0,0.698179851487704,0.8567156925067482,12
29,2024-04-24 13:35:00+00:00,2024-04-24 14:35:00+00:00,LONG,2,5120.25,5107.75,-1250.0,10.0,25.0,-1285.0,0.694295513857716,0.8950593314555956,12
29,2024-04-24 13:40:00+00:00,2024-04-24 14:40:00+00:00,LONG,2,5120.5,5105.25,-1525.0,10.0,25.0,-1560.0,0.7290330975688509,0.8764601557332266,12
29,2024-04-24 13:45:00+00:00,2024-04-24 14:45:00+00:00,LONG,2,5121.0,5106.0,-1500.0,10.0,25.0,-1535.0,0.67121588031349,0.8769262798005405,12
29,2024-04-24 13:50:00+00:00,2024-04-24 14:50:00+00:00,LONG,2,5120.5,5103.25,-1725.0,10.0,25.0,-1760.0,0.6282705242855595,0.8536900728901373,12
29,2024-04-24 13:55:00+00:00,2024-04-24 14:55:00+00:00,LONG,2,5113.5,5103.25,-1025.0,10.0,25.0,-1060.0,0.7410189608065211,0.8686748619556175,12
29,2024-04-24 14:00:00+00:00,2024-04-24 15:00:00+00:00,LONG,2,5114.5,5098.0,-1650.0,10.0,25.0,-1685.0,0.7031464639309843,0.8569956864325676,12
29,2024-04-24 14:05:00+00:00,2024-04-24 15:05:00+00:00,LONG,2,5120.75,5095.5,-2525.0,10.0,25.0,-2560.0,0.6386761031573663,0.8362200879234537,12
29,2024-04-24 14:10:00+00:00,2024-04-24 15:10:00+00:00,LONG,2,5112.5,5095.5,-1700.0,10.0,25.0,-1735.0,0.7629928136304793,0.8666922756198382,12
29,2024-04-24 14:15:00+00:00,2024-04-24 15:15:00+00:00,LONG,2,5111.75,5094.25,-1750.0,10.0,25.0,-1785.0,0.5517366900677342,0.667694606542978,12
29,2024-04-24 14:20:00+00:00,2024-04-24 15:20:00+00:00,LONG,2,5115.5,5091.5,-2400.0,10.0,25.0,-2435.0,0.5811540380614927,0.7576466889713642,12
29,2024-04-24 14:25:00+00:00,2024-04-24 15:25:00+00:00,LONG,2,5113.25,5097.0,-1625.0,10.0,25.0,-1660.0,0.5743431311228874,0.7495025412384679,12
29,2024-04-24 15:25:00+00:00,2024-04-24 16:25:00+00:00,LONG,2,5097.0,5091.75,-525.0,10.0,25.0,-560.0,0.5949890098117526,0.7181581519588189,12
29,2024-04-24 16:50:00+00:00,2024-04-24 17:50:00+00:00,LONG,1,5089.75,5114.25,1225.0,5.0,12.5,1207.5,0.5336280437335046,0.180938707934292,12
29,2024-04-24 17:00:00+00:00,2024-04-24 18:00:00+00:00,LONG,1,5093.0,5111.5,925.0,5.0,12.5,907.5,0.5955505319399373,0.6401611308593701,12
29,2024-04-24 17:15:00+00:00,2024-04-24 18:15:00+00:00,LONG,1,5098.75,5102.75,200.0,5.0,12.5,182.5,0.5836771766844225,0.372359627202461,12
29,2024-04-24 17:20:00+00:00,2024-04-24 18:20:00+00:00,LONG,1,5101.0,5104.75,187.5,5.0,12.5,170.0,0.5722668143519781,0.41228378397917337,12
29,2024-04-24 17:40:00+00:00,2024-04-24 18:40:00+00:00,LONG,2,5111.75,5103.0,-875.0,10.0,25.0,-910.0,0.6008135452265949,0.80334929600466,12
29,2024-04-24 17:45:00+00:00,2024-04-24 18:45:00+00:00,LONG,1,5112.75,5099.75,-650.0,5.0,12.5,-667.5,0.5895356406371559,0.5294886223996986,12
29,2024-04-24 17:50:00+00:00,2024-04-24 18:50:00+00:00,LONG,2,5114.25,5097.5,-1675.0,10.0,25.0,-1710.0,0.6055016101081285,0.7978057386420597,12
29,2024-04-24 18:00:00+00:00,2024-04-24 19:00:00+00:00,LONG,1,5111.5,5093.75,-887.5,5.0,12.5,-905.0,0.5331515111807799,0.3286223167881163,12
29,2024-04-24 18:10:00+00:00,2024-04-24 19:10:00+00:00,LONG,1,5102.0,5103.0,50.0,5.0,12.5,32.5,0.5255768764983795,0.5186911618206738,12
29,2024-04-24 18:15:00+00:00,2024-04-24 19:15:00+00:00,LONG,1,5102.75,5102.75,0.0,5.0,12.5,-17.5,0.5542289976455758,0.5656811267087741,12
29,2024-04-24 18:50:00+00:00,2024-04-24 19:50:00+00:00,LONG,1,5097.5,5109.5,600.0,5.0,12.5,582.5,0.5556417506515072,0.2110262655933125,12
29,2024-04-25 13:50:00+00:00,2024-04-25 14:50:00+00:00,LONG,1,5030.5,5030.25,-12.5,5.0,12.5,-30.0,0.5831246303966436,0.6237570624085965,12
29,2024-04-25 14:10:00+00:00,2024-04-25 15:10:00+00:00,LONG,1,5037.25,5039.75,125.0,5.0,12.5,107.5,0.5558639192374591,0.5092531672054634,12
29,2024-04-26 14:50:00+00:00,2024-04-26 15:50:00+00:00,LONG,2,5136.75,5133.5,-325.0,10.0,25.0,-360.0,0.6075101925174607,0.8661967070206704,12
29,2024-04-26 14:55:00+00:00,2024-04-26 15:55:00+00:00,LONG,2,5135.75,5134.0,-175.0,10.0,25.0,-210.0,0.6012065629559353,0.8574715709203331,12
29,2024-04-26 15:00:00+00:00,2024-04-26 16:00:00+00:00,LONG,2,5138.75,5132.75,-600.0,10.0,25.0,-635.0,0.5805829884015745,0.6992245779513767,12
29,2024-04-26 15:05:00+00:00,2024-04-26 16:05:00+00:00,LONG,2,5135.25,5133.25,-200.0,10.0,25.0,-235.0,0.5858855730280949,0.742223640592059,12
29,2024-04-26 15:10:00+00:00,2024-04-26 16:10:00+00:00,LONG,2,5128.5,5135.0,650.0,10.0,25.0,615.0,0.6023916808791259,0.7486779623834181,12
29,2024-04-26 15:15:00+00:00,2024-04-26 16:15:00+00:00,LONG,2,5130.5,5134.5,400.0,10.0,25.0,365.0,0.6235332686845523,0.8092231838473283,12
30,2024-04-29 15:10:00+00:00,2024-04-29 16:10:00+00:00,LONG,1,5144.0,5146.25,112.5,5.0,12.5,95.0,0.5029199218778686,0.11839227967500708,12
30,2024-04-30 17:55:00+00:00,2024-04-30 18:55:00+00:00,LONG,1,5105.75,5092.5,-662.5,5.0,12.5,-680.0,0.5029455773779077,0.23049479819132165,12
30,2024-04-30 18:10:00+00:00,2024-04-30 19:10:00+00:00,LONG,2,5103.25,5095.25,-800.0,10.0,25.0,-835.0,0.6439195831169113,0.726981434310521,12
30,2024-04-30 18:15:00+00:00,2024-04-30 19:15:00+00:00,LONG,2,5102.0,5090.5,-1150.0,10.0,25.0,-1185.0,0.6401640701370841,0.6976083062667655,12
30,2024-05-01 19:40:00+00:00,2024-05-02 14:10:00+00:00,LONG,1,5075.75,5049.0,-1337.5,5.0,12.5,-1355.0,0.5297494808152147,0.15837756804501252,12
30,2024-05-01 19:50:00+00:00,2024-05-02 14:20:00+00:00,LONG,1,5053.0,5061.25,412.5,5.0,12.5,395.0,0.5387824961780162,0.18402617726517398,12
30,2024-05-01 19:55:00+00:00,2024-05-02 14:25:00+00:00,LONG,1,5046.0,5061.5,775.0,5.0,12.5,757.5,0.5387824961780162,0.2260298101861339,12
30,2024-05-02 13:35:00+00:00,2024-05-02 14:35:00+00:00,LONG,1,5067.25,5059.75,-375.0,5.0,12.5,-392.5,0.527252998226748,0.42759670506148467,12
30,2024-05-02 13:40:00+00:00,2024-05-02 14:40:00+00:00,LONG,1,5066.25,5051.75,-725.0,5.0,12.5,-742.5,0.5513656713787722,0.6233075211057408,12
30,2024-05-02 14:00:00+00:00,2024-05-02 15:00:00+00:00,LONG,1,5054.0,5066.0,600.0,5.0,12.5,582.5,0.5129377320595767,0.6171589554393309,12
30,2024-05-02 14:05:00+00:00,2024-05-02 15:05:00+00:00,LONG,2,5038.5,5072.25,3375.0,10.0,25.0,3340.0,0.5610144606082957,0.6967307955106345,12
30,2024-05-02 14:15:00+00:00,2024-05-02 15:15:00+00:00,LONG,1,5051.5,5069.0,875.0,5.0,12.5,857.5,0.504975487553067,0.4449613952921951,12
30,2024-05-02 14:20:00+00:00,2024-05-02 15:20:00+00:00,LONG,1,5061.25,5068.0,337.5,5.0,12.5,320.0,0.5177662523774539,0.42769512817280764,12
30,2024-05-02 14:25:00+00:00,2024-05-02 15:25:00+00:00,LONG,1,5061.5,5062.75,62.5,5.0,12.5,45.0,0.5429274831518938,0.4281529048004645,12
30,2024-05-02 14:35:00+00:00,2024-05-02 15:35:00+00:00,LONG,1,5059.75,5060.0,12.5,5.0,12.5,-5.0,0.5301791408055232,0.4872274690405664,12
30,2024-05-02 14:40:00+00:00,2024-05-02 15:40:00+00:00,LONG,2,5051.75,5063.75,1200.0,10.0,25.0,1165.0,0.5807908937325507,0.6819971296444195,12
30,2024-05-02 14:45:00+00:00,2024-05-02 15:45:00+00:00,LONG,2,5059.75,5063.75,400.0,10.0,25.0,365.0,0.6210337354187654,0.9445363877289372,12
30,2024-05-03 14:50:00+00:00,2024-05-03 15:50:00+00:00,LONG,2,5134.25,5148.5,1425.0,10.0,25.0,1390.0,0.6956360192818873,0.9038874793851427,12
30,2024-05-03 14:55:00+00:00,2024-05-03 15:55:00+00:00,LONG,2,5132.75,5146.25,1350.0,10.0,25.0,1315.0,0.6589954237636942,0.8936204309053711,12
30,2024-05-03 15:00:00+00:00,2024-05-03 16:00:00+00:00,LONG,2,5132.5,5148.5,1600.0,10.0,25.0,1565.0,0.6886552573812569,0.929528824725103,12
30,2024-05-03 15:05:00+00:00,2024-05-03 16:05:00+00:00,LONG,2,5129.5,5151.0,2150.0,10.0,25.0,2115.0,0.6828525274337535,0.9485888326456784,12
30,2024-05-03 15:10:00+00:00,2024-05-03 16:10:00+00:00,LONG,2,5129.75,5147.25,1750.0,10.0,25.0,1715.0,0.632376437445595,0.9484129648086264,12
30,2024-05-03 15:15:00+00:00,2024-05-03 16:15:00+00:00,LONG,2,5135.0,5147.5,1250.0,10.0,25.0,1215.0,0.5933259098203452,0.9460397595379274,12
32,2024-05-13 17:55:00+00:00,2024-05-13 18:55:00+00:00,LONG,2,5243.0,5245.5,250.0,10.0,25.0,215.0,0.5233200226876935,0.8981593053203397,12
33,2024-05-20 16:40:00+00:00,2024-05-20 17:40:00+00:00,LONG,2,5343.5,5336.5,-700.0,10.0,25.0,-735.0,0.5067625753177161,0.8325373802349869,12
33,2024-05-21 17:35:00+00:00,2024-05-21 18:35:00+00:00,LONG,1,5335.5,5335.25,-12.5,5.0,12.5,-30.0,0.517723411317266,0.6197887724280109,12
33,2024-05-21 17:40:00+00:00,2024-05-21 18:40:00+00:00,LONG,2,5336.75,5334.25,-250.0,10.0,25.0,-285.0,0.5040581168459072,0.7142933542311206,12
33,2024-05-21 19:40:00+00:00,2024-05-22 14:10:00+00:00,LONG,1,5342.0,5342.75,37.5,5.0,12.5,20.0,0.5327351530287711,0.11087067232391308,12
33,2024-05-21 19:55:00+00:00,2024-05-22 14:25:00+00:00,LONG,2,5346.0,5342.5,-350.0,10.0,25.0,-385.0,0.6214000996536352,0.7503973202536793,12
33,2024-05-22 13:30:00+00:00,2024-05-22 14:30:00+00:00,LONG,2,5340.0,5341.75,175.0,10.0,25.0,140.0,0.5207161832459531,0.7608335920333964,12
33,2024-05-22 13:35:00+00:00,2024-05-22 14:35:00+00:00,LONG,1,5340.0,5341.25,62.5,5.0,12.5,45.0,0.5042234903648793,0.6640711557989976,12
33,2024-05-22 13:40:00+00:00,2024-05-22 14:40:00+00:00,LONG,1,5341.75,5339.75,-100.0,5.0,12.5,-117.5,0.5347795358966436,0.6593483106683649,12
33,2024-05-22 13:45:00+00:00,2024-05-22 14:45:00+00:00,LONG,1,5342.0,5340.75,-62.5,5.0,12.5,-80.0,0.5333460926081564,0.6584374433162196,12
33,2024-05-22 13:50:00+00:00,2024-05-22 14:50:00+00:00,LONG,1,5342.5,5341.0,-75.0,5.0,12.5,-92.5,0.5319038531926237,0.4524065233601187,12
33,2024-05-22 13:55:00+00:00,2024-05-22 14:55:00+00:00,LONG,1,5342.5,5342.25,-12.5,5.0,12.5,-30.0,0.5109191947757786,0.5834859483689008,12
33,2024-05-22 14:00:00+00:00,2024-05-22 15:00:00+00:00,LONG,2,5341.75,5343.0,125.0,10.0,25.0,90.0,0.5192706821164512,0.7098363223125209,12
33,2024-05-22 14:05:00+00:00,2024-05-22 15:05:00+00:00,LONG,2,5341.25,5344.0,275.0,10.0,25.0,240.0,0.5730030040801214,0.6790113721327031,12
33,2024-05-22 14:10:00+00:00,2024-05-22 15:10:00+00:00,LONG,2,5342.75,5344.0,125.0,10.0,25.0,90.0,0.5480660264296567,0.7139374593768024,12
33,2024-05-22 18:25:00+00:00,2024-05-22 19:25:00+00:00,LONG,1,5309.0,5318.25,462.5,5.0,12.5,445.0,0.5009130829943894,0.44134051006171715,12
33,2024-05-22 18:35:00+00:00,2024-05-22 19:35:00+00:00,LONG,1,5310.5,5322.75,612.5,5.0,12.5,595.0,0.5311170745409647,0.49296432421484015,12
33,2024-05-24 17:30:00+00:00,2024-05-24 18:30:00+00:00,LONG,1,5320.0,5319.25,-37.5,5.0,12.5,-55.0,0.5033556034688107,0.5369120419379108,12
33,2024-05-24 17:35:00+00:00,2024-05-24 18:35:00+00:00,LONG,1,5322.0,5322.5,25.0,5.0,12.5,7.5,0.5073487495594777,0.5140188611658898,12
34,2024-05-27 16:25:00+00:00,2024-05-28 13:55:00+00:00,LONG,1,5332.5,5319.75,-637.5,5.0,12.5,-655.0,0.5019987636251357,0.2210183905164125,12
34,2024-05-29 19:20:00+00:00,2024-05-30 13:50:00+00:00,LONG,1,5294.25,5269.0,-1262.5,5.0,12.5,-1280.0,0.5237866425886258,0.5227012881589341,12
34,2024-05-29 19:25:00+00:00,2024-05-30 13:55:00+00:00,LONG,2,5294.5,5270.25,-2425.0,10.0,25.0,-2460.0,0.5364401856955208,0.7997413472130778,12
34,2024-05-30 16:55:00+00:00,2024-05-30 17:55:00+00:00,LONG,1,5271.5,5272.5,50.0,5.0,12.5,32.5,0.5203205767737882,0.5385504057114946,12
34,2024-05-31 17:15:00+00:00,2024-05-31 18:15:00+00:00,LONG,1,5226.25,5234.75,425.0,5.0,12.5,407.5,0.5140990762555274,0.45307289703694265,12
34,2024-05-31 17:20:00+00:00,2024-05-31 18:20:00+00:00,LONG,1,5228.75,5234.0,262.5,5.0,12.5,245.0,0.5458129317820073,0.3630619929613085,12
34,2024-05-31 17:25:00+00:00,2024-05-31 18:25:00+00:00,LONG,1,5230.25,5230.25,0.0,5.0,12.5,-17.5,0.5136367211771787,0.1801930867608175,12
35,2024-06-06 14:55:00+00:00,2024-06-06 15:55:00+00:00,LONG,2,5363.5,5360.25,-325.0,10.0,25.0,-360.0,0.5611091534290671,0.6705917811668984,12
35,2024-06-10 15:25:00+00:00,2024-06-10 16:25:00+00:00,LONG,2,5359.5,5364.5,500.0,10.0,25.0,465.0,0.5956757904981356,0.8810794525954739,12
36,2024-06-11 15:30:00+00:00,2024-06-11 16:30:00+00:00,LONG,1,5360.5,5354.25,-312.5,5.0,12.5,-330.0,0.5286736126819941,0.6425456314775478,12
36,2024-06-11 15:40:00+00:00,2024-06-11 16:40:00+00:00,LONG,2,5354.5,5356.75,225.0,10.0,25.0,190.0,0.5998235063914055,0.8327206084266076,12
36,2024-06-11 15:45:00+00:00,2024-06-11 16:45:00+00:00,LONG,1,5353.75,5354.5,37.5,5.0,12.5,20.0,0.505938833476786,0.5694939979350004,12
36,2024-06-11 15:50:00+00:00,2024-06-11 16:50:00+00:00,LONG,2,5354.5,5355.0,50.0,10.0,25.0,15.0,0.5550466036063969,0.7880988239175168,12
36,2024-06-11 15:55:00+00:00,2024-06-11 16:55:00+00:00,LONG,2,5352.75,5355.5,275.0,10.0,25.0,240.0,0.5412981624101296,0.6990675389735704,12
36,2024-06-11 19:30:00+00:00,2024-06-12 14:00:00+00:00,LONG,1,5374.0,5442.75,3437.5,5.0,12.5,3420.0,0.5262786425821517,0.6496827445379821,12
36,2024-06-11 19:45:00+00:00,2024-06-12 14:15:00+00:00,LONG,1,5371.5,5447.75,3812.5,5.0,12.5,3795.0,0.5045488813627376,0.5890087997630244,12
36,2024-06-14 15:00:00+00:00,2024-06-14 16:00:00+00:00,LONG,1,5422.25,5422.75,25.0,5.0,12.5,7.5,0.5000014199930182,0.5113212310104859,12
36,2024-06-14 16:00:00+00:00,2024-06-14 17:00:00+00:00,LONG,1,5422.75,5427.25,225.0,5.0,12.5,207.5,0.5354373669805165,0.6590911559057985,12
36,2024-06-14 16:05:00+00:00,2024-06-14 17:05:00+00:00,LONG,1,5424.25,5431.0,337.5,5.0,12.5,320.0,0.5127551821318983,0.618363853062964,12
37,2024-06-18 14:30:00+00:00,2024-06-18 15:30:00+00:00,LONG,2,5485.75,5478.75,-700.0,10.0,25.0,-735.0,0.5089953732855309,0.7132025466997342,12
37,2024-06-18 14:35:00+00:00,2024-06-18 15:35:00+00:00,LONG,2,5484.25,5480.75,-350.0,10.0,25.0,-385.0,0.5202860793097077,0.7036568935098921,12
37,2024-06-19 16:35:00+00:00,2024-06-20 14:05:00+00:00,LONG,1,5493.0,5498.0,250.0,5.0,12.5,232.5,0.5200131155493197,0.4545311690263871,12
37,2024-06-20 13:30:00+00:00,2024-06-20 14:30:00+00:00,LONG,1,5496.75,5498.25,75.0,5.0,12.5,57.5,0.5402454426380804,0.21169111137772012,12
37,2024-06-20 14:00:00+00:00,2024-06-20 15:00:00+00:00,LONG,2,5503.75,5498.75,-500.0,10.0,25.0,-535.0,0.6424795793270971,0.8374355711187174,12
37,2024-06-20 14:05:00+00:00,2024-06-20 15:05:00+00:00,LONG,1,5498.0,5501.0,150.0,5.0,12.5,132.5,0.5998853421856778,0.5798778538023505,12
37,2024-06-20 14:10:00+00:00,2024-06-20 15:10:00+00:00,LONG,1,5494.25,5501.25,350.0,5.0,12.5,332.5,0.5982029120405351,0.6402087417462854,12
37,2024-06-20 14:15:00+00:00,2024-06-20 15:15:00+00:00,LONG,1,5491.75,5497.5,287.5,5.0,12.5,270.0,0.5100103538541496,0.4342643585390203,12
37,2024-06-20 14:30:00+00:00,2024-06-20 15:30:00+00:00,LONG,1,5498.25,5497.25,-50.0,5.0,12.5,-67.5,0.5057252713866252,0.27767313328012944,12
37,2024-06-20 15:15:00+00:00,2024-06-20 16:15:00+00:00,LONG,1,5497.5,5490.25,-362.5,5.0,12.5,-380.0,0.5159814572477863,0.4969444754952617,12
37,2024-06-20 15:20:00+00:00,2024-06-20 16:20:00+00:00,LONG,1,5496.5,5481.0,-775.0,5.0,12.5,-792.5,0.5266812273553168,0.3646520318496745,12
37,2024-06-20 16:15:00+00:00,2024-06-20 17:15:00+00:00,LONG,2,5490.25,5472.75,-1750.0,10.0,25.0,-1785.0,0.5080915982428237,0.7602928734205353,12
37,2024-06-20 16:35:00+00:00,2024-06-20 17:35:00+00:00,LONG,1,5472.0,5462.0,-500.0,5.0,12.5,-517.5,0.501394715901802,0.6249420491860563,12
37,2024-06-20 17:00:00+00:00,2024-06-20 18:00:00+00:00,LONG,1,5471.0,5484.0,650.0,5.0,12.5,632.5,0.5131182133351874,0.5770152756595784,12
37,2024-06-20 17:05:00+00:00,2024-06-20 18:05:00+00:00,LONG,1,5465.75,5484.25,925.0,5.0,12.5,907.5,0.5008199258038575,0.47371523797636017,12
37,2024-06-20 17:10:00+00:00,2024-06-20 18:10:00+00:00,LONG,1,5473.0,5482.5,475.0,5.0,12.5,457.5,0.5525410025131762,0.6015608928831812,12
37,2024-06-20 17:25:00+00:00,2024-06-20 18:25:00+00:00,LONG,1,5467.0,5487.25,1012.5,5.0,12.5,995.0,0.5504016699964785,0.5000730813034483,12
37,2024-06-20 17:35:00+00:00,2024-06-20 18:35:00+00:00,LONG,1,5462.0,5481.0,950.0,5.0,12.5,932.5,0.5599880988923265,0.4526205922953556,12
37,2024-06-20 17:40:00+00:00,2024-06-20 18:40:00+00:00,LONG,1,5472.75,5480.75,400.0,5.0,12.5,382.5,0.5599880988923265,0.41083149360253335,12
37,2024-06-20 17:45:00+00:00,2024-06-20 18:45:00+00:00,LONG,1,5471.25,5482.0,537.5,5.0,12.5,520.0,0.530884901056265,0.24614283457596725,12
37,2024-06-24 18:05:00+00:00,2024-06-24 19:05:00+00:00,LONG,1,5526.75,5533.5,337.5,5.0,12.5,320.0,0.5339041095165908,0.5793342228322217,12
39,2024-07-02 13:30:00+00:00,2024-07-02 14:30:00+00:00,LONG,1,5525.25,5534.75,475.0,5.0,12.5,457.5,0.5326487361365932,0.1463111308017774,12
39,2024-07-02 13:40:00+00:00,2024-07-02 14:40:00+00:00,LONG,1,5530.75,5532.0,62.5,5.0,12.5,45.0,0.6269232043348317,0.6234160661252077,12
39,2024-07-02 13:45:00+00:00,2024-07-02 14:45:00+00:00,LONG,1,5530.25,5534.75,225.0,5.0,12.5,207.5,0.6269232043348317,0.5893168615249798,12
39,2024-07-02 13:50:00+00:00,2024-07-02 14:50:00+00:00,LONG,1,5530.75,5537.5,337.5,5.0,12.5,320.0,0.5835845407186927,0.27015510937413323,12
39,2024-07-02 13:55:00+00:00,2024-07-02 14:55:00+00:00,LONG,1,5530.5,5536.75,312.5,5.0,12.5,295.0,0.6003763200338366,0.4971862859662654,12
39,2024-07-02 16:20:00+00:00,2024-07-02 17:20:00+00:00,LONG,1,5533.75,5546.75,650.0,5.0,12.5,632.5,0.5384389245531367,0.616107582681809,12
39,2024-07-03 15:15:00+00:00,2024-07-03 16:15:00+00:00,LONG,1,5580.25,5588.5,412.5,5.0,12.5,395.0,0.5221107445763798,0.28133344930043813,12
39,2024-07-03 15:20:00+00:00,2024-07-03 16:20:00+00:00,LONG,1,5579.5,5587.75,412.5,5.0,12.5,395.0,0.5268100555901645,0.42793637065318,12
39,2024-07-03 15:25:00+00:00,2024-07-03 16:25:00+00:00,LONG,1,5577.5,5589.0,575.0,5.0,12.5,557.5,0.5246119545117985,0.3977729543318606,12
39,2024-07-05 19:05:00+00:00,2024-07-08 13:35:00+00:00,LONG,2,5619.5,5632.0,1250.0,10.0,25.0,1215.0,0.5128900011295956,0.7245967588670434,12
39,2024-07-05 19:15:00+00:00,2024-07-08 13:45:00+00:00,LONG,2,5618.75,5634.75,1600.0,10.0,25.0,1565.0,0.5423008855342217,0.7378473271973548,12
40,2024-07-11 14:50:00+00:00,2024-07-11 15:50:00+00:00,LONG,1,5663.5,5641.25,-1112.5,5.0,12.5,-1130.0,0.5442690808875447,0.5425318224861951,12
40,2024-07-11 17:25:00+00:00,2024-07-11 18:25:00+00:00,LONG,2,5642.5,5634.0,-850.0,10.0,25.0,-885.0,0.6727027150321259,0.9069560755702011,12
40,2024-07-11 17:30:00+00:00,2024-07-11 18:30:00+00:00,LONG,1,5638.25,5643.25,250.0,5.0,12.5,232.5,0.5326794036709709,0.11616519484764168,12
40,2024-07-11 19:15:00+00:00,2024-07-12 13:45:00+00:00,LONG,2,5643.0,5652.75,975.0,10.0,25.0,940.0,0.5556423634904022,0.732500436317136,12
40,2024-07-11 19:20:00+00:00,2024-07-12 13:50:00+00:00,LONG,2,5642.5,5655.0,1250.0,10.0,25.0,1215.0,0.553743850471087,0.7372822745936817,12
40,2024-07-11 19:30:00+00:00,2024-07-12 14:00:00+00:00,LONG,1,5639.75,5660.0,1012.5,5.0,12.5,995.0,0.5254399946172518,0.6592059841092257,12
